sim,year,species_code,ess,value,region
5,2015,10200,ess_f,81.40645096938644,E
5,2017,10200,ess_f,26.166881913919852,E
5,2019,10200,ess_f,70.34437383928943,E
5,1984,10200,ess_m,2526.9061965229657,E
5,1990,10200,ess_m,NA,E
5,1993,10200,ess_m,NA,E
5,1996,10200,ess_m,310.3855561182253,E
5,1999,10200,ess_m,24.518872033394356,E
5,2003,10200,ess_m,147.47902135103618,E
5,2005,10200,ess_m,47.106165912274406,E
5,2007,10200,ess_m,22.83449054399432,E
5,2009,10200,ess_m,71.54244348945599,E
5,2011,10200,ess_m,57.88512432743149,E
5,2013,10200,ess_m,82.78820110064295,E
5,2015,10200,ess_m,3.6315794346407952,E
5,2017,10200,ess_m,59.313050787375296,E
5,2019,10200,ess_m,37.66248178955063,E
5,1984,10200,ess_t,943.83198391037,E
5,1990,10200,ess_t,34.27876613664853,E
5,1993,10200,ess_t,NA,E
5,1996,10200,ess_t,337.0629513930032,E
5,1999,10200,ess_t,46.94553269609644,E
5,2003,10200,ess_t,164.77405753260368,E
5,2005,10200,ess_t,165.80834112716414,E
5,2007,10200,ess_t,85.52998085444092,E
5,2009,10200,ess_t,199.6427565664158,E
5,2011,10200,ess_t,108.607932109836,E
5,2013,10200,ess_t,103.36377586439754,E
5,2015,10200,ess_t,20.938624043782493,E
5,2017,10200,ess_t,62.87904991811437,E
5,2019,10200,ess_t,58.74883201531519,E
6,1984,10200,ess_f,1079.7701505447292,E
6,1987,10200,ess_f,349.10138991006335,E
6,1990,10200,ess_f,927.054482222886,E
6,1996,10200,ess_f,187.36942321930158,E
6,1999,10200,ess_f,50.08065255118751,E
6,2003,10200,ess_f,16.379981357221997,E
6,2005,10200,ess_f,41.577851515811666,E
6,2007,10200,ess_f,107.49905820629584,E
6,2009,10200,ess_f,110.69273480441555,E
6,2011,10200,ess_f,102.08750778194457,E
6,2013,10200,ess_f,119.39500377935616,E
6,2015,10200,ess_f,101.98729649323798,E
6,2017,10200,ess_f,30.455263281208314,E
6,2019,10200,ess_f,49.13780678205383,E
6,1984,10200,ess_m,1717.9316753706273,E
6,1987,10200,ess_m,181.5891725649767,E
6,1990,10200,ess_m,NA,E
6,1996,10200,ess_m,251.10654226411842,E
6,1999,10200,ess_m,757.4179966397768,E
6,2003,10200,ess_m,64.71955344940382,E
6,2005,10200,ess_m,74.39686529334877,E
6,2007,10200,ess_m,222.4036543475072,E
6,2009,10200,ess_m,193.0328965983577,E
6,2011,10200,ess_m,72.86936773726177,E
6,2013,10200,ess_m,102.52961305886258,E
6,2015,10200,ess_m,13.820592969694955,E
6,2017,10200,ess_m,43.00832010103806,E
6,2019,10200,ess_m,425.7300452206612,E
6,1984,10200,ess_t,534.1856353808391,E
6,1987,10200,ess_t,588.101829200671,E
6,1990,10200,ess_t,927.054482222886,E
6,1996,10200,ess_t,336.8772258275293,E
6,1999,10200,ess_t,207.87794675919855,E
6,2003,10200,ess_t,64.12606780188361,E
6,2005,10200,ess_t,146.25745728474178,E
6,2007,10200,ess_t,167.0762533421186,E
6,2009,10200,ess_t,297.23509594899417,E
6,2011,10200,ess_t,110.21482230525953,E
6,2013,10200,ess_t,152.28184977567363,E
6,2015,10200,ess_t,62.94472988552348,E
6,2017,10200,ess_t,75.2175995826604,E
6,2019,10200,ess_t,402.1383191362884,E
7,1990,10200,ess_f,23.90123594998698,E
7,1996,10200,ess_f,3.878335592114174,E
7,1999,10200,ess_f,86.12980622093339,E
7,2003,10200,ess_f,109.39243424429307,E
7,2005,10200,ess_f,54.65281522326822,E
7,2007,10200,ess_f,27.022424615327672,E
7,2009,10200,ess_f,60.54267032768282,E
7,2011,10200,ess_f,47.38682062287036,E
7,2013,10200,ess_f,66.096554938567,E
7,2015,10200,ess_f,21.076955620553473,E
7,2017,10200,ess_f,36.31124554414521,E
7,2019,10200,ess_f,78.37158784273728,E
7,1990,10200,ess_m,NA,E
7,1996,10200,ess_m,4.786741182102773,E
7,1999,10200,ess_m,26.612607678640018,E
7,2003,10200,ess_m,66.57496753707169,E
7,2005,10200,ess_m,39.48085770971061,E
7,2007,10200,ess_m,77.26603617984631,E
7,2009,10200,ess_m,45.44303147991503,E
7,2011,10200,ess_m,34.28660062683735,E
7,2013,10200,ess_m,46.4535256044076,E
7,2015,10200,ess_m,95.28149183657793,E
7,2017,10200,ess_m,101.02949987149005,E
7,2019,10200,ess_m,58.137862673935516,E
7,1990,10200,ess_t,23.90123594998698,E
7,1996,10200,ess_t,9.895595662781032,E
7,1999,10200,ess_t,63.14115174162316,E
7,2003,10200,ess_t,176.07063840015917,E
7,2005,10200,ess_t,99.80683393281316,E
7,2007,10200,ess_t,82.11748491894453,E
7,2009,10200,ess_t,102.19466283378134,E
7,2011,10200,ess_t,64.80337618453446,E
7,2013,10200,ess_t,114.43016172085704,E
7,2015,10200,ess_t,71.19941571767198,E
7,2017,10200,ess_t,73.064459792154,E
7,2019,10200,ess_t,97.17481945674496,E
8,1984,10200,ess_f,52.77216754714938,E
8,1990,10200,ess_f,134.90127969955583,E
8,1996,10200,ess_f,6.312043591029479,E
8,1999,10200,ess_f,17.41574022704892,E
8,2003,10200,ess_f,16.63719242894158,E
8,2005,10200,ess_f,92.81375499143711,E
8,2007,10200,ess_f,9.576205469709327,E
8,2009,10200,ess_f,54.38087033713658,E
8,2011,10200,ess_f,34.420536980676054,E
8,2013,10200,ess_f,53.652861090725104,E
8,2015,10200,ess_f,8.623591509312536,E
8,2017,10200,ess_f,162.84441217743543,E
8,2019,10200,ess_f,51.57565478890825,E
8,1984,10200,ess_m,176.30171172202364,E
8,1990,10200,ess_m,NA,E
8,1996,10200,ess_m,5.129594820463148,E
8,1999,10200,ess_m,46.03780604180786,E
8,2003,10200,ess_m,28.6204081828226,E
8,2005,10200,ess_m,371.675837621322,E
8,2007,10200,ess_m,99.20829675823747,E
8,2009,10200,ess_m,79.72131024151922,E
8,2011,10200,ess_m,13.538476103001196,E
8,2013,10200,ess_m,59.152274787348176,E
8,2015,10200,ess_m,24.639906512175706,E
8,2017,10200,ess_m,53.937144576764275,E
8,2019,10200,ess_m,59.78031197856959,E
8,1984,10200,ess_t,119.50895841822616,E
8,1990,10200,ess_t,134.90127969955583,E
8,1996,10200,ess_t,15.080084551224305,E
8,1999,10200,ess_t,55.18867797440629,E
8,2003,10200,ess_t,28.632550841328683,E
8,2005,10200,ess_t,274.8174216700277,E
8,2007,10200,ess_t,107.53035098005229,E
8,2009,10200,ess_t,167.63721453905657,E
8,2011,10200,ess_t,24.805883784430605,E
8,2013,10200,ess_t,91.66417462586155,E
8,2015,10200,ess_t,20.84266747195903,E
8,2017,10200,ess_t,110.83316926480997,E
8,2019,10200,ess_t,86.46113599900066,E
9,1984,10200,ess_f,259.53088810424833,E
9,1987,10200,ess_f,924.1521258493058,E
9,1996,10200,ess_f,11.318676577422623,E
9,1999,10200,ess_f,12.4552171097365,E
9,2003,10200,ess_f,61.20936885661494,E
9,2005,10200,ess_f,15.585611857856012,E
9,2007,10200,ess_f,8.926592499205377,E
9,2009,10200,ess_f,49.214084863574406,E
9,2011,10200,ess_f,43.13778158575266,E
9,2013,10200,ess_f,31.142769268603946,E
9,2015,10200,ess_f,29.831377513579366,E
9,2017,10200,ess_f,62.50931830718108,E
9,2019,10200,ess_f,79.1885166337541,E
9,1984,10200,ess_m,127.60404803663573,E
9,1987,10200,ess_m,172.81700456392372,E
9,1996,10200,ess_m,93.5200728533936,E
9,1999,10200,ess_m,91.48836813706534,E
9,2003,10200,ess_m,77.61904980633614,E
9,2005,10200,ess_m,48.64759038314822,E
9,2007,10200,ess_m,35.301620480241034,E
9,2009,10200,ess_m,281.53306730184596,E
9,2011,10200,ess_m,52.92790348347666,E
9,2013,10200,ess_m,47.414152237478596,E
9,2015,10200,ess_m,133.13243806137874,E
9,2017,10200,ess_m,99.00854332148747,E
9,2019,10200,ess_m,184.82605440378543,E
9,1984,10200,ess_t,222.68234303400578,E
9,1987,10200,ess_t,599.6377478589634,E
9,1996,10200,ess_t,106.65955324547028,E
9,1999,10200,ess_t,79.54276668575837,E
9,2003,10200,ess_t,117.69460246318182,E
9,2005,10200,ess_t,50.56015940856902,E
9,2007,10200,ess_t,50.371731137677564,E
9,2009,10200,ess_t,243.94158872650368,E
9,2011,10200,ess_t,131.1039561441711,E
9,2013,10200,ess_t,71.56985797022381,E
9,2015,10200,ess_t,72.02374358073601,E
9,2017,10200,ess_t,177.20082486489721,E
9,2019,10200,ess_t,193.77101479760168,E
10,1990,10200,ess_f,32.817150047993664,E
10,1993,10200,ess_f,NA,E
10,1996,10200,ess_f,76.15518057239723,E
10,1999,10200,ess_f,10.8709667271959,E
10,2003,10200,ess_f,64.45217252663062,E
10,2005,10200,ess_f,22.163643813385626,E
10,2007,10200,ess_f,3.394402034189374,E
10,2009,10200,ess_f,82.2586574560996,E
10,2011,10200,ess_f,69.21272325184202,E
10,2013,10200,ess_f,60.551219524380166,E
10,2015,10200,ess_f,122.5259322482242,E
10,2017,10200,ess_f,39.986882599961206,E
10,2019,10200,ess_f,66.14032777497626,E
10,1990,10200,ess_m,NA,E
10,1993,10200,ess_m,NA,E
10,1996,10200,ess_m,4.642014035322567,E
10,1999,10200,ess_m,49.54122756152908,E
10,2003,10200,ess_m,120.21360931704821,E
10,2005,10200,ess_m,14.930058962066228,E
10,2007,10200,ess_m,26.841927871245204,E
10,2009,10200,ess_m,79.30009542778978,E
10,2011,10200,ess_m,38.39991794822032,E
10,2013,10200,ess_m,54.98280426591798,E
10,2015,10200,ess_m,52.4695728526158,E
10,2017,10200,ess_m,27.587483903893595,E
10,2019,10200,ess_m,254.27512166714604,E
10,1990,10200,ess_t,32.817150047993664,E
10,1993,10200,ess_t,NA,E
10,1996,10200,ess_t,37.02366864978678,E
10,1999,10200,ess_t,58.3139114403227,E
10,2003,10200,ess_t,151.86161844333077,E
10,2005,10200,ess_t,27.04964846443449,E
10,2007,10200,ess_t,34.30369025723203,E
10,2009,10200,ess_t,143.01461049696073,E
10,2011,10200,ess_t,73.53673402704287,E
10,2013,10200,ess_t,109.00129936541092,E
10,2015,10200,ess_t,77.24236752595397,E
10,2017,10200,ess_t,39.00945397073131,E
10,2019,10200,ess_t,241.5855198024001,E
11,1987,10200,ess_f,197.7306641374816,E
11,1990,10200,ess_f,772.7900912909478,E
11,1996,10200,ess_f,6.6742431285269905,E
11,1999,10200,ess_f,4.253633741928472,E
11,2003,10200,ess_f,93.17614383983724,E
11,2005,10200,ess_f,115.06818880654491,E
11,2007,10200,ess_f,98.06150894225067,E
11,2009,10200,ess_f,29.063246019011167,E
11,2011,10200,ess_f,333.7422994050882,E
11,2013,10200,ess_f,42.84005552181783,E
11,2015,10200,ess_f,64.13361497702235,E
11,2017,10200,ess_f,116.16767582600187,E
11,2019,10200,ess_f,39.63959469967058,E
11,1987,10200,ess_m,113.35393431532175,E
11,1990,10200,ess_m,NA,E
11,1996,10200,ess_m,142.6010682435926,E
11,1999,10200,ess_m,16.186968405728262,E
11,2003,10200,ess_m,122.26341869300457,E
11,2005,10200,ess_m,159.41696866157992,E
11,2007,10200,ess_m,75.63975324082084,E
11,2009,10200,ess_m,53.71830976972696,E
11,2011,10200,ess_m,306.46209048566686,E
11,2013,10200,ess_m,151.16903080283498,E
11,2015,10200,ess_m,21.972986594832918,E
11,2017,10200,ess_m,61.61200989245585,E
11,2019,10200,ess_m,81.94228076654727,E
11,1987,10200,ess_t,275.5401439870285,E
11,1990,10200,ess_t,772.7900912909478,E
11,1996,10200,ess_t,100.53189245939183,E
11,1999,10200,ess_t,21.527633491298047,E
11,2003,10200,ess_t,180.73994740703154,E
11,2005,10200,ess_t,208.4435113474377,E
11,2007,10200,ess_t,213.03238244794494,E
11,2009,10200,ess_t,79.70733909602507,E
11,2011,10200,ess_t,388.960076695066,E
11,2013,10200,ess_t,118.33730471919293,E
11,2015,10200,ess_t,166.77559177901483,E
11,2017,10200,ess_t,149.21653367876274,E
11,2019,10200,ess_t,71.15556133264236,E
12,1984,10200,ess_f,320.88057358953654,E
12,1990,10200,ess_f,240.58624898905074,E
12,1993,10200,ess_f,NA,E
12,1996,10200,ess_f,140.28208727697447,E
12,1999,10200,ess_f,35.10743321673838,E
12,2003,10200,ess_f,18.600484188398237,E
12,2005,10200,ess_f,91.16406119613248,E
12,2007,10200,ess_f,345.5499917355767,E
12,2009,10200,ess_f,89.78322507787931,E
12,2011,10200,ess_f,95.5597734315342,E
12,2013,10200,ess_f,143.02698099515788,E
12,2015,10200,ess_f,247.75863599364433,E
12,2017,10200,ess_f,31.986435832893534,E
12,2019,10200,ess_f,92.51133886028832,E
12,1984,10200,ess_m,353.65086467531364,E
12,1990,10200,ess_m,NA,E
12,1993,10200,ess_m,NA,E
12,1996,10200,ess_m,521.9598872198715,E
12,1999,10200,ess_m,236.90603431887337,E
12,2003,10200,ess_m,49.67412228363875,E
12,2005,10200,ess_m,79.79298282926835,E
12,2007,10200,ess_m,312.0663082996942,E
12,2009,10200,ess_m,113.80588221272684,E
12,2011,10200,ess_m,62.888167803235035,E
12,2013,10200,ess_m,79.71661848359444,E
12,2015,10200,ess_m,28.017415402258695,E
12,2017,10200,ess_m,24.566329451913184,E
12,2019,10200,ess_m,77.2910645845154,E
12,1984,10200,ess_t,1328.1501164018753,E
12,1990,10200,ess_t,240.58624898905074,E
12,1993,10200,ess_t,NA,E
12,1996,10200,ess_t,622.6312139243728,E
12,1999,10200,ess_t,100.5309996376556,E
12,2003,10200,ess_t,50.82161784911032,E
12,2005,10200,ess_t,205.90287055863126,E
12,2007,10200,ess_t,541.3606912045797,E
12,2009,10200,ess_t,156.30637661192137,E
12,2011,10200,ess_t,98.10262242940911,E
12,2013,10200,ess_t,160.3721294737309,E
12,2015,10200,ess_t,85.74900051447035,E
12,2017,10200,ess_t,49.9002156682638,E
12,2019,10200,ess_t,172.03007122337868,E
13,1984,10200,ess_f,70.42432993362645,E
13,1996,10200,ess_f,269.19162309056605,E
13,1999,10200,ess_f,44.113558390240605,E
13,2003,10200,ess_f,15.781397442549235,E
13,2005,10200,ess_f,24.34328753879188,E
13,2007,10200,ess_f,107.36736509283838,E
13,2009,10200,ess_f,83.29584326591922,E
13,2011,10200,ess_f,108.41197594204914,E
13,2013,10200,ess_f,65.71450186832605,E
13,2015,10200,ess_f,7.239438517353382,E
13,2017,10200,ess_f,33.08961216255533,E
13,2019,10200,ess_f,244.21032870683402,E
13,1984,10200,ess_m,87.35289609518215,E
13,1996,10200,ess_m,371.7688765951454,E
13,1999,10200,ess_m,68.65154853209354,E
13,2003,10200,ess_m,30.78711271875538,E
13,2005,10200,ess_m,60.71191954585379,E
13,2007,10200,ess_m,17.602736338274717,E
13,2009,10200,ess_m,72.11109458232485,E
13,2011,10200,ess_m,133.15906319075904,E
13,2013,10200,ess_m,41.6826815725654,E
13,2015,10200,ess_m,11.499973504897909,E
13,2017,10200,ess_m,38.94627467082075,E
13,2019,10200,ess_m,108.71684636658463,E
13,1984,10200,ess_t,179.08542198445062,E
13,1996,10200,ess_t,618.4037596983426,E
13,1999,10200,ess_t,193.4067902580631,E
13,2003,10200,ess_t,45.91620779045066,E
13,2005,10200,ess_t,113.66062800898688,E
13,2007,10200,ess_t,35.712715656837354,E
13,2009,10200,ess_t,145.98797962918255,E
13,2011,10200,ess_t,171.8022324304094,E
13,2013,10200,ess_t,67.00418453992695,E
13,2015,10200,ess_t,18.94262672440434,E
13,2017,10200,ess_t,73.66895601107166,E
13,2019,10200,ess_t,284.988599453652,E
14,1984,10200,ess_f,139.24293216879457,E
14,1987,10200,ess_f,456.795544494658,E
14,1990,10200,ess_f,781.3158634255344,E
14,1993,10200,ess_f,NA,E
14,1996,10200,ess_f,29.899872019497103,E
14,1999,10200,ess_f,42.72398754715681,E
14,2003,10200,ess_f,34.362928830562275,E
14,2005,10200,ess_f,45.91735054066911,E
14,2007,10200,ess_f,67.45121824564632,E
