year,species_code,age,males,females,unsexed
2011,10180,27,593994.075,1698597.0952380951,0
2011,10180,28,165309.375,417519.56666666665,0
2011,10180,29,1239875.0634920634,497416.7571428572,0
2011,10180,30,1400865.5277777778,678674.6142857142,0
2011,10180,31,1538670.357142857,586424.7916666666,0
2011,10180,32,653071.4027777778,689946.1698412698,0
2011,10180,33,1380162.45,987024.0777777778,0
2011,10180,34,551803.75,346609.30952380947,0
2011,10180,35,814667.0888888888,440321.56666666665,0
2011,10180,36,262620.625,326579.71428571426,0
2011,10180,37,165309.375,134079.14285714284,0
2011,10180,38,1309391.875,496527.525,0
2011,10180,39,0,125780.625,0
2011,10180,40,69555.2,0,0
2011,10180,41,0,474879.8333333333,0
2011,10180,42,567781.3333333333,0,0
2011,10180,43,696294.7555555556,0,0
2011,10180,44,262620.625,463622.75396825396,0
2011,10180,45,262620.625,286322.77777777775,0
2011,10180,46,1307343.3432539683,230593.40000000002,0
2011,10180,47,392699,509692.73333333334,0
2011,10180,48,1605176.732142857,406332.5873015873,0
2011,10180,49,0,524438.3333333333,0
2011,10180,50,639584.7555555556,0,0
2011,10180,51,0,243597.125,0
2011,10180,52,467701.25,522972.00000000006,0
2011,10180,54,799068,0,0
2011,10180,55,408108.0888888889,304869.3333333333,0
2011,10180,56,686461.875,498875.5972222222,0
2011,10180,59,390450.77777777775,0,0
2011,21720,1,4873283,3667111,0
2011,21720,2,19672732.875,16885986.242063493,0
2011,21720,3,66876889.14722222,73683129.93152958,0
2011,21720,4,50204819.66277611,46869493.14339827,0
2011,21720,5,27646679.963442113,23823951.954725828,0
2011,21720,6,5956668.894705295,5465509.778282828,0
2011,21720,7,567029.1235209235,921184.4166666666,0
2011,21720,8,20197.333333333332,114547.53333333333,0
2011,21720,10,0,0,0
2011,21720,12,0,21853,0
2011,21740,1,163062765.98591408,141507320.91666666,48158376.81002127
2011,21740,2,82149193.371395275,75148565.52179903,1043023.0028129594
2011,21740,3,59739907.713120215,80885188.6151077,78828.1871657754
2011,21740,4,48170789.408658005,68559085.70070924,0
2011,21740,5,80692731.05504201,100201980.25186749,0
2011,21740,6,48562807.07884517,66265273.82077119,0
2011,21740,7,15066691.685441518,19724781.55915685,0
2011,21740,8,3280946.6333333333,4097554.017584459,0
2011,21740,9,1112660.4166666665,4694167.192813853,0
2011,21740,10,1290403.2833333332,7425611.004983165,0
2011,21740,11,8332431.415686275,11137983.971286133,0
2011,21740,12,3649353.9525641026,3099142.336345136,0
2011,21740,16,0,555233.0909090909,0
2011,30060,1,287776,39818,1184608
2011,30060,2,198294,275934,474088.5
2011,30060,3,20992835.842929292,17384861.23846154,2693868.9273275863
2011,30060,4,40164657.74206904,22315129.42858253,693481.5448471993
2011,30060,5,82213321.45633255,87350387.50253636,245375.0488181901
2011,30060,6,34339836.16056166,23433266.151126653,21481.608636653895
2011,30060,7,30801684.815567765,18512659.970660552,984.3703703703703
2011,30060,8,16970794.38550061,16063092.177099947,0
2011,30060,9,53470093.00575703,44043597.97262314,0
2011,30060,10,63940362.187829666,36709920.10846226,0
2011,30060,11,77092820.7758941,66697823.407730065,0
2011,30060,12,46747989.51006244,53302420.54391789,0
2011,30060,13,50524752.53875458,39091238.84410345,0
2011,30060,14,37551529.68618882,26908116.886685867,0
2011,30060,15,18764374.90612471,31834105.17300061,0
2011,30060,16,20080664.182348486,12309810.886179792,0
2011,30060,17,16650487.654079255,4448232.851190476,0
2011,30060,18,10889035.191666666,22050882.00030525,0
2011,30060,19,22229778.58568182,10174359.676587302,0
2011,30060,20,18427749.327727273,13402955.276404152,0
2011,30060,21,12107268.581818182,13285703.931356836,0
2011,30060,22,4067897.503030303,8080825.278846154,0
2011,30060,23,18450685.07439394,6425773.855463981,0
2011,30060,24,17001475.575757574,8892080.80982906,0
2011,30060,25,8729785.372727273,5664907.763888889,0
2011,30060,26,16403111.549621213,5245013.980769231,0
2011,30060,27,7772619.692424242,2275114.375,0
2011,30060,28,2590394.0863636364,0,0
2011,30060,29,0,905392,0
2011,30060,31,1881307.4500000002,0,0
2011,30060,33,3607869.2800000003,0,0
2011,30060,35,0,512402,0
2011,30060,36,0,569502,0
2011,30060,37,709086.6363636364,0,0
2011,30060,42,1477503.4166666665,0,0
2011,30060,44,0,1369722.375,0
