year,species_code,length,males,females,unsexed
1996,10130,430,146761,5672699,0
1999,10130,430,540424,6624392,0
2001,10130,430,273191,5469319,0
2003,10130,430,413458,9417069,0
2005,10130,430,247759,6114922,0
2007,10130,430,590528,8969609,0
2009,10130,430,249663,4957566,0
2011,10130,430,553522,5761885,0
2013,10130,430,312020,6222203,0
2015,10130,430,165658,5955211,0
2017,10130,430,400247,5993590,0
2019,10130,430,247509,3110699,74254
2021,10130,430,615530,3085694,0
1984,10130,440,91915,3100316,0
1987,10130,440,60600,3061026,0
1990,10130,440,49585,3657677,0
1993,10130,440,46610,2774341,0
1996,10130,440,91503,4719551,0
1999,10130,440,73949,3845763,0
2001,10130,440,345871,3970320,0
2003,10130,440,186771,5926279,0
2005,10130,440,248673,4112666,0
2007,10130,440,379372,7438707,0
2009,10130,440,157520,4154480,0
2011,10130,440,385825,5098234,0
2013,10130,440,250018,5512710,0
2015,10130,440,183925,4913792,0
2017,10130,440,150238,4084326,0
2019,10130,440,148515,3072241,74254
2021,10130,440,255384,2941831,0
1984,10130,450,0,1485571,0
1987,10130,450,35942,2145820,0
1990,10130,450,0,2334089,0
1993,10130,450,18266,2114933,0
1996,10130,450,0,2873131,0
1999,10130,450,264157,3983191,19905
2001,10130,450,352578,3904968,0
2003,10130,450,391597,4141845,0
2005,10130,450,85513,3493606,0
2007,10130,450,117306,5584456,0
2009,10130,450,0,2510870,0
2011,10130,450,198560,3477266,0
2013,10130,450,74398,3821286,13158
2015,10130,450,80614,3360338,0
2017,10130,450,55892,3603139,0
2019,10130,450,158905,2190317,0
2021,10130,450,83118,1907676,0
1984,10130,460,132619,1358646,0
1987,10130,460,26495,1722098,0
1990,10130,460,0,992654,0
1993,10130,460,0,1561108,0
1996,10130,460,0,2159374,0
1999,10130,460,17553,2218416,0
2001,10130,460,21213,1982491,0
2003,10130,460,82360,2988564,0
2005,10130,460,14049,2708017,0
2007,10130,460,0,5125899,0
2009,10130,460,24599,2252639,0
2011,10130,460,203073,3462373,0
2013,10130,460,57182,2964158,0
2015,10130,460,46535,2443603,0
2017,10130,460,50952,2657852,0
2019,10130,460,55377,1956520,0
2021,10130,460,137440,1488585,0
1984,10130,470,66310,723402,0
1987,10130,470,15016,731737,0
1990,10130,470,29539,712402,0
1993,10130,470,5958,975973,0
1996,10130,470,0,1545455,0
1999,10130,470,0,1334115,19905
2001,10130,470,0,1762260,0
2003,10130,470,0,2098295,0
2005,10130,470,0,1544620,0
2007,10130,470,124705,4648995,0
2009,10130,470,31337,1239889,0
2011,10130,470,101537,2855005,0
2013,10130,470,12471,2230951,0
2015,10130,470,70258,2136055,0
2017,10130,470,0,2299955,0
2019,10130,470,0,1139698,0
2021,10130,470,50047,1216231,0
1984,10130,480,0,105254,0
1987,10130,480,36038,975507,0
1990,10130,480,0,352074,0
1993,10130,480,0,695746,0
1996,10130,480,0,995189,0
1999,10130,480,17553,1025885,19905
2001,10130,480,170675,1329245,0
2003,10130,480,117892,1270093,0
2005,10130,480,0,963721,0
2007,10130,480,0,2662964,0
2009,10130,480,0,932216,0
2011,10130,480,0,2115772,0
2013,10130,480,0,1789977,0
2015,10130,480,49241,1385741,0
2017,10130,480,0,965778,0
2019,10130,480,33295,1309661,0
2021,10130,480,0,1344320,0
1984,10130,490,0,76276,0
1987,10130,490,47517,524108,0
1990,10130,490,0,296525,0
1993,10130,490,0,436862,0
1996,10130,490,0,714743,0
1999,10130,490,18799,694689,39809
2001,10130,490,135788,1226032,0
2003,10130,490,0,1146376,0
2005,10130,490,0,560191,0
2007,10130,490,40481,2031452,0
2009,10130,490,0,489666,0
2011,10130,490,33846,1253967,0
2013,10130,490,0,1402754,0
2015,10130,490,0,1142760,0
2017,10130,490,0,770541,0
2019,10130,490,0,1040132,0
2021,10130,490,0,798163,0
1984,10130,500,0,6815,0
1987,10130,500,15016,182490,0
1990,10130,500,0,77000,8246
1993,10130,500,0,436789,0
1996,10130,500,0,287203,0
1999,10130,500,0,555593,0
2001,10130,500,0,550973,0
2003,10130,500,0,700753,0
2005,10130,500,0,259552,0
2007,10130,500,0,999795,0
2009,10130,500,0,236797,0
2011,10130,500,0,950485,0
2013,10130,500,12471,683801,0
2015,10130,500,31676,538699,0
2017,10130,500,0,574612,0
2019,10130,500,25798,550748,0
2021,10130,500,0,320520,0
1984,10130,510,0,3788,0
1987,10130,510,21022,45047,0
1990,10130,510,0,15593,0
1993,10130,510,0,267816,0
1996,10130,510,53817,168055,0
1999,10130,510,0,187171,39809
2001,10130,510,0,612308,0
2003,10130,510,0,519403,0
2005,10130,510,0,189107,0
2007,10130,510,0,420784,0
2009,10130,510,0,175641,0
2011,10130,510,0,507912,0
2013,10130,510,0,391712,0
2015,10130,510,0,566027,0
2017,10130,510,0,233015,0
2019,10130,510,0,210977,0
2021,10130,510,0,262339,0
1984,10130,520,0,0,0
1987,10130,520,24025,36038,0
1990,10130,520,0,0,0
1993,10130,520,0,320224,0
1996,10130,520,0,43929,0
1999,10130,520,0,101299,0
2001,10130,520,0,282532,0
2003,10130,520,0,232997,0
2005,10130,520,0,47098,0
2007,10130,520,0,589953,0
2009,10130,520,0,149218,0
2011,10130,520,0,388554,0
2013,10130,520,0,120839,0
2015,10130,520,0,369416,0
2017,10130,520,0,97636,0
2019,10130,520,0,81854,0
2021,10130,520,0,44571,0
1984,10130,530,0,0,0
1987,10130,530,3003,45047,0
1990,10130,530,0,0,0
1993,10130,530,0,57976,0
1996,10130,530,0,184391,0
1999,10130,530,0,146351,0
2001,10130,530,0,0,0
2003,10130,530,0,294236,0
2005,10130,530,0,18125,0
2007,10130,530,0,168470,0
2009,10130,530,0,0,0
2011,10130,530,0,208560,0
2013,10130,530,0,85085,0
2015,10130,530,0,203392,0
2017,10130,530,0,35744,0
2019,10130,530,0,40805,0
2021,10130,530,0,24971,0
1984,10130,540,0,0,0
1987,10130,540,0,33035,0
1990,10130,540,0,0,0
1993,10130,540,0,5416,0
1996,10130,540,0,43927,0
1999,10130,540,0,89987,0
2001,10130,540,0,50829,0
2003,10130,540,0,73063,0
2005,10130,540,0,17263,0
2007,10130,540,0,44186,0
2009,10130,540,0,13090,0
2011,10130,540,0,12980,0
2013,10130,540,0,46089,0
2015,10130,540,0,123214,0
2017,10130,540,0,51434,0
2019,10130,540,0,0,0
2021,10130,540,0,30340,0
1984,10130,550,0,0,0
1987,10130,550,0,12013,0
1990,10130,550,0,0,0
1993,10130,550,0,0,0
1996,10130,550,0,19158,0
1999,10130,550,0,0,0
2001,10130,550,0,0,0
2003,10130,550,0,58662,0
2005,10130,550,0,0,0
2007,10130,550,0,72604,0
2009,10130,550,0,0,0
2011,10130,550,0,0,0
2013,10130,550,0,36756,0
2015,10130,550,0,0,0
2017,10130,550,0,0,0
2019,10130,550,0,0,0
2021,10130,550,0,0,0
1984,10130,560,0,0,0
1987,10130,560,0,9009,0
1990,10130,560,0,0,0
1993,10130,560,0,0,0
1996,10130,560,0,0,0
1999,10130,560,0,0,0
2001,10130,560,0,16943,0
2003,10130,560,0,70621,0
2005,10130,560,0,0,0
2007,10130,560,0,0,0
2009,10130,560,0,11209,0
2011,10130,560,0,67691,0
2013,10130,560,0,26250,0
2015,10130,560,0,0,0
2017,10130,560,0,0,0
2019,10130,560,0,0,0
2021,10130,560,0,0,0
1984,10130,570,0,0,0
1987,10130,570,0,3003,0
1990,10130,570,0,0,0
1993,10130,570,0,0,0
1996,10130,570,0,0,0
1999,10130,570,0,0,0
2001,10130,570,0,0,0
2003,10130,570,0,35311,0
2005,10130,570,0,0,0
2007,10130,570,0,0,0
2009,10130,570,0,0,0
2011,10130,570,0,33846,0
2013,10130,570,0,0,0
2015,10130,570,0,0,0
2017,10130,570,0,0,0
2019,10130,570,0,0,0
2021,10130,570,0,0,0
1984,10130,580,0,0,0
1987,10130,580,0,3003,0
1990,10130,580,0,0,0
1993,10130,580,0,0,0
1996,10130,580,0,0,0
1999,10130,580,0,0,0
2001,10130,580,0,0,0
2003,10130,580,0,0,0
2005,10130,580,0,0,0
2007,10130,580,0,0,0
2009,10130,580,0,0,0
2011,10130,580,0,0,0
2013,10130,580,0,0,0
2015,10130,580,0,17565,0
2017,10130,580,0,0,0
2019,10130,580,0,0,0
2021,10130,580,0,0,0
1984,10130,590,0,0,0
1987,10130,590,0,4312,0
1990,10130,590,0,0,0
1993,10130,590,0,0,0
1996,10130,590,0,0,0
1999,10130,590,0,0,0
2001,10130,590,0,0,0
2003,10130,590,0,0,0
2005,10130,590,0,0,0
2007,10130,590,0,0,0
2009,10130,590,0,0,0
2011,10130,590,0,0,0
2013,10130,590,0,0,0
2015,10130,590,0,0,0
2017,10130,590,0,0,0
2019,10130,590,0,0,0
2021,10130,590,0,0,0
1984,10130,620,0,0,0
1987,10130,620,0,0,0
1990,10130,620,0,0,0
1993,10130,620,0,0,0
1996,10130,620,0,0,0
1999,10130,620,0,0,0
2001,10130,620,0,0,0
2003,10130,620,0,18479,0
2005,10130,620,0,0,0
2007,10130,620,0,0,0
2009,10130,620,0,0,0
2011,10130,620,0,0,0
2013,10130,620,0,0,0
2015,10130,620,0,0,0
2017,10130,620,0,0,0
2019,10130,620,0,0,0
2021,10130,620,0,0,0
1984,10130,690,0,0,0
1987,10130,690,0,0,0
1990,10130,690,0,0,0
1993,10130,690,0,0,0
1996,10130,690,0,0,0
1999,10130,690,0,0,0
2001,10130,690,0,0,0
2003,10130,690,0,0,0
2005,10130,690,0,0,0
2007,10130,690,0,0,0
2009,10130,690,0,0,0
2011,10130,690,0,0,0
2013,10130,690,0,0,0
2015,10130,690,15392,0,0
2017,10130,690,0,0,0
2019,10130,690,0,0,0
2021,10130,690,0,0,0
1984,10130,700,0,0,0
1987,10130,700,0,0,0
1990,10130,700,0,0,0
1993,10130,700,0,0,0
1996,10130,700,0,0,0
1999,10130,700,0,0,0
2001,10130,700,0,0,0
2003,10130,700,0,0,0
2005,10130,700,33805,0,0
2007,10130,700,0,0,0
2009,10130,700,0,0,0
2011,10130,700,0,0,0
2013,10130,700,0,0,0
2015,10130,700,0,0,0
2017,10130,700,0,0,0
2019,10130,700,0,0,0
2021,10130,700,0,0,0
1984,10130,710,0,0,0
1987,10130,710,0,0,0
1990,10130,710,0,0,0
1993,10130,710,0,0,0
1996,10130,710,0,0,0
1999,10130,710,0,0,0
2001,10130,710,0,0,0
2003,10130,710,0,0,0
2005,10130,710,0,21868,0
2007,10130,710,0,0,0
2009,10130,710,0,0,0
2011,10130,710,0,0,0
2013,10130,710,0,0,0
2015,10130,710,0,0,0
2017,10130,710,0,0,0
2019,10130,710,0,0,0
2021,10130,710,0,0,0
1984,10180,50,0,0,0
1987,10180,50,0,0,0
1990,10180,50,0,0,0
1993,10180,50,0,0,0
1996,10180,50,0,0,0
1999,10180,50,0,18080,0
2001,10180,50,0,0,0
2003,10180,50,54327,0,0
2005,10180,50,0,0,0
2007,10180,50,0,0,0
2009,10180,50,0,0,0
2011,10180,50,0,0,0
2013,10180,50,0,0,0
2015,10180,50,0,0,0
2017,10180,50,0,0,0
2019,10180,50,0,0,0
2021,10180,50,0,0,0
1984,10180,100,0,0,0
1987,10180,100,0,0,0
1990,10180,100,0,0,0
1993,10180,100,0,0,0
1996,10180,100,0,0,0
1999,10180,100,0,0,0
2001,10180,100,0,0,0
2003,10180,100,0,0,0
2005,10180,100,0,0,0
2007,10180,100,0,0,0
2009,10180,100,0,0,0
2011,10180,100,0,0,0
2013,10180,100,0,0,0
2015,10180,100,0,0,0
2017,10180,100,0,0,51504
2019,10180,100,0,0,0
2021,10180,100,0,0,0
1984,10180,130,0,0,0
1987,10180,130,0,0,0
1990,10180,130,0,0,0
1993,10180,130,0,41694,0
1996,10180,130,0,0,0
1999,10180,130,0,0,0
2001,10180,130,0,0,0
2003,10180,130,0,0,0
2005,10180,130,0,0,0
2007,10180,130,0,0,0
2009,10180,130,0,0,0
2011,10180,130,0,0,0
2013,10180,130,0,0,50272
2015,10180,130,0,0,0
2017,10180,130,41833,0,0
2019,10180,130,0,0,0
2021,10180,130,0,0,0
1984,10180,140,0,0,0
1987,10180,140,0,0,0
1990,10180,140,0,0,0
1993,10180,140,0,0,0
1996,10180,140,0,0,0
1999,10180,140,0,0,0
2001,10180,140,0,0,0
2003,10180,140,0,0,0
2005,10180,140,0,0,0
2007,10180,140,0,0,0
2009,10180,140,0,32075,0
2011,10180,140,0,0,0
2013,10180,140,0,0,0
2015,10180,140,0,0,0
2017,10180,140,0,41833,0
2019,10180,140,0,0,0
2021,10180,140,0,0,0
1984,10180,150,0,0,0
1987,10180,150,0,0,0
1990,10180,150,0,0,0
1993,10180,150,0,0,0
1996,10180,150,0,16864,0
1999,10180,150,18703,0,0
2001,10180,150,0,0,0
2003,10180,150,0,0,0
2005,10180,150,0,0,0
2007,10180,150,20022,0,0
2009,10180,150,0,0,0
2011,10180,150,0,0,0
2013,10180,150,0,0,0
2015,10180,150,0,0,0
2017,10180,150,0,41833,0
2019,10180,150,16566,0,0
2021,10180,150,0,0,0
1984,10180,160,0,0,0
1987,10180,160,0,0,0
1990,10180,160,0,0,0
1993,10180,160,0,0,0
1996,10180,160,0,0,0
1999,10180,160,0,0,0
2001,10180,160,0,0,0
2003,10180,160,0,54405,0
2005,10180,160,0,36304,0
2007,10180,160,32701,103606,0
2009,10180,160,0,34627,0
2011,10180,160,0,0,0
2013,10180,160,0,80381,0
2015,10180,160,0,40457,0
2017,10180,160,0,0,0
2019,10180,160,0,0,0
2021,10180,160,29848,0,0
1984,10180,170,0,0,0
1987,10180,170,0,0,0
1990,10180,170,0,0,0
1993,10180,170,0,0,0
1996,10180,170,0,21279,0
1999,10180,170,0,0,0
2001,10180,170,0,0,0
2003,10180,170,189589,399472,0
2005,10180,170,12658,0,0
2007,10180,170,37914,37914,0
2009,10180,170,34627,0,0
2011,10180,170,0,0,0
2013,10180,170,72024,28630,150817
2015,10180,170,0,0,0
2017,10180,170,79401,17107,26179
2019,10180,170,16566,0,0
2021,10180,170,29848,0,0
1984,10180,180,0,0,0
1987,10180,180,0,0,0
1990,10180,180,0,0,0
1993,10180,180,0,0,0
1996,10180,180,0,92571,0
1999,10180,180,17651,17640,0
2001,10180,180,15593,51167,0
2003,10180,180,560683,988553,0
2005,10180,180,54006,53193,0
2007,10180,180,37914,11379,0
2009,10180,180,67569,65470,0
2011,10180,180,0,0,0
2013,10180,180,108747,58229,0
2015,10180,180,30734,0,0
2017,10180,180,0,39569,26179
2019,10180,180,29951,249905,0
2021,10180,180,82769,42255,0
1984,10180,190,0,0,0
1987,10180,190,0,0,0
1990,10180,190,0,18889,0
1993,10180,190,8062,0,0
1996,10180,190,24545,0,0
1999,10180,190,72357,34962,0
2001,10180,190,33193,51167,0
2003,10180,190,1098028,1273330,0
2005,10180,190,36943,79964,0
2007,10180,190,0,59742,0
2009,10180,190,143838,186892,0
2011,10180,190,0,108262,0
2013,10180,190,82417,217207,0
2015,10180,190,92202,70116,0
2017,10180,190,45231,140041,52357
2019,10180,190,181446,220624,0
2021,10180,190,120637,128608,0
1984,10180,200,0,0,7861
1987,10180,200,0,44328,0
1990,10180,200,18889,0,0
1993,10180,200,0,0,0
1996,10180,200,24545,32446,0
1999,10180,200,0,17736,0
2001,10180,200,0,41429,0
2003,10180,200,792318,636298,0
2005,10180,200,71312,100858,0
2007,10180,200,154887,34325,0
2009,10180,200,67569,85207,0
2011,10180,200,0,82485,0
2013,10180,200,137377,58475,0
2015,10180,200,30734,31390,0
2017,10180,200,19995,72760,0
2019,10180,200,70947,286057,0
2021,10180,200,184202,69721,0
1984,10180,210,0,0,0
1987,10180,210,0,0,0
1990,10180,210,12006,18889,0
1993,10180,210,33927,0,8112
1996,10180,210,115183,80632,0
1999,10180,210,17651,114907,0
2001,10180,210,26071,31856,0
2003,10180,210,638381,764357,0
2005,10180,210,204261,61018,0
2007,10180,210,228159,71865,0
2009,10180,210,143352,207031,0
2011,10180,210,150795,75615,0
2013,10180,210,231517,58475,0
2015,10180,210,61696,59168,10556
2017,10180,210,78740,84636,0
2019,10180,210,559686,275589,0
2021,10180,210,164402,163988,0
1984,10180,220,0,0,0
1987,10180,220,0,139379,0
1990,10180,220,0,0,0
1993,10180,220,0,0,4274
1996,10180,220,56291,85358,0
1999,10180,220,141262,71403,0
2001,10180,220,44906,26071,0
2003,10180,220,1118779,877601,0
2005,10180,220,219880,121903,0
2007,10180,220,242461,234831,0
2009,10180,220,208978,276499,0
2011,10180,220,13458,97460,0
2013,10180,220,144901,116704,0
2015,10180,220,116047,274823,0
2017,10180,220,53092,31209,0
2019,10180,220,423595,308637,0
2021,10180,220,138463,178743,0
1984,10180,230,40445,0,0
1987,10180,230,68448,83605,0
1990,10180,230,19133,18889,0
1993,10180,230,50185,11462,3838
1996,10180,230,74160,99812,0
1999,10180,230,362470,82910,0
2001,10180,230,26071,32942,0
2003,10180,230,1006986,824237,0
2005,10180,230,429595,456267,0
2007,10180,230,232444,179974,0
2009,10180,230,324382,278740,0
2011,10180,230,53149,110507,0
2013,10180,230,222949,68858,0
2015,10180,230,100850,316155,10556
2017,10180,230,107604,140900,0
2019,10180,230,509224,562434,0
2021,10180,230,355149,342438,0
1984,10180,240,68423,4534,0
1987,10180,240,18098,0,0
1990,10180,240,0,0,0
1993,10180,240,49674,49691,7675
1996,10180,240,115583,83661,0
1999,10180,240,300202,118316,0
2001,10180,240,34140,0,0
2003,10180,240,1294871,654155,0
2005,10180,240,505114,400977,0
2007,10180,240,311306,220253,0
2009,10180,240,362659,173021,0
2011,10180,240,130871,112386,0
2013,10180,240,183893,189732,0
2015,10180,240,296234,401608,0
2017,10180,240,89999,161380,0
2019,10180,240,462819,587205,0
2021,10180,240,417867,359529,27948
1984,10180,250,203548,44383,27037
1987,10180,250,37901,65507,0
1990,10180,250,37710,13471,0
1993,10180,250,84410,20045,8547
1996,10180,250,207426,216650,0
1999,10180,250,540454,271548,0
2001,10180,250,76876,47189,0
2003,10180,250,713034,757855,0
2005,10180,250,428280,323298,0
2007,10180,250,377475,365570,0
2009,10180,250,251686,330690,0
2011,10180,250,98590,147452,0
2013,10180,250,127240,245758,0
2015,10180,250,388429,837720,0
2017,10180,250,158772,196929,0
2019,10180,250,713648,661343,18082
2021,10180,250,837120,498027,0
1984,10180,260,224704,34956,31368
1987,10180,260,73996,56152,0
1990,10180,260,13471,18889,0
1993,10180,260,122739,58609,8112
1996,10180,260,107862,157525,0
1999,10180,260,560580,169115,0
2001,10180,260,113940,72536,0
2003,10180,260,1184952,663923,0
2005,10180,260,642076,420009,0
2007,10180,260,400147,436321,0
2009,10180,260,482054,378617,0
2011,10180,260,378970,91583,0
2013,10180,260,134013,333831,0
2015,10180,260,456555,660969,10556
2017,10180,260,207867,208052,0
2019,10180,260,595677,681973,0
2021,10180,260,1236152,842721,0
1984,10180,270,494328,41812,49923
1987,10180,270,160110,80098,0
1990,10180,270,55372,16069,0
1993,10180,270,59871,113573,12385
1996,10180,270,343693,166304,0
1999,10180,270,705150,444290,0
2001,10180,270,118457,163645,0
2003,10180,270,1497428,883677,0
2005,10180,270,772562,490250,0
2007,10180,270,282620,388950,0
2009,10180,270,562966,243063,0
2011,10180,270,178193,225997,0
2013,10180,270,281132,153762,0
2015,10180,270,763356,1014490,10556
2017,10180,270,491974,299851,0
2019,10180,270,877440,520946,34435
2021,10180,270,1689763,1264540,20610
1984,10180,280,586335,294044,115472
1987,10180,280,237238,101524,0
1990,10180,280,215573,42735,0
1993,10180,280,177159,81971,39248
1996,10180,280,179549,125228,0
1999,10180,280,844061,810555,0
2001,10180,280,208175,189437,0
2003,10180,280,1573900,1025838,0
2005,10180,280,955626,879924,0
2007,10180,280,640332,428338,0
2009,10180,280,489484,436625,0
2011,10180,280,417412,327825,0
2013,10180,280,537626,328107,0
2015,10180,280,903322,1148211,0
2017,10180,280,609327,300391,0
2019,10180,280,873912,572127,0
2021,10180,280,1477885,1166648,0
1984,10180,290,1148597,380474,154555
1987,10180,290,425991,106211,0
1990,10180,290,320147,106901,0
1993,10180,290,395103,131670,75561
1996,10180,290,334576,273307,0
1999,10180,290,1120480,551239,16965
2001,10180,290,355762,226873,0
2003,10180,290,1826143,1207555,0
2005,10180,290,1061744,968414,0
2007,10180,290,907468,435498,9049
2009,10180,290,877824,406382,0
2011,10180,290,595135,373957,0
2013,10180,290,466305,165934,0
2015,10180,290,774168,736105,10556
2017,10180,290,1149873,272024,0
2019,10180,290,1270381,838174,0
2021,10180,290,1672685,1129799,0
1984,10180,300,1255022,798612,335739
1987,10180,300,515840,196560,0
1990,10180,300,280386,144010,0
1993,10180,300,363996,272651,107390
1996,10180,300,458764,178882,0
1999,10180,300,1148857,923179,33931
2001,10180,300,340243,154804,0
2003,10180,300,1782940,1509091,0
2005,10180,300,1058450,1284100,0
2007,10180,300,1103295,579276,0
2009,10180,300,1204140,654464,0
2011,10180,300,717859,396886,0
2013,10180,300,707218,542063,0
2015,10180,300,935195,838065,0
2017,10180,300,1120323,665951,0
2019,10180,300,1481543,792983,0
2021,10180,300,2409086,2243234,0
1984,10180,310,1790861,374833,270027
1987,10180,310,466187,201725,0
1990,10180,310,488902,272718,0
1993,10180,310,560213,317904,76751
1996,10180,310,825951,342586,0
1999,10180,310,1458732,954967,50896
2001,10180,310,539192,185186,0
2003,10180,310,1752749,1246676,9727
2005,10180,310,1821751,1108807,0
2007,10180,310,894682,517846,0
2009,10180,310,1687463,899461,0
2011,10180,310,1025948,324824,0
2013,10180,310,817848,549711,0
2015,10180,310,1126239,744139,0
2017,10180,310,1667517,592976,0
2019,10180,310,2018741,1276572,0
2021,10180,310,2883567,1349337,0
1984,10180,320,2802940,947134,277911
1987,10180,320,683324,374666,0
1990,10180,320,778066,273481,0
1993,10180,320,691362,381774,67581
1996,10180,320,1082225,405894,0
1999,10180,320,1644875,775989,33931
2001,10180,320,456917,109670,0
2003,10180,320,2015864,1042677,0
2005,10180,320,1999653,1211970,0
2007,10180,320,1170245,560967,0
2009,10180,320,1778842,1154636,22230
2011,10180,320,1465204,523798,0
2013,10180,320,1982586,727348,0
2015,10180,320,1071917,779288,0
2017,10180,320,1767928,1222391,0
2019,10180,320,2237533,1086272,0
2021,10180,320,2316127,1916647,16706
1984,10180,330,4003676,1215432,493862
1987,10180,330,1269480,370420,0
1990,10180,330,1145463,417109,0
1993,10180,330,1039121,488296,87510
1996,10180,330,1156074,582607,0
1999,10180,330,1719055,660390,33931
2001,10180,330,467239,271063,0
2003,10180,330,1956912,1240395,0
2005,10180,330,2369811,1361497,0
2007,10180,330,1371827,659028,0
2009,10180,330,2000884,1352086,0
2011,10180,330,1433429,743557,11951
2013,10180,330,2009763,440188,0
2015,10180,330,1033841,745828,13734
2017,10180,330,1480793,971757,0
2019,10180,330,1590933,1283904,0
2021,10180,330,1839231,2000529,31853
1984,10180,340,5821507,1449349,285796
1987,10180,340,2053841,661763,0
1990,10180,340,1553815,461667,0
1993,10180,340,1543756,488472,116398
1996,10180,340,1809198,835851,0
1999,10180,340,1991688,868675,16965
2001,10180,340,648935,278085,0
2003,10180,340,2554797,1140309,19443
2005,10180,340,2905378,1814265,0
2007,10180,340,1435743,1075517,0
2009,10180,340,2293993,1203212,11115
2011,10180,340,1774628,642175,0
2013,10180,340,1462900,1024088,0
2015,10180,340,1370935,936004,0
2017,10180,340,1887147,1128651,0
2019,10180,340,1572705,1086931,0
2021,10180,340,2648644,2022560,0
1984,10180,350,6405638,1535617,294122
1987,10180,350,2709911,780983,0
1990,10180,350,1789582,576554,0
1993,10180,350,2596847,746965,148514
1996,10180,350,2061248,782499,0
1999,10180,350,1782701,928616,16965
2001,10180,350,774980,324610,0
2003,10180,350,2406614,1395716,19443
2005,10180,350,2761131,1857260,0
2007,10180,350,1629107,797877,19758
2009,10180,350,2077565,1491178,0
2011,10180,350,2316523,987350,11951
2013,10180,350,1777741,822541,0
2015,10180,350,1443968,806257,21112
2017,10180,350,1842501,1442212,0
2019,10180,350,1827761,1191946,17145
2021,10180,350,2446322,1893786,0
1984,10180,360,6741749,1997973,350290
1987,10180,360,3068226,910575,0
1990,10180,360,2631697,855964,0
1993,10180,360,2963647,677560,133897
1996,10180,360,2653030,955672,0
1999,10180,360,2353424,946243,33931
2001,10180,360,386142,384911,0
2003,10180,360,2643060,1775047,19443
2005,10180,360,2875164,1899025,0
2007,10180,360,1775416,1070190,0
2009,10180,360,2138303,1579130,0
2011,10180,360,2166819,1232294,11951
2013,10180,360,2137449,1048144,0
2015,10180,360,1266920,956462,10556
2017,10180,360,1898082,1309237,0
2019,10180,360,2127480,1423831,0
2021,10180,360,2417395,1834809,0
1984,10180,370,6321337,1869161,381725
1987,10180,370,3537352,1245659,0
1990,10180,370,3518427,1208743,0
1993,10180,370,3641709,854227,179665
1996,10180,370,3658275,765304,0
1999,10180,370,3353486,1097642,33931
2001,10180,370,509973,371639,0
2003,10180,370,3337012,2255591,38887
2005,10180,370,3684493,1942654,0
2007,10180,370,2844807,1293743,0
2009,10180,370,2736086,1532045,0
2011,10180,370,2659616,1006245,11951
2013,10180,370,2809273,983337,0
2015,10180,370,1281468,835006,0
2017,10180,370,2034223,1109360,0
2019,10180,370,1816855,1058090,102869
2021,10180,370,2410703,1623208,16117
1984,10180,380,4859825,2419964,374775
1987,10180,380,4173752,1524786,0
1990,10180,380,4826758,1297355,0
1993,10180,380,4232968,980532,122881
1996,10180,380,3898326,1257681,0
1999,10180,380,3996125,1083176,67861
2001,10180,380,713592,455984,0
2003,10180,380,4013317,1698731,38887
2005,10180,380,3951919,1549637,0
2007,10180,380,2968165,1089529,0
2009,10180,380,2973235,1360512,0
2011,10180,380,2996966,1477314,47803
2013,10180,380,3013032,895720,0
2015,10180,380,1435049,654028,10556
2017,10180,380,2541838,963776,0
2019,10180,380,1813300,1395456,68579
2021,10180,380,2206560,2093304,22965
1984,10180,390,4087708,2417024,354590
1987,10180,390,3668864,1980212,0
1990,10180,390,4624383,1538441,0
1993,10180,390,5129142,1126032,155207
1996,10180,390,4405874,967749,0
1999,10180,390,4414190,1213540,50896
2001,10180,390,1006243,197507,0
2003,10180,390,5073068,1969692,58330
2005,10180,390,4099882,1784688,0
2007,10180,390,3607635,1151394,0
2009,10180,390,3313115,1281785,11115
2011,10180,390,3522691,1428463,11951
2013,10180,390,2100365,1472340,0
2015,10180,390,2041426,661231,13734
2017,10180,390,2063654,1217402,0
2019,10180,390,1865043,1394367,68579
2021,10180,390,1490185,1589008,0
1984,10180,400,2913004,2907641,367624
1987,10180,400,3524613,2108439,0
1990,10180,400,5761202,2355155,0
1993,10180,400,5228597,1341270,115831
1996,10180,400,5031825,1154177,0
1999,10180,400,4745288,1353031,16965
2001,10180,400,1335070,185574,0
2003,10180,400,5833064,1956116,213878
2005,10180,400,3865768,2071397,0
2007,10180,400,4242137,1335153,0
2009,10180,400,4174624,1546482,0
2011,10180,400,3741610,1915837,0
2013,10180,400,3092250,1463852,0
2015,10180,400,2610856,724942,0
2017,10180,400,2219953,1395173,0
2019,10180,400,1300782,1063603,68579
2021,10180,400,1795051,1318661,0
1984,10180,410,1985743,2951994,306736
1987,10180,410,2552721,2581863,0
1990,10180,410,5247154,2593190,0
1993,10180,410,4878722,1966212,85932
1996,10180,410,4489607,1191249,0
1999,10180,410,4701293,1417216,33931
2001,10180,410,1367639,315857,0
2003,10180,410,5098165,2027033,233322
2005,10180,410,4261116,1636452,0
2007,10180,410,3493699,1575123,0
2009,10180,410,4565588,1567480,0
2011,10180,410,4063690,2009651,23902
2013,10180,410,2707047,1787628,0
2015,10180,410,2936937,713893,106693
2017,10180,410,3130921,1038585,0
2019,10180,410,1956353,934620,17145
2021,10180,410,1626816,1142145,0
1984,10180,420,1366890,2621604,365262
1987,10180,420,2095519,2780103,0
