sim,year,species_code,ess,value,in_out
128,1996,REBS,ess_m,971.693165075348,in
128,1999,REBS,ess_m,865.2826804136948,in
128,2001,REBS,ess_m,190.6269271679229,in
128,2003,REBS,ess_m,848.3602658241291,in
128,2005,REBS,ess_m,423.76640525990854,in
128,2007,REBS,ess_m,360.7301737512563,in
128,2009,REBS,ess_m,782.076620315429,in
128,2011,REBS,ess_m,216.50611122856958,in
128,2013,REBS,ess_m,265.32693836565926,in
128,2015,REBS,ess_m,379.91727957151375,in
128,2017,REBS,ess_m,224.76297277490744,in
128,2019,REBS,ess_m,477.5684576432602,in
128,2021,REBS,ess_m,216.99656192116535,in
128,1984,REBS,ess_t,805.1133797539787,in
128,1987,REBS,ess_t,496.7713293687443,in
128,1990,REBS,ess_t,286.9044800650324,in
128,1993,REBS,ess_t,356.496946987428,in
128,1996,REBS,ess_t,1203.1735931915243,in
128,1999,REBS,ess_t,1675.1364993710229,in
128,2001,REBS,ess_t,302.4060772118748,in
128,2003,REBS,ess_t,1157.8671679056292,in
128,2005,REBS,ess_t,749.0067050077722,in
128,2007,REBS,ess_t,603.4804248021086,in
128,2009,REBS,ess_t,911.8369380950529,in
128,2011,REBS,ess_t,407.3704942093756,in
128,2013,REBS,ess_t,579.6658398137026,in
128,2015,REBS,ess_t,623.5781193199376,in
128,2017,REBS,ess_t,620.3701270638542,in
128,2019,REBS,ess_t,547.8953939180992,in
128,2021,REBS,ess_t,521.5235479882018,in
129,1984,REBS,ess_f,220.30486221320098,in
129,1987,REBS,ess_f,442.8841006765097,in
129,1990,REBS,ess_f,137.49617704727078,in
129,1993,REBS,ess_f,515.6039789649009,in
129,1996,REBS,ess_f,504.65245414993086,in
129,1999,REBS,ess_f,892.8217883699298,in
129,2001,REBS,ess_f,200.99763059292525,in
129,2003,REBS,ess_f,421.5411528732874,in
129,2005,REBS,ess_f,491.06046510393736,in
129,2007,REBS,ess_f,981.2735393308433,in
129,2009,REBS,ess_f,732.478295096284,in
129,2011,REBS,ess_f,285.0466370629324,in
129,2013,REBS,ess_f,151.3390566488612,in
129,2015,REBS,ess_f,357.58480968919173,in
129,2017,REBS,ess_f,268.68583417175637,in
129,2019,REBS,ess_f,224.88042902516324,in
129,2021,REBS,ess_f,613.8575978895534,in
129,1984,REBS,ess_m,195.6420907346269,in
129,1987,REBS,ess_m,334.0823542422291,in
129,1990,REBS,ess_m,143.5948620668909,in
129,1993,REBS,ess_m,356.4114177552685,in
129,1996,REBS,ess_m,349.7892767038294,in
129,1999,REBS,ess_m,755.9178935918172,in
129,2001,REBS,ess_m,146.92494828808526,in
129,2003,REBS,ess_m,448.9528012166416,in
129,2005,REBS,ess_m,492.02129718163195,in
129,2007,REBS,ess_m,1065.6968880409838,in
129,2009,REBS,ess_m,811.8236747782897,in
129,2011,REBS,ess_m,332.60460610290573,in
129,2013,REBS,ess_m,157.3130017754732,in
129,2015,REBS,ess_m,273.8822896639324,in
129,2017,REBS,ess_m,522.3216355433872,in
129,2019,REBS,ess_m,303.4637900676874,in
129,2021,REBS,ess_m,427.7544062418712,in
129,1984,REBS,ess_t,270.49772133289633,in
129,1987,REBS,ess_t,711.9435872392137,in
129,1990,REBS,ess_t,170.0579853942083,in
129,1993,REBS,ess_t,556.0115814603785,in
129,1996,REBS,ess_t,543.1931088621097,in
129,1999,REBS,ess_t,1229.9327192002934,in
129,2001,REBS,ess_t,222.05622873143372,in
129,2003,REBS,ess_t,894.1370322240871,in
129,2005,REBS,ess_t,779.7901348280596,in
129,2007,REBS,ess_t,1819.126615775755,in
129,2009,REBS,ess_t,1202.0263393082091,in
129,2011,REBS,ess_t,347.67683076766525,in
129,2013,REBS,ess_t,285.6613347063571,in
129,2015,REBS,ess_t,851.5362399640735,in
129,2017,REBS,ess_t,702.6943771406133,in
129,2019,REBS,ess_t,360.547469544847,in
129,2021,REBS,ess_t,1175.8695553121222,in
130,1984,REBS,ess_f,514.709252494574,in
130,1987,REBS,ess_f,452.40720169245157,in
130,1990,REBS,ess_f,168.89157381040002,in
130,1993,REBS,ess_f,686.0911092135129,in
130,1996,REBS,ess_f,597.002258473105,in
130,1999,REBS,ess_f,830.3549437373605,in
130,2001,REBS,ess_f,407.2477733351065,in
130,2003,REBS,ess_f,770.0427246884475,in
130,2005,REBS,ess_f,514.0048441688559,in
130,2007,REBS,ess_f,650.3743459697087,in
130,2009,REBS,ess_f,830.9548139421229,in
130,2011,REBS,ess_f,344.8791849950197,in
130,2013,REBS,ess_f,150.1706461238487,in
130,2015,REBS,ess_f,264.6958123214493,in
130,2017,REBS,ess_f,486.4265788949222,in
130,2019,REBS,ess_f,37.625054558208085,in
130,2021,REBS,ess_f,344.02444199415794,in
130,1984,REBS,ess_m,566.0751780808333,in
130,1987,REBS,ess_m,460.28966022008666,in
130,1990,REBS,ess_m,104.27565406450131,in
130,1993,REBS,ess_m,698.3455442933204,in
130,1996,REBS,ess_m,355.9796854551026,in
130,1999,REBS,ess_m,403.9287288803345,in
130,2001,REBS,ess_m,277.11782455463,in
130,2003,REBS,ess_m,384.42694206840775,in
130,2005,REBS,ess_m,748.8200841322929,in
130,2007,REBS,ess_m,625.4607461168936,in
130,2009,REBS,ess_m,1097.4419887080903,in
130,2011,REBS,ess_m,153.44088265460206,in
130,2013,REBS,ess_m,245.18722450066718,in
130,2015,REBS,ess_m,354.07058991892706,in
130,2017,REBS,ess_m,422.7456901877038,in
130,2019,REBS,ess_m,40.0079140290528,in
130,2021,REBS,ess_m,762.3317760066177,in
130,1984,REBS,ess_t,843.8189382670793,in
130,1987,REBS,ess_t,595.9394667476121,in
130,1990,REBS,ess_t,139.20814790099695,in
130,1993,REBS,ess_t,880.6921249103359,in
130,1996,REBS,ess_t,706.5327584016542,in
130,1999,REBS,ess_t,797.6758225840138,in
130,2001,REBS,ess_t,550.036911077376,in
130,2003,REBS,ess_t,646.6186696372133,in
130,2005,REBS,ess_t,1023.8206946305414,in
130,2007,REBS,ess_t,872.7224550354001,in
130,2009,REBS,ess_t,1499.854613675986,in
130,2011,REBS,ess_t,280.6182536853651,in
130,2013,REBS,ess_t,285.92478151354715,in
130,2015,REBS,ess_t,531.8484032658258,in
130,2017,REBS,ess_t,820.9096187511282,in
130,2019,REBS,ess_t,45.30306160853867,in
130,2021,REBS,ess_t,914.5179744393653,in
131,1984,REBS,ess_f,469.0947266148418,in
131,1987,REBS,ess_f,245.94987940880372,in
131,1990,REBS,ess_f,409.22364454169656,in
131,1993,REBS,ess_f,882.9627163800856,in
131,1996,REBS,ess_f,312.3804841583747,in
131,1999,REBS,ess_f,469.9592972020025,in
131,2001,REBS,ess_f,297.18166532212274,in
131,2003,REBS,ess_f,371.4097185646732,in
131,2005,REBS,ess_f,445.36583534314775,in
131,2007,REBS,ess_f,466.0704526969477,in
131,2009,REBS,ess_f,566.4231110282602,in
131,2011,REBS,ess_f,340.76403401597025,in
131,2013,REBS,ess_f,254.32529365140837,in
131,2015,REBS,ess_f,269.84672271955986,in
131,2017,REBS,ess_f,260.6193586758938,in
131,2019,REBS,ess_f,201.8705670108106,in
131,2021,REBS,ess_f,279.6351698212166,in
131,1984,REBS,ess_m,885.6393093761334,in
131,1987,REBS,ess_m,214.43250244287205,in
131,1990,REBS,ess_m,454.33861914325337,in
131,1993,REBS,ess_m,559.4505213697058,in
131,1996,REBS,ess_m,709.8435789717178,in
131,1999,REBS,ess_m,492.8775619883505,in
131,2001,REBS,ess_m,371.74987672675775,in
131,2003,REBS,ess_m,485.1311435604046,in
131,2005,REBS,ess_m,575.4925446329017,in
131,2007,REBS,ess_m,733.5863577728156,in
131,2009,REBS,ess_m,419.8897604112096,in
131,2011,REBS,ess_m,589.8112877599408,in
131,2013,REBS,ess_m,348.84431571521344,in
131,2015,REBS,ess_m,302.3804001679443,in
131,2017,REBS,ess_m,253.39866998588246,in
131,2019,REBS,ess_m,195.7784432564764,in
131,2021,REBS,ess_m,366.82041065615505,in
131,1984,REBS,ess_t,1438.8535945688814,in
131,1987,REBS,ess_t,350.1489900839062,in
131,1990,REBS,ess_t,561.9231501130453,in
131,1993,REBS,ess_t,1310.7771247911494,in
131,1996,REBS,ess_t,599.1421840908355,in
131,1999,REBS,ess_t,733.0686480069545,in
131,2001,REBS,ess_t,567.2952387890446,in
131,2003,REBS,ess_t,655.493418582515,in
131,2005,REBS,ess_t,971.0362450087151,in
131,2007,REBS,ess_t,837.469357496195,in
131,2009,REBS,ess_t,661.3231288807999,in
131,2011,REBS,ess_t,642.7223638255028,in
131,2013,REBS,ess_t,566.8785737268456,in
131,2015,REBS,ess_t,499.11700630012433,in
131,2017,REBS,ess_t,337.77167330419263,in
131,2019,REBS,ess_t,254.56550407205205,in
131,2021,REBS,ess_t,505.20294604389113,in
132,1984,REBS,ess_f,356.01598470937444,in
132,1987,REBS,ess_f,202.91337305856496,in
132,1990,REBS,ess_f,359.1911761943264,in
132,1993,REBS,ess_f,211.61279230227552,in
132,1996,REBS,ess_f,491.1752156220804,in
132,1999,REBS,ess_f,546.7483255864099,in
132,2001,REBS,ess_f,136.29993909070058,in
132,2003,REBS,ess_f,328.1967028889399,in
132,2005,REBS,ess_f,722.9638392697674,in
132,2007,REBS,ess_f,1109.2049867813716,in
132,2009,REBS,ess_f,689.503077397769,in
132,2011,REBS,ess_f,340.01777099311465,in
132,2013,REBS,ess_f,256.82770666143637,in
132,2015,REBS,ess_f,318.08114134437807,in
132,2017,REBS,ess_f,329.7552801154497,in
132,2019,REBS,ess_f,52.258245469992275,in
132,2021,REBS,ess_f,545.6952122580715,in
132,1984,REBS,ess_m,386.476634877849,in
132,1987,REBS,ess_m,267.51293817399056,in
132,1990,REBS,ess_m,238.12708890589644,in
132,1993,REBS,ess_m,181.5052676447942,in
132,1996,REBS,ess_m,682.5410464801581,in
132,1999,REBS,ess_m,567.5886360542436,in
132,2001,REBS,ess_m,123.84360334585286,in
132,2003,REBS,ess_m,146.80804566718945,in
132,2005,REBS,ess_m,626.6434014878718,in
132,2007,REBS,ess_m,591.4197112792567,in
132,2009,REBS,ess_m,820.6888628948255,in
132,2011,REBS,ess_m,346.71521459231036,in
132,2013,REBS,ess_m,296.5117212127929,in
132,2015,REBS,ess_m,330.6643431800905,in
132,2017,REBS,ess_m,312.8576036112427,in
132,2019,REBS,ess_m,49.54680130304558,in
132,2021,REBS,ess_m,204.28988833227405,in
132,1984,REBS,ess_t,691.4457147322763,in
132,1987,REBS,ess_t,329.49627691782814,in
132,1990,REBS,ess_t,476.46838180211245,in
132,1993,REBS,ess_t,242.4655847514637,in
132,1996,REBS,ess_t,1024.6266873502357,in
132,1999,REBS,ess_t,752.2810359142115,in
132,2001,REBS,ess_t,149.48240444563044,in
132,2003,REBS,ess_t,423.7174079830232,in
132,2005,REBS,ess_t,1135.5787510825166,in
132,2007,REBS,ess_t,1664.1838245706049,in
132,2009,REBS,ess_t,1403.2030004112025,in
132,2011,REBS,ess_t,576.3805480473384,in
132,2013,REBS,ess_t,515.4538845862902,in
132,2015,REBS,ess_t,635.790142901449,in
132,2017,REBS,ess_t,721.5773097000061,in
132,2019,REBS,ess_t,60.067595518809085,in
132,2021,REBS,ess_t,654.4644644243607,in
133,1984,REBS,ess_f,225.69598774459024,in
133,1987,REBS,ess_f,80.81167754180126,in
133,1990,REBS,ess_f,552.9632837018203,in
133,1993,REBS,ess_f,664.5724167479555,in
133,1996,REBS,ess_f,401.45561421549945,in
133,1999,REBS,ess_f,458.28026720973304,in
133,2001,REBS,ess_f,189.94419361599117,in
133,2003,REBS,ess_f,525.989526172365,in
133,2005,REBS,ess_f,539.9762203800616,in
133,2007,REBS,ess_f,585.4621869722727,in
133,2009,REBS,ess_f,662.8258418794826,in
133,2011,REBS,ess_f,290.11077948807997,in
133,2013,REBS,ess_f,188.3175137019004,in
133,2015,REBS,ess_f,612.8003200541491,in
133,2017,REBS,ess_f,398.82260190218034,in
133,2019,REBS,ess_f,323.045174771776,in
133,2021,REBS,ess_f,144.57460513191037,in
133,1984,REBS,ess_m,277.83886698904513,in
133,1987,REBS,ess_m,81.62339566816745,in
133,1990,REBS,ess_m,376.13905489643497,in
133,1993,REBS,ess_m,302.8266137779537,in
133,1996,REBS,ess_m,529.9990254117284,in
133,1999,REBS,ess_m,605.0064958327055,in
133,2001,REBS,ess_m,384.24018590931445,in
133,2003,REBS,ess_m,406.93427539552977,in
133,2005,REBS,ess_m,629.8304368176018,in
133,2007,REBS,ess_m,431.9036568678175,in
133,2009,REBS,ess_m,725.8047916874879,in
133,2011,REBS,ess_m,235.31393537035797,in
133,2013,REBS,ess_m,233.41883633058887,in
133,2015,REBS,ess_m,361.6397337564533,in
133,2017,REBS,ess_m,416.56842363696916,in
133,2019,REBS,ess_m,208.880258151227,in
133,2021,REBS,ess_m,153.21001210729145,in
133,1984,REBS,ess_t,645.6567937363704,in
133,1987,REBS,ess_t,96.9495223795964,in
133,1990,REBS,ess_t,891.023344695302,in
133,1993,REBS,ess_t,735.2257970035766,in
133,1996,REBS,ess_t,807.073146778764,in
133,1999,REBS,ess_t,906.5735009146363,in
133,2001,REBS,ess_t,379.43826648724325,in
133,2003,REBS,ess_t,1042.7719101923371,in
133,2005,REBS,ess_t,1265.0799766008251,in
133,2007,REBS,ess_t,643.6320579595864,in
133,2009,REBS,ess_t,1261.1600551041104,in
133,2011,REBS,ess_t,312.45340619661545,in
133,2013,REBS,ess_t,381.34362290714927,in
133,2015,REBS,ess_t,767.5849124801247,in
133,2017,REBS,ess_t,702.589320423779,in
133,2019,REBS,ess_t,329.75512206198516,in
133,2021,REBS,ess_t,227.64794541549307,in
134,1984,REBS,ess_f,501.23394385192614,in
134,1987,REBS,ess_f,403.00610430663653,in
134,1990,REBS,ess_f,689.9362957676333,in
134,1993,REBS,ess_f,405.2692115206437,in
134,1996,REBS,ess_f,605.5299749031456,in
134,1999,REBS,ess_f,404.71957134342085,in
134,2001,REBS,ess_f,378.1564919218736,in
134,2003,REBS,ess_f,409.4326649236637,in
134,2005,REBS,ess_f,615.8139994907357,in
134,2007,REBS,ess_f,954.0395193711328,in
134,2009,REBS,ess_f,483.05798903734075,in
134,2011,REBS,ess_f,307.3946341963841,in
134,2013,REBS,ess_f,329.4263254908215,in
134,2015,REBS,ess_f,330.700057672416,in
134,2017,REBS,ess_f,219.59627818465117,in
134,2019,REBS,ess_f,84.87217491026443,in
134,2021,REBS,ess_f,316.4819403258716,in
134,1984,REBS,ess_m,532.154345772883,in
134,1987,REBS,ess_m,439.5326263264531,in
134,1990,REBS,ess_m,748.3711588391543,in
134,1993,REBS,ess_m,249.85202793447291,in
134,1996,REBS,ess_m,459.8183865691409,in
134,1999,REBS,ess_m,347.95824855068514,in
134,2001,REBS,ess_m,461.08375965840247,in
134,2003,REBS,ess_m,328.51417461165266,in
134,2005,REBS,ess_m,529.7901396468699,in
134,2007,REBS,ess_m,768.782809398538,in
134,2009,REBS,ess_m,492.81298873510815,in
134,2011,REBS,ess_m,282.68038395472666,in
134,2013,REBS,ess_m,376.8212156678808,in
134,2015,REBS,ess_m,220.65053017095693,in
134,2017,REBS,ess_m,185.20501586643638,in
134,2019,REBS,ess_m,126.51177566291284,in
134,2021,REBS,ess_m,220.56254339105195,in
134,1984,REBS,ess_t,755.2742324729674,in
134,1987,REBS,ess_t,751.460886244389,in
134,1990,REBS,ess_t,1373.7408411174436,in
134,1993,REBS,ess_t,381.10483148195607,in
134,1996,REBS,ess_t,692.7165687566016,in
134,1999,REBS,ess_t,524.390259998599,in
134,2001,REBS,ess_t,577.0126002517825,in
134,2003,REBS,ess_t,495.1677064816426,in
134,2005,REBS,ess_t,964.9576172720581,in
134,2007,REBS,ess_t,1598.7973385622863,in
134,2009,REBS,ess_t,669.2387804890118,in
134,2011,REBS,ess_t,504.45464146685435,in
134,2013,REBS,ess_t,913.2407028918739,in
134,2015,REBS,ess_t,446.1931734744106,in
134,2017,REBS,ess_t,302.293299891969,in
134,2019,REBS,ess_t,166.38791401714684,in
134,2021,REBS,ess_t,533.2362013913472,in
135,1984,REBS,ess_f,110.55532890831257,in
135,1987,REBS,ess_f,312.61294888720795,in
135,1990,REBS,ess_f,510.0400178405351,in
135,1993,REBS,ess_f,401.619716989978,in
135,1996,REBS,ess_f,157.92711975994825,in
135,1999,REBS,ess_f,686.4880404027671,in
135,2001,REBS,ess_f,94.05708490910826,in
135,2003,REBS,ess_f,1161.6560665371776,in
135,2005,REBS,ess_f,346.3886109185084,in
135,2007,REBS,ess_f,1057.5782840240186,in
135,2009,REBS,ess_f,466.7554487695204,in
135,2011,REBS,ess_f,662.2934203349233,in
135,2013,REBS,ess_f,154.15365044203278,in
135,2015,REBS,ess_f,164.81890050753967,in
135,2017,REBS,ess_f,499.1435378279159,in
135,2019,REBS,ess_f,667.7618158574637,in
135,2021,REBS,ess_f,416.9921937612209,in
135,1984,REBS,ess_m,125.3202880267636,in
135,1987,REBS,ess_m,275.8590654833287,in
135,1990,REBS,ess_m,572.5905776468295,in
135,1993,REBS,ess_m,407.8115238949215,in
135,1996,REBS,ess_m,323.6993890305666,in
135,1999,REBS,ess_m,611.0364237783141,in
135,2001,REBS,ess_m,95.6704562015862,in
135,2003,REBS,ess_m,679.1159044562228,in
135,2005,REBS,ess_m,493.0642119379102,in
135,2007,REBS,ess_m,1337.9560853438736,in
135,2009,REBS,ess_m,354.8022545417865,in
135,2011,REBS,ess_m,777.435808833184,in
135,2013,REBS,ess_m,157.966425208393,in
135,2015,REBS,ess_m,507.4843606082865,in
135,2017,REBS,ess_m,378.35338780557237,in
135,2019,REBS,ess_m,307.32350227596874,in
135,2021,REBS,ess_m,264.5071976396094,in
135,1984,REBS,ess_t,206.97502797565306,in
135,1987,REBS,ess_t,713.8984919768618,in
135,1990,REBS,ess_t,882.1105690328837,in
135,1993,REBS,ess_t,627.3177525309641,in
135,1996,REBS,ess_t,256.036533753357,in
135,1999,REBS,ess_t,1535.9555801873337,in
135,2001,REBS,ess_t,135.24795917229588,in
135,2003,REBS,ess_t,1753.4060663706239,in
135,2005,REBS,ess_t,636.3028200135597,in
135,2007,REBS,ess_t,2211.529239792422,in
135,2009,REBS,ess_t,607.4750601793747,in
135,2011,REBS,ess_t,1361.2278816817566,in
135,2013,REBS,ess_t,296.19557843566247,in
135,2015,REBS,ess_t,503.58868731609863,in
135,2017,REBS,ess_t,727.3898609355642,in
135,2019,REBS,ess_t,647.3479204399251,in
135,2021,REBS,ess_t,739.0271961240217,in
136,1984,REBS,ess_f,708.8539968807074,in
136,1987,REBS,ess_f,189.38990351047852,in
136,1990,REBS,ess_f,448.07522966691755,in
136,1993,REBS,ess_f,279.1179286000993,in
136,1996,REBS,ess_f,786.2048868859505,in
136,1999,REBS,ess_f,430.77890834741737,in
136,2001,REBS,ess_f,298.8621583879505,in
136,2003,REBS,ess_f,490.85942326422276,in
136,2005,REBS,ess_f,586.3569749428736,in
136,2007,REBS,ess_f,746.8698693819134,in
136,2009,REBS,ess_f,520.4633985736607,in
136,2011,REBS,ess_f,520.2176078818618,in
136,2013,REBS,ess_f,154.34323324506872,in
136,2015,REBS,ess_f,516.9334544774593,in
136,2017,REBS,ess_f,165.9306389972164,in
136,2019,REBS,ess_f,224.5725871725764,in
136,2021,REBS,ess_f,326.2441995686929,in
136,1984,REBS,ess_m,563.8142480117939,in
136,1987,REBS,ess_m,306.0021516078392,in
136,1990,REBS,ess_m,328.0464799045051,in
136,1993,REBS,ess_m,218.48641527395424,in
136,1996,REBS,ess_m,460.55023080520016,in
136,1999,REBS,ess_m,443.1882121990111,in
136,2001,REBS,ess_m,230.26758031526472,in
136,2003,REBS,ess_m,650.8392243920173,in
136,2005,REBS,ess_m,965.1291980445134,in
136,2007,REBS,ess_m,446.29564628542147,in
136,2009,REBS,ess_m,552.4238422565625,in
136,2011,REBS,ess_m,592.6469100894608,in
136,2013,REBS,ess_m,195.32037977064292,in
136,2015,REBS,ess_m,372.0878548040354,in
136,2017,REBS,ess_m,200.54608393851714,in
136,2019,REBS,ess_m,358.540390548616,in
136,2021,REBS,ess_m,312.0913514811922,in
136,1984,REBS,ess_t,917.2667931500733,in
136,1987,REBS,ess_t,341.7356135599227,in
136,1990,REBS,ess_t,522.5160224033607,in
136,1993,REBS,ess_t,291.6573881524942,in
136,1996,REBS,ess_t,1409.5780957203858,in
136,1999,REBS,ess_t,590.4913302441354,in
136,2001,REBS,ess_t,483.98004365107585,in
136,2003,REBS,ess_t,897.106845884238,in
136,2005,REBS,ess_t,1262.5214067185655,in
136,2007,REBS,ess_t,1048.224086241618,in
136,2009,REBS,ess_t,707.6132892508242,in
136,2011,REBS,ess_t,966.2769748021533,in
136,2013,REBS,ess_t,258.5705773642129,in
136,2015,REBS,ess_t,819.1814227254016,in
136,2017,REBS,ess_t,334.81344388817564,in
136,2019,REBS,ess_t,501.8170855372961,in
136,2021,REBS,ess_t,689.9783181569413,in
137,1984,REBS,ess_f,149.06402519666202,in
137,1987,REBS,ess_f,387.2672176740823,in
137,1990,REBS,ess_f,372.43887883361793,in
137,1993,REBS,ess_f,761.9088165325154,in
137,1996,REBS,ess_f,760.334844977008,in
137,1999,REBS,ess_f,397.65258462937527,in
137,2001,REBS,ess_f,367.31168065399726,in
137,2003,REBS,ess_f,449.4300910665086,in
137,2005,REBS,ess_f,391.0104985242842,in
137,2007,REBS,ess_f,990.7040507707027,in
137,2009,REBS,ess_f,411.98365425654407,in
137,2011,REBS,ess_f,179.3968739572707,in
137,2013,REBS,ess_f,210.039327537055,in
137,2015,REBS,ess_f,92.08410546277972,in
137,2017,REBS,ess_f,186.6938870443102,in
137,2019,REBS,ess_f,128.9389892263879,in
137,2021,REBS,ess_f,360.1714741743225,in
137,1984,REBS,ess_m,210.2354843412415,in
137,1987,REBS,ess_m,215.42990207302188,in
137,1990,REBS,ess_m,459.5230663041745,in
137,1993,REBS,ess_m,739.1826202739435,in
137,1996,REBS,ess_m,344.1015677039086,in
137,1999,REBS,ess_m,379.7349213427708,in
137,2001,REBS,ess_m,237.65398871114033,in
137,2003,REBS,ess_m,541.4962257672893,in
137,2005,REBS,ess_m,356.6965552194378,in
137,2007,REBS,ess_m,767.1311807328884,in
137,2009,REBS,ess_m,516.9664627338442,in
137,2011,REBS,ess_m,195.5793873726807,in
137,2013,REBS,ess_m,197.07091933908617,in
137,2015,REBS,ess_m,151.59502560168056,in
137,2017,REBS,ess_m,237.94774557527552,in
137,2019,REBS,ess_m,152.45129702836783,in
137,2021,REBS,ess_m,382.2802479077549,in
137,1984,REBS,ess_t,283.72798434634416,in
137,1987,REBS,ess_t,399.06341107255827,in
137,1990,REBS,ess_t,663.9307874240428,in
137,1993,REBS,ess_t,1447.2061327888146,in
137,1996,REBS,ess_t,703.0131832373875,in
137,1999,REBS,ess_t,517.4686080720675,in
137,2001,REBS,ess_t,411.60169734040204,in
137,2003,REBS,ess_t,729.7240463001349,in
137,2005,REBS,ess_t,547.5663789414651,in
137,2007,REBS,ess_t,1793.9592738284225,in
137,2009,REBS,ess_t,588.2119926055445,in
137,2011,REBS,ess_t,246.3075096592706,in
137,2013,REBS,ess_t,307.91954710641903,in
137,2015,REBS,ess_t,177.61940930827328,in
137,2017,REBS,ess_t,267.9194965318538,in
137,2019,REBS,ess_t,169.83932095585106,in
137,2021,REBS,ess_t,845.3235008182301,in
138,1984,REBS,ess_f,142.98263123562936,in
138,1987,REBS,ess_f,182.98766069903456,in
138,1990,REBS,ess_f,331.6779151654988,in
138,1993,REBS,ess_f,385.4020063424284,in
138,1996,REBS,ess_f,332.94531150572914,in
138,1999,REBS,ess_f,203.4112864816381,in
138,2001,REBS,ess_f,161.2566708269123,in
138,2003,REBS,ess_f,294.05877484609294,in
138,2005,REBS,ess_f,958.8830820987837,in
138,2007,REBS,ess_f,962.6342846516436,in
138,2009,REBS,ess_f,500.87801930918613,in
138,2011,REBS,ess_f,392.02142558896475,in
138,2013,REBS,ess_f,218.96877555203383,in
138,2015,REBS,ess_f,266.5236935309622,in
138,2017,REBS,ess_f,429.31093038113465,in
138,2019,REBS,ess_f,92.4820557358998,in
138,2021,REBS,ess_f,459.21283681223287,in
138,1984,REBS,ess_m,238.4772339273317,in
138,1987,REBS,ess_m,185.6654547955217,in
138,1990,REBS,ess_m,187.52647078550538,in
138,1993,REBS,ess_m,297.2189319797611,in
138,1996,REBS,ess_m,533.5105633680613,in
138,1999,REBS,ess_m,175.48266976518238,in
138,2001,REBS,ess_m,154.87554555022174,in
138,2003,REBS,ess_m,566.2827749878759,in
138,2005,REBS,ess_m,831.7514593474491,in
138,2007,REBS,ess_m,469.370427009534,in
138,2009,REBS,ess_m,473.974211879447,in
138,2011,REBS,ess_m,324.12061419051514,in
138,2013,REBS,ess_m,232.29195287991308,in
138,2015,REBS,ess_m,149.40950571225844,in
138,2017,REBS,ess_m,451.7495178397653,in
138,2019,REBS,ess_m,133.96038199430143,in
138,2021,REBS,ess_m,435.47981512773606,in
138,1984,REBS,ess_t,325.4634652260026,in
138,1987,REBS,ess_t,245.10848866582276,in
138,1990,REBS,ess_t,275.86805445197194,in
138,1993,REBS,ess_t,393.6966536973984,in
138,1996,REBS,ess_t,919.8348993916073,in
138,1999,REBS,ess_t,226.07628628597223,in
138,2001,REBS,ess_t,207.88106278785764,in
138,2003,REBS,ess_t,646.9801680323786,in
138,2005,REBS,ess_t,1738.201309133485,in
138,2007,REBS,ess_t,1045.892793743507,in
138,2009,REBS,ess_t,759.2972088317965,in
138,2011,REBS,ess_t,651.1062904913388,in
138,2013,REBS,ess_t,341.21428225265964,in
138,2015,REBS,ess_t,235.2818510000962,in
138,2017,REBS,ess_t,923.1148644051788,in
138,2019,REBS,ess_t,128.01660648821547,in
138,2021,REBS,ess_t,677.8530667126302,in
139,1984,REBS,ess_f,360.9037800767347,in
139,1987,REBS,ess_f,150.18946297326758,in
139,1990,REBS,ess_f,748.5901252096407,in
139,1993,REBS,ess_f,260.9287172186142,in
139,1996,REBS,ess_f,383.5465408450287,in
139,1999,REBS,ess_f,958.5761004876234,in
139,2001,REBS,ess_f,362.05204833729846,in
139,2003,REBS,ess_f,790.4090507933028,in
139,2005,REBS,ess_f,866.7576392404499,in
139,2007,REBS,ess_f,244.8732886671402,in
139,2009,REBS,ess_f,567.0655990240098,in
139,2011,REBS,ess_f,660.1952054103223,in
139,2013,REBS,ess_f,186.9321965190835,in
139,2015,REBS,ess_f,382.71858986346024,in
139,2017,REBS,ess_f,273.58772244033145,in
139,2019,REBS,ess_f,87.96990683244344,in
139,2021,REBS,ess_f,387.4479235592923,in
139,1984,REBS,ess_m,547.7803975614621,in
139,1987,REBS,ess_m,159.6850810544259,in
139,1990,REBS,ess_m,477.98735162758436,in
139,1993,REBS,ess_m,281.92237227863194,in
139,1996,REBS,ess_m,439.90265132071437,in
139,1999,REBS,ess_m,579.6636093125833,in
139,2001,REBS,ess_m,220.42364006487392,in
139,2003,REBS,ess_m,569.4504243705139,in
139,2005,REBS,ess_m,902.3821518676124,in
139,2007,REBS,ess_m,263.499516604372,in
139,2009,REBS,ess_m,583.942610395134,in
139,2011,REBS,ess_m,451.89362081363447,in
139,2013,REBS,ess_m,192.21283882409574,in
139,2015,REBS,ess_m,344.19040333591477,in
139,2017,REBS,ess_m,341.4848090234063,in
139,2019,REBS,ess_m,126.61994309798403,in
139,2021,REBS,ess_m,496.81329986337215,in
139,1984,REBS,ess_t,896.7240584130069,in
139,1987,REBS,ess_t,207.8862603475819,in
139,1990,REBS,ess_t,902.8275095587253,in
139,1993,REBS,ess_t,351.4622223748311,in
139,1996,REBS,ess_t,650.3898627475053,in
139,1999,REBS,ess_t,1173.090032634353,in
139,2001,REBS,ess_t,401.36470943114205,in
139,2003,REBS,ess_t,1308.576308028661,in
