year,length,species_code,males,females,unsexed,region
2019,490,10200,15553,1491467,0,WC
2019,500,10200,0,1501597,0,WC
2019,510,10200,16214,1078472,0,WC
2019,520,10200,0,729114,0,WC
2019,530,10200,0,252853,0,WC
2019,540,10200,0,146624,0,WC
2019,550,10200,0,188171,0,WC
2019,560,10200,0,88485,0,WC
2019,570,10200,0,64854,0,WC
2019,580,10200,0,37576,0,WC
2019,590,10200,0,55320,0,WC
2019,600,10200,0,18788,0,WC
2019,610,10200,0,36487,0,WC
2019,620,10200,0,0,0,WC
2019,630,10200,0,0,0,WC
2019,640,10200,0,0,0,WC
2019,650,10200,0,0,0,WC
2019,660,10200,0,0,0,WC
2019,690,10200,0,0,0,WC
2019,720,10200,0,0,0,WC
2019,730,10200,0,0,0,WC
2019,740,10200,0,0,0,WC
2019,760,10200,0,0,0,WC
2019,800,10200,0,0,0,WC
2021,40,10200,0,0,0,WC
2021,50,10200,0,0,0,WC
2021,60,10200,0,0,0,WC
2021,70,10200,0,0,0,WC
2021,80,10200,0,0,0,WC
2021,90,10200,27667,0,18137,WC
2021,100,10200,19459,0,22428,WC
2021,110,10200,62026,0,0,WC
2021,120,10200,28319,0,40565,WC
2021,130,10200,28319,30001,30001,WC
2021,140,10200,32356,115156,0,WC
2021,150,10200,159151,163766,0,WC
2021,160,10200,196998,211241,0,WC
2021,170,10200,286655,291433,0,WC
2021,180,10200,366947,254060,0,WC
2021,190,10200,578471,316506,0,WC
2021,200,10200,445317,413135,15505,WC
2021,210,10200,456951,361402,0,WC
2021,220,10200,972593,837374,0,WC
2021,230,10200,1332592,1307511,0,WC
2021,240,10200,1828270,1149918,0,WC
2021,250,10200,1913833,964448,0,WC
2021,260,10200,2641731,1224912,0,WC
2021,270,10200,3254629,2101857,0,WC
2021,280,10200,4326952,2367166,0,WC
2021,290,10200,4909875,3195104,0,WC
2021,300,10200,6528365,3851311,0,WC
2021,310,10200,8386961,4450491,0,WC
2021,320,10200,10377365,5118516,0,WC
2021,330,10200,11000361,6588256,0,WC
2021,340,10200,9125273,7559199,0,WC
2021,350,10200,10324942,6964324,0,WC
2021,360,10200,8371876,8903030,0,WC
2021,370,10200,7842941,9953135,0,WC
2021,380,10200,7354179,9325195,0,WC
2021,390,10200,6835250,7648965,0,WC
2021,400,10200,6083766,7466905,0,WC
2021,410,10200,4966698,6705109,0,WC
2021,420,10200,3262717,5737435,0,WC
2021,430,10200,1975952,4933441,0,WC
2021,440,10200,1359435,4165201,0,WC
2021,450,10200,471109,3194234,0,WC
2021,460,10200,565554,2993150,0,WC
2021,470,10200,95980,2569341,0,WC
2021,480,10200,81080,1698921,0,WC
2021,490,10200,96448,1028382,0,WC
2021,500,10200,15308,1261137,0,WC
2021,510,10200,0,787963,0,WC
2021,520,10200,0,506812,0,WC
2021,530,10200,0,322411,0,WC
2021,540,10200,0,306392,0,WC
2021,550,10200,0,228271,0,WC
2021,560,10200,0,55423,0,WC
2021,570,10200,0,61567,0,WC
2021,580,10200,0,36968,0,WC
2021,590,10200,0,62370,0,WC
2021,600,10200,0,0,0,WC
2021,610,10200,0,0,0,WC
2021,620,10200,0,45114,0,WC
2021,630,10200,0,0,0,WC
2021,640,10200,0,0,0,WC
2021,650,10200,0,0,0,WC
2021,660,10200,0,0,0,WC
2021,690,10200,0,0,0,WC
2021,720,10200,0,0,0,WC
2021,730,10200,0,0,0,WC
2021,740,10200,0,0,0,WC
2021,760,10200,0,0,0,WC
2021,800,10200,0,0,0,WC
