year,species_code,age,males,females,unsexed
2007,30152,49,56556.27272727273,0,0
2007,30152,52,72975.53333333333,0,0
2007,30152,57,0,59988.25,0
2007,30152,60,0,91879.75,0
2009,30152,2,0,29345,0
2009,30152,3,35892,47857,0
2009,30152,4,181878.3,0,0
2009,30152,5,743936.7,209997.5,0
2009,30152,6,203076.14285714284,213800.5,0
2009,30152,7,742553,385651.8333333333,0
2009,30152,8,282640.8714285714,286387.3333333333,0
2009,30152,9,249825.06666666668,728223.1256410256,0
2009,30152,10,1040215.1091908092,559973.9223570547,0
2009,30152,11,1299426.4810287752,1647112.1397973935,0
2009,30152,12,1382544.080311845,1154485.5931602072,0
2009,30152,13,1580730.5532643828,644953.2511604337,0
2009,30152,14,2105892.3119586296,3783960.8795490316,0
2009,30152,15,1668946.695510372,928736.4481301308,0
2009,30152,16,1788434.9882352941,1228314.829158332,0
2009,30152,17,1552629.894570136,1705956.7296858747,0
2009,30152,18,566695.6470588235,480579.32382463076,0
2009,30152,19,717333.5846153847,346127.01754385966,0
2009,30152,20,1358371.811764706,1064120.730861244,0
2009,30152,21,551799.1058823529,858255.3987240829,0
2009,30152,22,907473.8705882353,783639.9921052632,0
2009,30152,23,2360084.709954751,875435.429984051,0
2009,30152,24,425685.3923076923,319174.6666666666,0
2009,30152,25,107158,572841.9166666666,0
2009,30152,26,0,149948.4,0
2009,30152,27,0,310586.5754385965,0
2009,30152,30,344755.1923076923,106362.45454545454,0
2009,30152,31,272266.70588235295,199842.65,0
2009,30152,32,160265,149948.4,0
2009,30152,33,125654.19230769231,0,0
2009,30152,34,139766.2,73615.33333333333,0
2009,30152,35,379366,0,0
2009,30152,36,0,190882.625,0
2009,30152,37,125654.19230769231,0,0
2009,30152,38,0,0,0
2009,30152,39,139766.2,0,0
2009,30152,41,219101,0,0
2009,30152,47,219101,0,0
2011,30152,3,15687,15684,0
2011,30152,4,26497,0,0
2011,30152,5,10102,10102,0
2011,30152,6,202923,51920,0
2011,30152,7,189247.40000000002,14716,0
2011,30152,8,419546.13333333336,847334.6,0
2011,30152,9,665830.1333333333,362398.2238095238,0
2011,30152,10,3416111.3335863696,1920990.6976911977,0
2011,30152,11,3408293.202217747,1773409.3295093793,0
2011,30152,12,1367184.71768468,2681511.0586219337,0
2011,30152,13,2207155.1906613377,4493464.233694083,0
2011,30152,14,2813704.6338905743,3474004.9182900432,0
2011,30152,15,1306328.805285272,2407614.353174603,0
2011,30152,16,1031676.2671352293,3444389.4683982683,0
2011,30152,17,1015783.8572321682,1247919.196103896,0
2011,30152,18,1105007.1267138436,991191.9845238095,0
2011,30152,19,954102.5406687007,1222305.7972222222,0
2011,30152,20,344368.373015873,576293.6916666667,0
2011,30152,21,404744.7410714285,810314.2833333333,0
2011,30152,22,304168.2385620915,1051256.032142857,0
2011,30152,23,589240.705106658,1148796.7416666667,0
2011,30152,24,451458.67455242964,869270.0068181818,0
2011,30152,25,436194.1071428571,740467.4916666667,0
2011,30152,26,334741.05000000005,236836.0833333333,0
2011,30152,27,548489.5748792271,271871.7583333333,0
2011,30152,28,28561.44444444444,0,0
2011,30152,29,170114.25,239588.1071428571,0
2011,30152,30,0,268850.64285714284,0
2011,30152,33,57122.88888888888,0,0
2011,30152,34,0,61281,0
2011,30152,35,133039.92857142855,236269.5,0
2011,30152,37,324508.3804347826,18818.8,0
2011,30152,40,0,49399,0
2011,30152,42,161601.373015873,0,0
2011,30152,48,133039.92857142855,0,0
2011,30152,52,182767,0,0
2013,30152,3,19862,0,0
2013,30152,4,34907,0,0
2013,30152,5,60825.6,141283.5,0
2013,30152,6,230329.2,169034,0
2013,30152,7,287204.4857142857,131505.5,0
2013,30152,8,326988.6857142857,541094.25,0
2013,30152,9,613351.7095238095,725540.0357142857,0
2013,30152,10,467606.9107142857,207288.42857142855,0
2013,30152,11,869016.2297619048,561104.8526315789,0
2013,30152,12,1626223.1196428572,2203124.3669608803,0
2013,30152,13,3818936.520779221,2883957.829057298,0
2013,30152,14,1791546.320339954,3782550.9810831426,0
2013,30152,15,2626174.992694805,5709753.8216066435,0
2013,30152,16,2271265.390247008,3125072.610083146,0
2013,30152,17,1830254.3602209066,1753769.1808380878,0
2013,30152,18,2232573.6277056276,2724204.075846216,0
2013,30152,19,1744815.056649478,2362620.97374116,0
2013,30152,20,217058.8095238095,1286832.5270701838,0
2013,30152,21,1151522.4669786096,641756.9945054946,0
2013,30152,22,273594.0642857143,1287022.2697694462,0
2013,30152,23,788657.7091386555,227062,0
2013,30152,24,332360.1147058824,952694.0316742082,0
2013,30152,25,668014.419149478,1160699.9107950875,0
2013,30152,26,592270.3918767506,362801.4175824176,0
2013,30152,27,564714.9272058824,685265.4162895929,0
2013,30152,28,447801.406162465,446544.26244343893,0
2013,30152,29,311466.07792207797,168970.76923076925,0
2013,30152,31,169174.80000000002,117118.07692307694,0
2013,30152,33,139354.35,0,0
2013,30152,34,0,117118.07692307694,0
2013,30152,35,117853.625,0,0
2013,30152,36,52128.5,0,0
2013,30152,37,96502.88235294117,0,0
2013,30152,38,0,117118.07692307694,0
2013,30152,41,0,113301.57142857142,0
2013,30152,43,96502.88235294117,0,0
2013,30152,54,0,117118.07692307694,0
2013,30152,57,0,161837.5,0
2013,30152,59,177226.36363636365,0,0
2013,30152,75,0,117880.61538461539,0
2015,30152,5,87655,30665,0
2015,30152,6,20310,86111,0
2015,30152,7,22244,58366.8,0
2015,30152,8,330555.8522727273,184692.3333333333,0
2015,30152,9,321299.2234848485,534397.6333333333,0
2015,30152,10,353383.9711038961,619384.8113852814,0
2015,30152,11,460879.23035714286,355317.3629148629,0
2015,30152,12,386593.5688311688,425856.8417027417,0
2015,30152,13,314655.438608131,658151.0467821067,0
2015,30152,14,479392.97253670247,782096.1657821917,0
2015,30152,15,834880.6024068323,1157519.3851962076,0
2015,30152,16,569884.6926378446,784129.1297187438,0
2015,30152,17,760869.5376179789,723672.0958585859,0
2015,30152,18,640411.0747619467,924144.8343377509,0
2015,30152,19,285594.47364458576,638996.8419262408,0
2015,30152,20,338782.8639759935,482765.7898050287,0
2015,30152,21,409936.2429233619,368369.1486783804,0
2015,30152,22,256486.71954361428,177558.47777777776,0
2015,30152,23,215307.02045454545,171013.67701863352,0
2015,30152,24,438380.69768786704,339866.0043026539,0
2015,30152,25,195562.58321678324,102854.78823529411,0
2015,30152,26,274696.12525963737,120690.69169960474,0
2015,30152,27,114162.64347826087,222048.1889666855,0
2015,30152,28,254352.1247187595,422156.1772611021,0
2015,30152,29,333708.717604135,160643.22896668548,0
2015,30152,30,278139.5716683012,259497.5802710333,0
2015,30152,31,0,156416.40948616603,0
2015,30152,33,0,73175.1090909091,0
2015,30152,34,58880.789473684206,0,0
2015,30152,35,53951.09523809524,0,0
2015,30152,37,31508.800000000003,126492.24844720497,0
2015,30152,38,77052.69230769231,0,0
2015,30152,39,0,73175.1090909091,0
2015,30152,40,58880.789473684206,83241.30039525693,0
2015,30152,42,0,75471.58823529411,0
2015,30152,45,0,34167,0
2015,30152,46,58880.789473684206,0,0
2015,30152,50,0,27383.2,0
2015,30152,65,53951.09523809524,0,0
2017,30152,5,50694,23838,0
2017,30152,6,0,88946.28571428571,0
2017,30152,7,1437322.375,1120029.1904761905,0
2017,30152,8,586260.2833333333,631772.1238095238,0
2017,30152,9,1484635.559090909,1499053.0537462537,0
2017,30152,10,2820202.203030303,2430238.6324564326,0
2017,30152,11,1229130.0354895105,1170421.6867521368,0
2017,30152,12,1626974.5931818183,1521655.3145299146,0
2017,30152,13,825524.6013986014,1979246.7921855922,0
2017,30152,14,562530.6461538462,1275564.880891331,0
2017,30152,15,578171.8013986014,773499.6001221001,0
2017,30152,16,944073.1557692308,816473.0041819292,0
2017,30152,17,1514597.026923077,631122.4526862027,0
2017,30152,18,640722.7480769231,717899.8542735042,0
2017,30152,19,513598.95,836725.25,0
2017,30152,20,422622.3326923077,455607.97619047615,0
