year,species_code,species_name,surv,type,hls,nss
1980,10110,arrowtooth flounder,AI,female,1,465
1980,21720,Pacific cod,AI,female,5,306
1980,21740,walleye pollock,AI,female,9,2890
1980,21921,Atka mackerel,AI,female,6,499
1980,30060,Pacific ocean perch,AI,female,12,435
1980,30420,northern rockfish,AI,female,4,262
1982,10110,arrowtooth flounder,EBS_SHELF,female,9,132
1982,10115,Greenland turbot,EBS_SHELF,female,11,151
1982,10130,flathead sole,EBS_SHELF,female,14,207
1982,10210,yellowfin sole,EBS_SHELF,female,33,419
1982,10285,Alaska plaice,EBS_SHELF,female,29,198
1982,21740,walleye pollock,EBS_SHELF,female,79,804
1983,10110,arrowtooth flounder,AI,female,1,133
1983,10210,yellowfin sole,EBS_SHELF,female,36,409
1983,21740,walleye pollock,AI,female,48,3501
1983,21740,walleye pollock,EBS_SHELF,female,85,990
1983,21921,Atka mackerel,AI,female,19,287
1983,30060,Pacific ocean perch,AI,female,42,1210
1983,30420,northern rockfish,AI,female,11,301
1984,10110,arrowtooth flounder,GOA,female,1,717
1984,10130,flathead sole,GOA,female,1,369
1984,10180,Dover sole,GOA,female,13,209
1984,10200,rex sole,GOA,female,5,155
1984,10210,yellowfin sole,EBS_SHELF,female,49,467
1984,20510,sablefish,GOA,female,23,352
1984,21720,Pacific cod,EBS_SHELF,female,18,129
1984,21740,walleye pollock,EBS_SHELF,female,110,943
1984,21740,walleye pollock,GOA,female,71,1394
1984,30050,REBS rockfish complex,GOA,female,16,174
1984,30060,Pacific ocean perch,GOA,female,34,674
1984,30150,Dusky rockfish,GOA,female,4,86
1984,30420,northern rockfish,GOA,female,6,181
1985,10130,flathead sole,EBS_SHELF,female,23,268
1985,10210,yellowfin sole,EBS_SHELF,female,35,464
1985,21740,walleye pollock,EBS_SHELF,female,76,1002
1986,10210,yellowfin sole,EBS_SHELF,female,32,418
1986,21740,walleye pollock,AI,female,63,1170
1986,21740,walleye pollock,EBS_SHELF,female,44,702
1986,21921,Atka mackerel,AI,female,23,355
1986,30050,REBS rockfish complex,AI,female,13,203
1986,30060,Pacific ocean perch,AI,female,53,931
1986,30420,northern rockfish,AI,female,18,286
1987,10110,arrowtooth flounder,GOA,female,50,819
1987,10130,flathead sole,GOA,female,25,477
1987,10180,Dover sole,GOA,female,16,212
1987,10200,rex sole,GOA,female,5,102
1987,10210,yellowfin sole,EBS_SHELF,female,16,442
1987,20510,sablefish,GOA,female,4,50
1987,21720,Pacific cod,GOA,female,3,69
1987,21740,walleye pollock,EBS_SHELF,female,35,849
1987,21740,walleye pollock,GOA,female,39,675
1987,30050,REBS rockfish complex,GOA,female,13,162
1987,30060,Pacific ocean perch,GOA,female,41,869
1987,30150,Dusky rockfish,GOA,female,12,233
1987,30420,northern rockfish,GOA,female,17,262
1988,10210,yellowfin sole,EBS_SHELF,female,17,369
1988,10285,Alaska plaice,EBS_SHELF,female,12,182
1988,21720,Pacific cod,EBS_SHELF,female,27,323
1988,21740,walleye pollock,EBS_SHELF,female,26,587
1989,10210,yellowfin sole,EBS_SHELF,female,23,422
1989,21720,Pacific cod,EBS_SHELF,female,40,367
1989,21740,walleye pollock,EBS_SHELF,female,36,608
1990,10110,arrowtooth flounder,GOA,female,14,216
1990,10130,flathead sole,GOA,female,18,138
1990,10180,Dover sole,GOA,female,18,123
1990,10200,rex sole,GOA,female,26,156
1990,10210,yellowfin sole,EBS_SHELF,female,27,435
1990,21720,Pacific cod,EBS_SHELF,female,69,393
1990,21720,Pacific cod,GOA,female,28,273
1990,21740,walleye pollock,EBS_SHELF,female,45,623
1990,21740,walleye pollock,GOA,female,35,560
1990,30050,REBS rockfish complex,GOA,female,22,114
1990,30060,Pacific ocean perch,GOA,female,52,890
1990,30150,Dusky rockfish,GOA,female,9,77
1990,30420,northern rockfish,GOA,female,13,237
1991,10210,yellowfin sole,EBS_SHELF,female,24,445
1991,21720,Pacific cod,AI,female,31,447
1991,21720,Pacific cod,EBS_SHELF,female,41,351
1991,21740,walleye pollock,AI,female,20,357
1991,21740,walleye pollock,EBS_SHELF,female,40,494
1991,21921,Atka mackerel,AI,female,11,223
1991,30050,REBS rockfish complex,AI,female,27,251
1991,30060,Pacific ocean perch,AI,female,26,477
1991,30420,northern rockfish,AI,female,14,263
1992,10130,flathead sole,EBS_SHELF,female,10,228
1992,10210,yellowfin sole,EBS_SHELF,female,16,358
1992,10285,Alaska plaice,EBS_SHELF,female,10,184
1992,21720,Pacific cod,EBS_SHELF,female,25,349
1992,21740,walleye pollock,EBS_SHELF,female,30,638
1993,10110,arrowtooth flounder,EBS_SHELF,female,5,138
1993,10110,arrowtooth flounder,GOA,female,68,647
1993,10130,flathead sole,EBS_SHELF,female,5,78
1993,10130,flathead sole,GOA,female,30,179
1993,10180,Dover sole,GOA,female,31,147
1993,10200,rex sole,GOA,female,26,193
1993,10210,yellowfin sole,EBS_SHELF,female,20,357
1993,10285,Alaska plaice,EBS_SHELF,female,4,100
1993,21720,Pacific cod,EBS_SHELF,female,29,316
1993,21720,Pacific cod,GOA,female,65,460
1993,21740,walleye pollock,EBS_SHELF,female,33,704
1993,21740,walleye pollock,GOA,female,60,1013
1993,30050,REBS rockfish complex,GOA,female,60,434
1993,30060,Pacific ocean perch,GOA,female,47,773
1993,30150,Dusky rockfish,GOA,female,44,328
1993,30420,northern rockfish,GOA,female,18,181
1994,10110,arrowtooth flounder,EBS_SHELF,female,3,85
1994,10130,flathead sole,EBS_SHELF,female,7,204
1994,10210,yellowfin sole,EBS_SHELF,female,14,291
1994,10285,Alaska plaice,EBS_SHELF,female,6,124
1994,21720,Pacific cod,AI,female,63,624
1994,21720,Pacific cod,EBS_SHELF,female,22,377
1994,21740,walleye pollock,AI,female,38,535
1994,21740,walleye pollock,EBS_SHELF,female,22,603
1994,21921,Atka mackerel,AI,female,51,410
1994,30050,REBS rockfish complex,AI,female,56,242
1994,30060,Pacific ocean perch,AI,female,45,422
1994,30420,northern rockfish,AI,female,17,214
1995,10130,flathead sole,EBS_SHELF,female,10,216
1995,10210,yellowfin sole,EBS_SHELF,female,20,375
1995,10285,Alaska plaice,EBS_SHELF,female,11,173
1995,21720,Pacific cod,EBS_SHELF,female,27,314
1995,21740,walleye pollock,EBS_SHELF,female,24,581
1996,10110,arrowtooth flounder,EBS_SHELF,female,4,137
1996,10110,arrowtooth flounder,GOA,female,60,443
1996,10130,flathead sole,GOA,female,49,295
1996,10180,Dover sole,GOA,female,55,213
1996,10200,rex sole,GOA,female,61,218
1996,10210,yellowfin sole,EBS_SHELF,female,15,383
1996,10261,northern rock sole,EBS_SHELF,female,13,281
1996,10261,northern rock sole,GOA,female,18,142
1996,10262,southern rock sole,GOA,female,29,181
1996,20510,sablefish,GOA,female,88,372
1996,21720,Pacific cod,EBS_SHELF,female,21,347
1996,21720,Pacific cod,GOA,female,77,385
1996,21740,walleye pollock,EBS_SHELF,female,28,711
1996,21740,walleye pollock,GOA,female,66,560
1996,30050,REBS rockfish complex,GOA,female,37,377
1996,30060,Pacific ocean perch,GOA,female,17,377
1996,30150,Dusky rockfish,GOA,female,36,332
1996,30420,northern rockfish,GOA,female,15,214
1997,10210,yellowfin sole,EBS_SHELF,female,11,231
1997,10261,northern rock sole,EBS_SHELF,female,10,207
1997,21720,Pacific cod,AI,female,71,423
1997,21720,Pacific cod,EBS_SHELF,female,36,347
1997,21740,walleye pollock,AI,female,79,591
1997,21740,walleye pollock,EBS_SHELF,female,34,579
1997,21921,Atka mackerel,AI,female,41,223
1997,30050,REBS rockfish complex,AI,female,73,279
1997,30060,Pacific ocean perch,AI,female,114,612
1997,30420,northern rockfish,AI,female,55,329
1998,10110,arrowtooth flounder,EBS_SHELF,female,8,200
1998,10115,Greenland turbot,EBS_SHELF,female,20,58
1998,10210,yellowfin sole,EBS_SHELF,female,15,326
1998,10261,northern rock sole,EBS_SHELF,female,20,233
1998,10285,Alaska plaice,EBS_SHELF,female,13,236
1998,21720,Pacific cod,EBS_SHELF,female,30,325
1998,21740,walleye pollock,EBS_SHELF,female,30,602
1999,10110,arrowtooth flounder,GOA,female,77,570
1999,10130,flathead sole,EBS_SHELF,female,18,226
1999,10130,flathead sole,GOA,female,43,316
1999,10180,Dover sole,GOA,female,54,181
1999,10200,rex sole,GOA,female,52,218
1999,10210,yellowfin sole,EBS_SHELF,female,30,417
1999,10261,northern rock sole,EBS_SHELF,female,26,298
1999,10261,northern rock sole,GOA,female,29,227
1999,10262,southern rock sole,GOA,female,27,223
1999,20510,sablefish,GOA,female,99,320
1999,21720,Pacific cod,EBS_SHELF,female,44,446
1999,21720,Pacific cod,GOA,female,61,376
1999,21740,walleye pollock,EBS_SHELF,female,50,656
1999,21740,walleye pollock,GOA,female,105,613
1999,30050,REBS rockfish complex,GOA,female,63,328
1999,30060,Pacific ocean perch,GOA,female,64,462
1999,30150,Dusky rockfish,GOA,female,22,110
1999,30420,northern rockfish,GOA,female,26,160
2000,10130,flathead sole,EBS_SHELF,female,19,248
2000,10210,yellowfin sole,EBS_SHELF,female,35,504
2000,10261,northern rock sole,EBS_SHELF,female,23,246
2000,10285,Alaska plaice,EBS_SHELF,female,16,231
2000,21720,Pacific cod,AI,female,73,418
2000,21720,Pacific cod,EBS_SHELF,female,38,436
2000,21740,walleye pollock,AI,female,82,456
2000,21740,walleye pollock,EBS_SHELF,female,51,805
2000,21921,Atka mackerel,AI,female,69,418
2000,30050,REBS rockfish complex,AI,female,69,238
2000,30060,Pacific ocean perch,AI,female,128,648
2000,30420,northern rockfish,AI,female,73,377
2001,10110,arrowtooth flounder,GOA,female,123,876
2001,10130,flathead sole,EBS_SHELF,female,20,282
2001,10130,flathead sole,GOA,female,75,460
2001,10180,Dover sole,GOA,female,104,299
2001,10200,rex sole,GOA,female,106,386
2001,10210,yellowfin sole,EBS_SHELF,female,33,429
2001,10261,northern rock sole,EBS_SHELF,female,25,246
2001,10261,northern rock sole,GOA,female,89,352
2001,10262,southern rock sole,GOA,female,94,434
2001,10285,Alaska plaice,EBS_SHELF,female,16,209
2001,21720,Pacific cod,EBS_SHELF,female,51,465
2001,21720,Pacific cod,GOA,female,126,391
2001,21740,walleye pollock,EBS_SHELF,female,60,836
2001,21740,walleye pollock,GOA,female,125,519
2001,30150,Dusky rockfish,GOA,female,58,398
2001,30420,northern rockfish,GOA,female,74,275
2002,10110,arrowtooth flounder,EBS_SLOPE,female,51,360
2002,10112,Kamchatka flounder,EBS_SLOPE,female,87,347
2002,10115,Greenland turbot,EBS_SLOPE,female,77,223
2002,10130,flathead sole,EBS_SHELF,female,19,265
2002,10210,yellowfin sole,EBS_SHELF,female,35,440
2002,10261,northern rock sole,EBS_SHELF,female,34,286
2002,10285,Alaska plaice,EBS_SHELF,female,27,270
2002,21720,Pacific cod,AI,female,132,632
2002,21720,Pacific cod,EBS_SHELF,female,50,483
2002,21740,walleye pollock,AI,female,141,746
2002,21740,walleye pollock,EBS_SHELF,female,64,838
2002,21921,Atka mackerel,AI,female,97,397
2002,30050,REBS rockfish complex,AI,female,59,230
2002,30060,Pacific ocean perch,AI,female,95,178
2002,30060,Pacific ocean perch,EBS_SLOPE,female,26,164
2002,30420,northern rockfish,AI,female,58,140
2003,10110,arrowtooth flounder,GOA,female,104,640
2003,10115,Greenland turbot,EBS_SHELF,female,57,214
2003,10130,flathead sole,EBS_SHELF,female,32,158
2003,10130,flathead sole,GOA,female,71,249
2003,10180,Dover sole,GOA,female,86,266
2003,10200,rex sole,GOA,female,82,328
2003,10210,yellowfin sole,EBS_SHELF,female,37,444
2003,10261,northern rock sole,EBS_SHELF,female,30,281
2003,10261,northern rock sole,GOA,female,60,302
2003,10262,southern rock sole,GOA,female,63,354
2003,21720,Pacific cod,EBS_SHELF,female,91,676
2003,21720,Pacific cod,GOA,female,101,375
2003,21740,walleye pollock,EBS_SHELF,female,82,829
2003,21740,walleye pollock,GOA,female,140,589
2003,30050,REBS rockfish complex,GOA,female,79,241
2003,30060,Pacific ocean perch,GOA,female,91,499
2003,30150,Dusky rockfish,GOA,female,17,116
2003,30420,northern rockfish,GOA,female,19,135
2004,10110,arrowtooth flounder,EBS_SHELF,female,22,422
2004,10115,Greenland turbot,EBS_SHELF,female,38,135
2004,10115,Greenland turbot,EBS_SLOPE,female,92,243
2004,10130,flathead sole,EBS_SHELF,female,16,265
2004,10210,yellowfin sole,EBS_SHELF,female,29,451
2004,10261,northern rock sole,EBS_SHELF,female,13,227
2004,21720,Pacific cod,AI,female,82,401
2004,21720,Pacific cod,EBS_SHELF,female,53,487
2004,21740,walleye pollock,AI,female,48,344
2004,21740,walleye pollock,EBS_SHELF,female,59,816
2004,21921,Atka mackerel,AI,female,68,313
2004,30050,REBS rockfish complex,AI,female,79,244
2004,30060,Pacific ocean perch,AI,female,80,559
2004,30060,Pacific ocean perch,EBS_SLOPE,female,32,220
2004,30420,northern rockfish,AI,female,59,288
2005,10110,arrowtooth flounder,GOA,female,124,445
2005,10115,Greenland turbot,EBS_SHELF,female,44,149
2005,10130,flathead sole,EBS_SHELF,female,18,287
2005,10130,flathead sole,GOA,female,67,296
2005,10180,Dover sole,GOA,female,86,276
2005,10200,rex sole,GOA,female,86,310
2005,10210,yellowfin sole,EBS_SHELF,female,35,395
2005,10261,northern rock sole,EBS_SHELF,female,20,247
2005,10261,northern rock sole,GOA,female,49,219
2005,10262,southern rock sole,GOA,female,55,258
2005,10285,Alaska plaice,EBS_SHELF,female,20,199
2005,21720,Pacific cod,EBS_SHELF,female,77,665
2005,21720,Pacific cod,GOA,female,68,280
2005,21740,walleye pollock,EBS_SHELF,female,68,805
2005,21740,walleye pollock,GOA,female,168,868
2005,30050,REBS rockfish complex,GOA,female,75,204
2005,30060,Pacific ocean perch,GOA,female,96,512
2005,30150,Dusky rockfish,GOA,female,58,242
2005,30420,northern rockfish,GOA,female,62,226
2006,10115,Greenland turbot,EBS_SHELF,female,38,133
2006,10130,flathead sole,EBS_SHELF,female,26,277
2006,10210,yellowfin sole,EBS_SHELF,female,35,245
2006,10261,northern rock sole,EBS_SHELF,female,39,284
2006,10285,Alaska plaice,EBS_SHELF,female,22,271
2006,21720,Pacific cod,AI,female,99,364
2006,21720,Pacific cod,EBS_SHELF,female,106,656
2006,21740,walleye pollock,AI,female,53,294
2006,21740,walleye pollock,EBS_SHELF,female,221,673
2006,21921,Atka mackerel,AI,female,64,246
2006,30050,REBS rockfish complex,AI,female,65,232
2006,30060,Pacific ocean perch,AI,female,84,240
2006,30420,northern rockfish,AI,female,50,304
2007,10110,arrowtooth flounder,GOA,female,162,488
2007,10115,Greenland turbot,EBS_SHELF,female,48,145
2007,10130,flathead sole,EBS_SHELF,female,35,314
2007,10130,flathead sole,GOA,female,67,410
2007,10180,Dover sole,GOA,female,52,188
2007,10200,rex sole,GOA,female,48,220
2007,10210,yellowfin sole,EBS_SHELF,female,56,444
2007,10261,northern rock sole,EBS_SHELF,female,40,263
2007,10261,northern rock sole,GOA,female,68,261
2007,10262,southern rock sole,GOA,female,70,275
2007,10285,Alaska plaice,EBS_SHELF,female,40,206
2007,21720,Pacific cod,EBS_SHELF,female,137,692
2007,21720,Pacific cod,GOA,female,50,238
2007,21740,walleye pollock,EBS_SHELF,female,182,494
2007,21740,walleye pollock,GOA,female,128,674
2007,30050,REBS rockfish complex,GOA,female,54,233
2007,30060,Pacific ocean perch,GOA,female,80,617
2007,30150,Dusky rockfish,GOA,female,75,281
2007,30420,northern rockfish,GOA,female,75,335
2008,10115,Greenland turbot,EBS_SHELF,female,43,100
2008,10115,Greenland turbot,EBS_SLOPE,female,74,221
2008,10130,flathead sole,EBS_SHELF,female,45,328
2008,10210,yellowfin sole,EBS_SHELF,female,56,459
2008,10261,northern rock sole,EBS_SHELF,female,20,212
2008,10285,Alaska plaice,EBS_SHELF,female,32,209
2008,21720,Pacific cod,EBS_SHELF,female,105,624
2008,21740,walleye pollock,EBS_SHELF,female,176,561
2008,30060,Pacific ocean perch,EBS_SLOPE,female,36,209
2009,10110,arrowtooth flounder,GOA,female,91,505
2009,10115,Greenland turbot,EBS_SHELF,female,41,137
2009,10130,flathead sole,EBS_SHELF,female,43,369
2009,10130,flathead sole,GOA,female,67,366
2009,10180,Dover sole,GOA,female,80,238
2009,10200,rex sole,GOA,female,85,267
2009,10210,yellowfin sole,EBS_SHELF,female,63,433
2009,10261,northern rock sole,EBS_SHELF,female,52,334
2009,10261,northern rock sole,GOA,female,48,285
2009,10262,southern rock sole,GOA,female,50,290
2009,10285,Alaska plaice,EBS_SHELF,female,65,356
2009,21720,Pacific cod,EBS_SHELF,female,128,699
2009,21720,Pacific cod,GOA,female,82,285
2009,21740,walleye pollock,EBS_SHELF,female,179,563
2009,21740,walleye pollock,GOA,female,176,870
2009,30050,REBS rockfish complex,GOA,female,61,450
2009,30060,Pacific ocean perch,GOA,female,61,204
2009,30150,Dusky rockfish,GOA,female,40,276
2009,30420,northern rockfish,GOA,female,56,336
2010,10110,arrowtooth flounder,AI,female,83,294
2010,10110,arrowtooth flounder,EBS_SHELF,female,44,301
2010,10110,arrowtooth flounder,EBS_SLOPE,female,79,586
2010,10112,Kamchatka flounder,AI,female,60,233
2010,10115,Greenland turbot,EBS_SHELF,female,52,158
2010,10115,Greenland turbot,EBS_SLOPE,female,73,222
2010,10130,flathead sole,EBS_SHELF,female,55,382
2010,10210,yellowfin sole,EBS_SHELF,female,65,464
2010,10261,northern rock sole,EBS_SHELF,female,48,285
2010,10285,Alaska plaice,EBS_SHELF,female,43,263
2010,21720,Pacific cod,AI,female,83,328
2010,21720,Pacific cod,EBS_SHELF,female,107,648
2010,21740,walleye pollock,AI,female,38,204
2010,21740,walleye pollock,EBS_SHELF,female,200,620
2010,21921,Atka mackerel,AI,female,85,325
2010,30050,REBS rockfish complex,AI,female,52,231
2010,30060,Pacific ocean perch,AI,female,82,504
2010,30060,Pacific ocean perch,EBS_SLOPE,female,38,218
2010,30420,northern rockfish,AI,female,66,285
2011,10110,arrowtooth flounder,GOA,female,121,543
2011,10115,Greenland turbot,EBS_SHELF,female,41,182
2011,10130,flathead sole,EBS_SHELF,female,50,406
2011,10130,flathead sole,GOA,female,81,374
2011,10180,Dover sole,GOA,female,79,245
2011,10200,rex sole,GOA,female,75,283
2011,10210,yellowfin sole,EBS_SHELF,female,51,420
2011,10261,northern rock sole,EBS_SHELF,female,43,218
2011,10261,northern rock sole,GOA,female,57,240
2011,10262,southern rock sole,GOA,female,65,240
2011,10285,Alaska plaice,EBS_SHELF,female,54,342
2011,21720,Pacific cod,EBS_SHELF,female,102,644
2011,21720,Pacific cod,GOA,female,118,424
2011,21740,walleye pollock,EBS_SHELF,female,248,803
2011,21740,walleye pollock,GOA,female,160,939
2011,30050,REBS rockfish complex,GOA,female,59,195
2011,30060,Pacific ocean perch,GOA,female,134,393
2011,30150,Dusky rockfish,GOA,female,52,228
2011,30420,northern rockfish,GOA,female,60,241
2012,10110,arrowtooth flounder,AI,female,66,256
2012,10110,arrowtooth flounder,EBS_SHELF,female,40,407
2012,10110,arrowtooth flounder,EBS_SLOPE,female,39,343
2012,10112,Kamchatka flounder,EBS_SLOPE,female,69,370
2012,10115,Greenland turbot,EBS_SHELF,female,46,197
2012,10115,Greenland turbot,EBS_SLOPE,female,58,211
2012,10130,flathead sole,EBS_SHELF,female,45,323
2012,10210,yellowfin sole,EBS_SHELF,female,64,532
2012,10261,northern rock sole,EBS_SHELF,female,39,197
2012,10285,Alaska plaice,EBS_SHELF,female,57,280
2012,21720,Pacific cod,AI,female,76,296
2012,21720,Pacific cod,EBS_SHELF,female,123,657
2012,21740,walleye pollock,AI,female,51,304
2012,21740,walleye pollock,EBS_SHELF,female,252,773
2012,21921,Atka mackerel,AI,female,52,212
2012,30050,REBS rockfish complex,AI,female,75,264
2012,30060,Pacific ocean perch,AI,female,98,589
2012,30060,Pacific ocean perch,EBS_SLOPE,female,31,238
2012,30420,northern rockfish,AI,female,62,315
2013,10110,arrowtooth flounder,GOA,female,109,497
2013,10115,Greenland turbot,EBS_SHELF,female,41,182
2013,10130,flathead sole,EBS_SHELF,female,62,361
2013,10130,flathead sole,GOA,female,69,340
2013,10180,Dover sole,GOA,female,66,198
2013,10200,rex sole,GOA,female,84,267
2013,10210,yellowfin sole,EBS_SHELF,female,59,467
2013,10261,northern rock sole,EBS_SHELF,female,37,206
2013,10261,northern rock sole,GOA,female,51,221
2013,10262,southern rock sole,GOA,female,55,266
2013,10285,Alaska plaice,EBS_SHELF,female,60,334
2013,21720,Pacific cod,EBS_SHELF,female,117,710
2013,21720,Pacific cod,GOA,female,116,469
2013,21740,walleye pollock,EBS_SHELF,female,242,773
2013,21740,walleye pollock,GOA,female,144,784
2013,30050,REBS rockfish complex,GOA,female,110,515
2013,30060,Pacific ocean perch,GOA,female,82,463
2013,30150,Dusky rockfish,GOA,female,59,229
2013,30420,northern rockfish,GOA,female,55,267
2014,10110,arrowtooth flounder,AI,female,45,190
2014,10110,arrowtooth flounder,EBS_SHELF,female,30,262
2014,10115,Greenland turbot,EBS_SHELF,female,47,181
2014,10130,flathead sole,EBS_SHELF,female,55,364
2014,10210,yellowfin sole,EBS_SHELF,female,48,461
2014,10261,northern rock sole,EBS_SHELF,female,29,159
2014,10285,Alaska plaice,EBS_SHELF,female,48,309
2014,21720,Pacific cod,AI,female,67,260
2014,21720,Pacific cod,EBS_SHELF,female,110,747
2014,21740,walleye pollock,AI,female,62,344
2014,21740,walleye pollock,EBS_SHELF,female,306,914
2014,21921,Atka mackerel,AI,female,52,232
2014,30050,REBS rockfish complex,AI,female,64,220
2014,30060,Pacific ocean perch,AI,female,93,573
2014,30420,northern rockfish,AI,female,51,301
2015,10110,arrowtooth flounder,EBS_SHELF,female,55,372
2015,10110,arrowtooth flounder,GOA,female,97,375
2015,10115,Greenland turbot,EBS_SHELF,female,50,186
2015,10130,flathead sole,EBS_SHELF,female,221,396
2015,10130,flathead sole,GOA,female,150,376
2015,10180,Dover sole,GOA,female,134,209
2015,10200,rex sole,GOA,female,41,129
2015,10210,yellowfin sole,EBS_SHELF,female,57,482
2015,10261,northern rock sole,EBS_SHELF,female,42,206
2015,10261,northern rock sole,GOA,female,43,253
2015,10262,southern rock sole,GOA,female,37,247
2015,21720,Pacific cod,EBS_SHELF,female,215,888
2015,21720,Pacific cod,GOA,female,65,400
2015,21740,walleye pollock,EBS_SHELF,female,341,1058
2015,21740,walleye pollock,GOA,female,120,664
2015,30050,REBS rockfish complex,GOA,female,77,257
2015,30060,Pacific ocean perch,GOA,female,57,373
2015,30150,Dusky rockfish,GOA,female,56,264
2015,30420,northern rockfish,GOA,female,45,259
2016,10110,arrowtooth flounder,AI,female,141,307
2016,10110,arrowtooth flounder,EBS_SHELF,female,230,605
2016,10110,arrowtooth flounder,EBS_SLOPE,female,82,276
2016,10112,Kamchatka flounder,AI,female,58,234
2016,10112,Kamchatka flounder,EBS_SHELF,female,65,262
2016,10112,Kamchatka flounder,EBS_SLOPE,female,100,379
2016,10115,Greenland turbot,EBS_SHELF,female,62,162
2016,10115,Greenland turbot,EBS_SLOPE,female,75,315
2016,10130,flathead sole,EBS_SHELF,female,214,408
2016,10210,yellowfin sole,EBS_SHELF,female,67,495
2016,10261,northern rock sole,EBS_SHELF,female,49,256
2016,10285,Alaska plaice,EBS_SHELF,female,52,287
2016,21720,Pacific cod,AI,female,97,340
2016,21720,Pacific cod,EBS_SHELF,female,234,827
2016,21740,walleye pollock,AI,female,137,418
2016,21740,walleye pollock,EBS_SHELF,female,315,826
2016,21921,Atka mackerel,AI,female,41,148
2016,30050,REBS rockfish complex,AI,female,74,156
2016,30060,Pacific ocean perch,AI,female,224,470
2016,30060,Pacific ocean perch,EBS_SLOPE,female,39,192
2016,30420,northern rockfish,AI,female,140,369
2017,10110,arrowtooth flounder,EBS_SHELF,female,173,382
2017,10110,arrowtooth flounder,GOA,female,380,612
2017,10112,Kamchatka flounder,EBS_SHELF,female,76,250
2017,10115,Greenland turbot,EBS_SHELF,female,35,127
2017,10130,flathead sole,EBS_SHELF,female,208,385
2017,10130,flathead sole,GOA,female,104,106
2017,10180,Dover sole,GOA,female,59,155
2017,10200,rex sole,GOA,female,146,307
2017,10210,yellowfin sole,EBS_SHELF,female,60,459
2017,10261,northern rock sole,EBS_SHELF,female,44,264
2017,10261,northern rock sole,GOA,female,69,360
2017,10262,southern rock sole,GOA,female,78,425
2017,10285,Alaska plaice,EBS_SHELF,female,59,345
2017,21720,Pacific cod,EBS_SHELF,female,329,703
2017,21720,Pacific cod,GOA,female,67,179
2017,21740,walleye pollock,EBS_SHELF,female,324,743
2017,21740,walleye pollock,GOA,female,168,478
2017,30050,REBS rockfish complex,GOA,female,97,242
2017,30060,Pacific ocean perch,GOA,female,71,538
2017,30150,Dusky rockfish,GOA,female,39,241
2017,30420,northern rockfish,GOA,female,69,258
2018,10110,arrowtooth flounder,AI,female,171,351
2018,10110,arrowtooth flounder,EBS_SHELF,female,262,608
2018,10112,Kamchatka flounder,AI,female,188,305
2018,10112,Kamchatka flounder,EBS_SHELF,female,87,273
2018,10115,Greenland turbot,EBS_SHELF,female,54,114
2018,10130,flathead sole,EBS_SHELF,female,227,419
2018,10210,yellowfin sole,EBS_SHELF,female,61,411
2018,10261,northern rock sole,EBS_SHELF,female,50,314
2018,10285,Alaska plaice,EBS_SHELF,female,53,277
2018,21720,Pacific cod,AI,female,209,283
2018,21720,Pacific cod,EBS_SHELF,female,382,804
2018,21740,walleye pollock,AI,female,155,571
2018,21740,walleye pollock,EBS_SHELF,female,356,820
2018,21921,Atka mackerel,AI,female,149,539
2018,30050,REBS rockfish complex,AI,female,70,154
2018,30060,Pacific ocean perch,AI,female,187,378
2018,30420,northern rockfish,AI,female,138,387
2019,10110,arrowtooth flounder,EBS_SHELF,female,227,511
2019,10110,arrowtooth flounder,GOA,female,388,564
2019,10112,Kamchatka flounder,EBS_SHELF,female,70,250
2019,10115,Greenland turbot,EBS_SHELF,female,48,73
2019,10130,flathead sole,EBS_SHELF,female,228,421
2019,10130,flathead sole,GOA,female,104,108
2019,10180,Dover sole,GOA,female,60,158
2019,10200,rex sole,GOA,female,193,381
2019,10210,yellowfin sole,EBS_SHELF,female,61,466
2019,10261,northern rock sole,EBS_SHELF,female,44,288
2019,10262,southern rock sole,GOA,female,123,477
2019,10285,Alaska plaice,EBS_SHELF,female,54,316
2019,21720,Pacific cod,EBS_SHELF,female,342,744
2019,21720,Pacific cod,GOA,female,92,253
2019,21740,walleye pollock,EBS_SHELF,female,284,707
2019,21740,walleye pollock,GOA,female,185,534
2019,30050,REBS rockfish complex,GOA,female,84,210
2019,30060,Pacific ocean perch,GOA,female,246,562
2019,30150,Dusky rockfish,GOA,female,75,211
2019,30420,northern rockfish,GOA,female,59,219
2021,10130,flathead sole,EBS_SHELF,female,247,461
2021,10130,flathead sole,GOA,female,121,123
2021,10210,yellowfin sole,EBS_SHELF,female,193,639
2021,10261,northern rock sole,EBS_SHELF,female,47,344
2021,21740,walleye pollock,EBS_SHELF,female,316,763
2021,21740,walleye pollock,GOA,female,112,336
1980,10110,arrowtooth flounder,AI,male,1,619
1980,21720,Pacific cod,AI,male,5,283
1980,21740,walleye pollock,AI,male,9,2122
1980,21921,Atka mackerel,AI,male,5,189
1980,30060,Pacific ocean perch,AI,male,14,455
1980,30420,northern rockfish,AI,male,4,211
1982,10110,arrowtooth flounder,EBS_SHELF,male,9,105
