year,species_code,species_name,surv,type,hls,nss
1987,10180,Dover sole,GOA,total,278,10703
1987,10200,rex sole,GOA,total,354,19326
1987,10210,yellowfin sole,EBS_SHELF,total,436,31249
1987,10285,Alaska plaice,EBS_SHELF,total,319,8542
1987,20510,sablefish,GOA,total,489,17654
1987,21720,Pacific cod,EBS_SHELF,total,724,10497
1987,21720,Pacific cod,GOA,total,588,24967
1987,21740,walleye pollock,EBS_SHELF,total,774,40144
1987,21740,walleye pollock,GOA,total,587,51463
1987,30050,REBS rockfish complex,GOA,total,145,4501
1987,30060,Pacific ocean perch,GOA,total,316,21666
1987,30150,Dusky rockfish,GOA,total,73,3177
1987,30420,northern rockfish,GOA,total,152,10579
1988,10110,arrowtooth flounder,EBS_SHELF,total,274,8337
1988,10112,Kamchatka flounder,EBS_SHELF,total,34,143
1988,10115,Greenland turbot,EBS_SHELF,total,93,414
1988,10130,flathead sole,EBS_SHELF,total,449,16364
1988,10210,yellowfin sole,EBS_SHELF,total,535,31695
1988,10285,Alaska plaice,EBS_SHELF,total,364,8036
1988,21720,Pacific cod,EBS_SHELF,total,678,8004
1988,21740,walleye pollock,EBS_SHELF,total,873,104025
1989,10110,arrowtooth flounder,EBS_SHELF,total,364,10831
1989,10112,Kamchatka flounder,EBS_SHELF,total,63,433
1989,10115,Greenland turbot,EBS_SHELF,total,96,432
1989,10130,flathead sole,EBS_SHELF,total,560,17764
1989,10210,yellowfin sole,EBS_SHELF,total,513,35019
1989,10285,Alaska plaice,EBS_SHELF,total,406,8647
1989,21720,Pacific cod,EBS_SHELF,total,600,4936
1989,21740,walleye pollock,EBS_SHELF,total,873,82674
1990,10110,arrowtooth flounder,EBS_SHELF,total,264,6589
1990,10110,arrowtooth flounder,GOA,total,988,55067
1990,10112,Kamchatka flounder,EBS_SHELF,total,93,643
1990,10115,Greenland turbot,EBS_SHELF,total,92,544
1990,10130,flathead sole,EBS_SHELF,total,498,15823
1990,10130,flathead sole,GOA,total,581,24518
1990,10180,Dover sole,GOA,total,382,7435
1990,10200,rex sole,GOA,total,467,14444
1990,10210,yellowfin sole,EBS_SHELF,total,488,32312
1990,10285,Alaska plaice,EBS_SHELF,total,398,7955
1990,20510,sablefish,GOA,total,301,5172
1990,21720,Pacific cod,EBS_SHELF,total,663,5693
1990,21720,Pacific cod,GOA,total,556,11534
1990,21740,walleye pollock,EBS_SHELF,total,892,106802
1990,21740,walleye pollock,GOA,total,675,42811
1990,30050,REBS rockfish complex,GOA,total,198,3522
1990,30060,Pacific ocean perch,GOA,total,344,14825
1990,30150,Dusky rockfish,GOA,total,64,1182
1990,30420,northern rockfish,GOA,total,101,3490
1991,10110,arrowtooth flounder,AI,total,222,6843
1991,10110,arrowtooth flounder,EBS_SHELF,total,255,5720
1991,10112,Kamchatka flounder,AI,total,85,1228
1991,10112,Kamchatka flounder,EBS_SHELF,total,162,1056
1991,10115,Greenland turbot,EBS_SHELF,total,115,658
1991,10130,flathead sole,EBS_SHELF,total,553,16359
1991,10210,yellowfin sole,EBS_SHELF,total,505,29451
1991,10285,Alaska plaice,EBS_SHELF,total,428,8702
1991,21720,Pacific cod,AI,total,367,8543
1991,21720,Pacific cod,EBS_SHELF,total,618,7029
1991,21740,walleye pollock,AI,total,268,15602
1991,21740,walleye pollock,EBS_SHELF,total,949,140301
1991,21921,Atka mackerel,AI,total,114,7151
1991,30050,REBS rockfish complex,AI,total,68,1060
1991,30060,Pacific ocean perch,AI,total,248,14262
1991,30420,northern rockfish,AI,total,94,4853
1992,10110,arrowtooth flounder,EBS_SHELF,total,221,5711
1992,10112,Kamchatka flounder,EBS_SHELF,total,183,1039
1992,10115,Greenland turbot,EBS_SHELF,total,106,616
1992,10130,flathead sole,EBS_SHELF,total,528,15917
1992,10210,yellowfin sole,EBS_SHELF,total,436,23803
1992,10285,Alaska plaice,EBS_SHELF,total,375,7590
1992,21720,Pacific cod,EBS_SHELF,total,649,10129
1992,21740,walleye pollock,EBS_SHELF,total,825,61165
1993,10110,arrowtooth flounder,EBS_SHELF,total,335,7367
1993,10110,arrowtooth flounder,GOA,total,1270,67013
1993,10112,Kamchatka flounder,EBS_SHELF,total,247,1117
1993,10115,Greenland turbot,EBS_SHELF,total,115,632
1993,10130,flathead sole,EBS_SHELF,total,577,17182
1993,10130,flathead sole,GOA,total,736,26321
1993,10180,Dover sole,GOA,total,601,10584
1993,10200,rex sole,GOA,total,697,19360
1993,10210,yellowfin sole,EBS_SHELF,total,455,26651
1993,10285,Alaska plaice,EBS_SHELF,total,415,8365
1993,20510,sablefish,GOA,total,489,7819
1993,21720,Pacific cod,EBS_SHELF,total,732,10500
1993,21720,Pacific cod,GOA,total,896,17833
1993,21740,walleye pollock,EBS_SHELF,total,917,167268
1993,21740,walleye pollock,GOA,total,921,35455
1993,30050,REBS rockfish complex,GOA,total,390,5818
1993,30060,Pacific ocean perch,GOA,total,458,18567
1993,30150,Dusky rockfish,GOA,total,188,2871
1993,30420,northern rockfish,GOA,total,209,5306
1994,10110,arrowtooth flounder,AI,total,493,14102
1994,10110,arrowtooth flounder,EBS_SHELF,total,340,8340
1994,10112,Kamchatka flounder,AI,total,338,3887
1994,10112,Kamchatka flounder,EBS_SHELF,total,215,1245
1994,10115,Greenland turbot,EBS_SHELF,total,97,536
1994,10130,flathead sole,EBS_SHELF,total,612,18631
1994,10210,yellowfin sole,EBS_SHELF,total,576,26916
1994,10285,Alaska plaice,EBS_SHELF,total,467,9653
1994,21720,Pacific cod,AI,total,588,11344
1994,21720,Pacific cod,EBS_SHELF,total,792,13891
1994,21740,walleye pollock,AI,total,461,18050
1994,21740,walleye pollock,EBS_SHELF,total,996,129988
1994,21921,Atka mackerel,AI,total,232,8148
1994,30050,REBS rockfish complex,AI,total,181,2375
1994,30060,Pacific ocean perch,AI,total,371,18922
1994,30420,northern rockfish,AI,total,192,6252
1995,10110,arrowtooth flounder,EBS_SHELF,total,275,7791
1995,10112,Kamchatka flounder,EBS_SHELF,total,166,838
1995,10115,Greenland turbot,EBS_SHELF,total,75,353
1995,10130,flathead sole,EBS_SHELF,total,612,27182
1995,10210,yellowfin sole,EBS_SHELF,total,597,68283
1995,10285,Alaska plaice,EBS_SHELF,total,549,25049
1995,21720,Pacific cod,EBS_SHELF,total,814,19080
1995,21740,walleye pollock,EBS_SHELF,total,1007,152099
1996,10110,arrowtooth flounder,EBS_SHELF,total,299,8749
1996,10110,arrowtooth flounder,GOA,total,1473,56869
1996,10112,Kamchatka flounder,EBS_SHELF,total,226,826
1996,10115,Greenland turbot,EBS_SHELF,total,115,450
1996,10130,flathead sole,EBS_SHELF,total,562,19590
1996,10130,flathead sole,GOA,total,805,21603
1996,10180,Dover sole,GOA,total,694,7206
1996,10200,rex sole,GOA,total,907,14553
1996,10210,yellowfin sole,EBS_SHELF,total,458,27505
1996,10261,northern rock sole,EBS_SHELF,total,689,35230
1996,10261,northern rock sole,GOA,total,350,8612
1996,10262,southern rock sole,GOA,total,467,8608
1996,10285,Alaska plaice,EBS_SHELF,total,455,10186
1996,20510,sablefish,GOA,total,625,4652
1996,21720,Pacific cod,EBS_SHELF,total,696,9348
1996,21720,Pacific cod,GOA,total,969,12232
1996,21740,walleye pollock,EBS_SHELF,total,957,117506
1996,21740,walleye pollock,GOA,total,1299,47120
1996,30050,REBS rockfish complex,GOA,total,412,4402
1996,30060,Pacific ocean perch,GOA,total,604,22300
1996,30150,Dusky rockfish,GOA,total,167,1632
1996,30420,northern rockfish,GOA,total,234,4502
1997,10110,arrowtooth flounder,AI,total,569,12829
1997,10110,arrowtooth flounder,EBS_SHELF,total,244,7193
1997,10112,Kamchatka flounder,AI,total,332,3529
1997,10112,Kamchatka flounder,EBS_SHELF,total,174,698
1997,10115,Greenland turbot,EBS_SHELF,total,93,298
1997,10130,flathead sole,EBS_SHELF,total,564,16567
1997,10210,yellowfin sole,EBS_SHELF,total,492,26034
1997,10261,northern rock sole,EBS_SHELF,total,691,34927
1997,10285,Alaska plaice,EBS_SHELF,total,430,10143
1997,21720,Pacific cod,AI,total,556,6309
1997,21720,Pacific cod,EBS_SHELF,total,739,9591
1997,21740,walleye pollock,AI,total,477,11699
1997,21740,walleye pollock,EBS_SHELF,total,898,125887
1997,21921,Atka mackerel,AI,total,168,6326
1997,30050,REBS rockfish complex,AI,total,201,1817
1997,30060,Pacific ocean perch,AI,total,496,22823
1997,30420,northern rockfish,AI,total,245,7554
1998,10110,arrowtooth flounder,EBS_SHELF,total,303,8920
1998,10112,Kamchatka flounder,EBS_SHELF,total,231,1100
1998,10115,Greenland turbot,EBS_SHELF,total,116,445
1998,10130,flathead sole,EBS_SHELF,total,631,22067
1998,10210,yellowfin sole,EBS_SHELF,total,590,34589
1998,10261,northern rock sole,EBS_SHELF,total,705,44206
1998,10285,Alaska plaice,EBS_SHELF,total,506,10104
1998,21720,Pacific cod,EBS_SHELF,total,708,9582
1998,21740,walleye pollock,EBS_SHELF,total,919,108064
1999,10110,arrowtooth flounder,EBS_SHELF,total,266,7221
1999,10110,arrowtooth flounder,GOA,total,1406,55839
1999,10112,Kamchatka flounder,EBS_SHELF,total,173,920
1999,10115,Greenland turbot,EBS_SHELF,total,59,207
1999,10130,flathead sole,EBS_SHELF,total,554,15482
1999,10130,flathead sole,GOA,total,722,16367
1999,10180,Dover sole,GOA,total,649,6972
1999,10200,rex sole,GOA,total,864,12177
1999,10210,yellowfin sole,EBS_SHELF,total,581,31308
1999,10261,northern rock sole,EBS_SHELF,total,708,37427
1999,10261,northern rock sole,GOA,total,341,5589
1999,10262,southern rock sole,GOA,total,454,7122
1999,10285,Alaska plaice,EBS_SHELF,total,527,13494
1999,20510,sablefish,GOA,total,706,5588
1999,21720,Pacific cod,EBS_SHELF,total,706,11699
1999,21720,Pacific cod,GOA,total,806,8645
1999,21740,walleye pollock,EBS_SHELF,total,972,104633
1999,21740,walleye pollock,GOA,total,1146,24926
1999,30050,REBS rockfish complex,GOA,total,416,3945
1999,30060,Pacific ocean perch,GOA,total,557,12707
1999,30150,Dusky rockfish,GOA,total,146,1420
1999,30420,northern rockfish,GOA,total,203,3602
2000,10110,arrowtooth flounder,AI,total,618,13750
2000,10110,arrowtooth flounder,EBS_SHELF,total,290,8233
2000,10112,Kamchatka flounder,AI,total,348,3108
2000,10112,Kamchatka flounder,EBS_SHELF,total,196,1054
2000,10115,Greenland turbot,EBS_SHELF,total,82,248
2000,10130,flathead sole,EBS_SHELF,total,534,16202
2000,10210,yellowfin sole,EBS_SHELF,total,518,28199
2000,10261,northern rock sole,EBS_SHELF,total,693,33690
2000,10285,Alaska plaice,EBS_SHELF,total,459,10147
2000,21720,Pacific cod,AI,total,528,6203
2000,21720,Pacific cod,EBS_SHELF,total,734,12564
2000,21740,walleye pollock,AI,total,455,10773
2000,21740,walleye pollock,EBS_SHELF,total,951,132682
2000,21921,Atka mackerel,AI,total,212,7722
2000,30050,REBS rockfish complex,AI,total,197,1673
2000,30060,Pacific ocean perch,AI,total,494,21972
2000,30420,northern rockfish,AI,total,226,7779
2001,10110,arrowtooth flounder,EBS_SHELF,total,334,8664
2001,10110,arrowtooth flounder,GOA,total,836,35207
2001,10112,Kamchatka flounder,EBS_SHELF,total,215,1111
2001,10115,Greenland turbot,EBS_SHELF,total,87,274
2001,10130,flathead sole,EBS_SHELF,total,568,16791
2001,10130,flathead sole,GOA,total,449,11990
2001,10180,Dover sole,GOA,total,296,1960
2001,10200,rex sole,GOA,total,497,7799
2001,10210,yellowfin sole,EBS_SHELF,total,559,30198
2001,10261,northern rock sole,EBS_SHELF,total,726,31784
2001,10261,northern rock sole,GOA,total,360,6280
2001,10262,southern rock sole,GOA,total,400,7311
2001,10285,Alaska plaice,EBS_SHELF,total,521,12775
2001,20510,sablefish,GOA,total,331,3945
2001,21720,Pacific cod,EBS_SHELF,total,788,19750
2001,21720,Pacific cod,GOA,total,516,6772
2001,21740,walleye pollock,EBS_SHELF,total,1006,135178
2001,21740,walleye pollock,GOA,total,552,20746
2001,30050,REBS rockfish complex,GOA,total,199,2191
2001,30060,Pacific ocean perch,GOA,total,344,9153
2001,30150,Dusky rockfish,GOA,total,119,1297
2001,30420,northern rockfish,GOA,total,191,4278
2002,10110,arrowtooth flounder,AI,total,574,12757
2002,10110,arrowtooth flounder,EBS_SHELF,total,334,8669
2002,10110,arrowtooth flounder,EBS_SLOPE,total,134,3565
2002,10112,Kamchatka flounder,AI,total,305,2646
2002,10112,Kamchatka flounder,EBS_SHELF,total,193,1053
2002,10112,Kamchatka flounder,EBS_SLOPE,total,210,1613
2002,10115,Greenland turbot,EBS_SHELF,total,105,455
2002,10115,Greenland turbot,EBS_SLOPE,total,170,1076
2002,10130,flathead sole,EBS_SHELF,total,556,17056
2002,10210,yellowfin sole,EBS_SHELF,total,499,29910
2002,10261,northern rock sole,EBS_SHELF,total,670,29075
2002,10285,Alaska plaice,EBS_SHELF,total,452,8867
2002,21720,Pacific cod,AI,total,464,4884
2002,21720,Pacific cod,EBS_SHELF,total,721,12238
2002,21740,walleye pollock,AI,total,472,13448
2002,21740,walleye pollock,EBS_SHELF,total,924,149465
2002,21921,Atka mackerel,AI,total,406,16597
2002,30050,REBS rockfish complex,AI,total,159,1288
2002,30060,Pacific ocean perch,AI,total,461,20284
2002,30060,Pacific ocean perch,EBS_SLOPE,total,95,2040
2002,30420,northern rockfish,AI,total,257,9459
2003,10110,arrowtooth flounder,EBS_SHELF,total,454,14843
2003,10110,arrowtooth flounder,GOA,total,1456,73819
2003,10112,Kamchatka flounder,EBS_SHELF,total,265,1530
2003,10115,Greenland turbot,EBS_SHELF,total,123,622
2003,10130,flathead sole,EBS_SHELF,total,572,18069
2003,10130,flathead sole,GOA,total,832,25905
2003,10180,Dover sole,GOA,total,658,6792
2003,10200,rex sole,GOA,total,955,17916
2003,10210,yellowfin sole,EBS_SHELF,total,489,30060
2003,10261,northern rock sole,EBS_SHELF,total,643,31171
2003,10261,northern rock sole,GOA,total,527,11104
2003,10262,southern rock sole,GOA,total,608,12533
2003,10285,Alaska plaice,EBS_SHELF,total,459,8961
2003,20510,sablefish,GOA,total,589,5743
2003,21720,Pacific cod,EBS_SHELF,total,742,12360
2003,21720,Pacific cod,GOA,total,873,9134
2003,21740,walleye pollock,EBS_SHELF,total,815,54759
2003,21740,walleye pollock,GOA,total,911,25383
2003,30050,REBS rockfish complex,GOA,total,368,3030
2003,30060,Pacific ocean perch,GOA,total,582,18479
2003,30150,Dusky rockfish,GOA,total,173,1889
2003,30420,northern rockfish,GOA,total,207,3185
2004,10110,arrowtooth flounder,AI,total,544,11580
2004,10110,arrowtooth flounder,EBS_SHELF,total,454,13569
2004,10110,arrowtooth flounder,EBS_SLOPE,total,235,7433
2004,10112,Kamchatka flounder,AI,total,397,3655
2004,10112,Kamchatka flounder,EBS_SHELF,total,286,3112
2004,10112,Kamchatka flounder,EBS_SLOPE,total,345,2774
2004,10115,Greenland turbot,EBS_SHELF,total,104,606
2004,10115,Greenland turbot,EBS_SLOPE,total,252,1792
2004,10130,flathead sole,EBS_SHELF,total,586,19098
2004,10210,yellowfin sole,EBS_SHELF,total,509,29047
2004,10261,northern rock sole,EBS_SHELF,total,732,34930
2004,10285,Alaska plaice,EBS_SHELF,total,482,9182
2004,21720,Pacific cod,AI,total,448,5074
2004,21720,Pacific cod,EBS_SHELF,total,740,10802
2004,21740,walleye pollock,AI,total,410,8571
2004,21740,walleye pollock,EBS_SHELF,total,906,93909
2004,21921,Atka mackerel,AI,total,444,18683
2004,30050,REBS rockfish complex,AI,total,199,1522
2004,30060,Pacific ocean perch,AI,total,479,24949
2004,30060,Pacific ocean perch,EBS_SLOPE,total,182,4084
2004,30420,northern rockfish,AI,total,349,12176
2005,10110,arrowtooth flounder,EBS_SHELF,total,493,14856
2005,10110,arrowtooth flounder,GOA,total,1494,65353
2005,10112,Kamchatka flounder,EBS_SHELF,total,319,3632
2005,10115,Greenland turbot,EBS_SHELF,total,102,442
2005,10130,flathead sole,EBS_SHELF,total,610,17600
2005,10130,flathead sole,GOA,total,785,23536
2005,10180,Dover sole,GOA,total,738,7272
2005,10200,rex sole,GOA,total,990,19237
2005,10210,yellowfin sole,EBS_SHELF,total,531,26792
2005,10261,northern rock sole,EBS_SHELF,total,699,32122
2005,10261,northern rock sole,GOA,total,442,8583
2005,10262,southern rock sole,GOA,total,547,11210
2005,10285,Alaska plaice,EBS_SHELF,total,515,11454
2005,20510,sablefish,GOA,total,630,6275
2005,21720,Pacific cod,EBS_SHELF,total,763,12118
2005,21720,Pacific cod,GOA,total,830,6844
2005,21740,walleye pollock,EBS_SHELF,total,933,36281
2005,21740,walleye pollock,GOA,total,950,22424
2005,30050,REBS rockfish complex,GOA,total,424,4092
2005,30060,Pacific ocean perch,GOA,total,685,26677
2005,30150,Dusky rockfish,GOA,total,219,3606
2005,30420,northern rockfish,GOA,total,247,4868
2006,10110,arrowtooth flounder,AI,total,485,9633
2006,10110,arrowtooth flounder,EBS_SHELF,total,389,13381
2006,10112,Kamchatka flounder,AI,total,374,3289
2006,10112,Kamchatka flounder,EBS_SHELF,total,265,4128
2006,10115,Greenland turbot,EBS_SHELF,total,91,427
2006,10130,flathead sole,EBS_SHELF,total,575,18900
2006,10210,yellowfin sole,EBS_SHELF,total,586,33129
2006,10261,northern rock sole,EBS_SHELF,total,694,39539
2006,10285,Alaska plaice,EBS_SHELF,total,561,14527
2006,21720,Pacific cod,AI,total,414,3293
2006,21720,Pacific cod,EBS_SHELF,total,830,13417
2006,21740,walleye pollock,AI,total,380,6599
2006,21740,walleye pollock,EBS_SHELF,total,1018,33796
2006,21921,Atka mackerel,AI,total,325,9892
2006,30050,REBS rockfish complex,AI,total,165,1260
2006,30060,Pacific ocean perch,AI,total,416,19737
2006,30420,northern rockfish,AI,total,273,8404
2007,10110,arrowtooth flounder,EBS_SHELF,total,331,10391
2007,10110,arrowtooth flounder,GOA,total,1399,62983
2007,10112,Kamchatka flounder,EBS_SHELF,total,238,2954
2007,10115,Greenland turbot,EBS_SHELF,total,125,501
2007,10130,flathead sole,EBS_SHELF,total,596,16190
2007,10130,flathead sole,GOA,total,788,25545
2007,10180,Dover sole,GOA,total,712,5933
2007,10200,rex sole,GOA,total,958,17320
2007,10210,yellowfin sole,EBS_SHELF,total,528,28351
2007,10261,northern rock sole,EBS_SHELF,total,714,33051
2007,10261,northern rock sole,GOA,total,490,10982
2007,10262,southern rock sole,GOA,total,583,13856
2007,10285,Alaska plaice,EBS_SHELF,total,522,12951
2007,20510,sablefish,GOA,total,537,5607
2007,21720,Pacific cod,EBS_SHELF,total,876,13847
2007,21720,Pacific cod,GOA,total,846,9094
2007,21740,walleye pollock,EBS_SHELF,total,896,30415
2007,21740,walleye pollock,GOA,total,1053,24396
2007,30050,REBS rockfish complex,GOA,total,370,4254
2007,30060,Pacific ocean perch,GOA,total,595,20990
2007,30150,Dusky rockfish,GOA,total,201,1819
2007,30420,northern rockfish,GOA,total,233,4725
2008,10110,arrowtooth flounder,EBS_SHELF,total,371,12908
2008,10110,arrowtooth flounder,EBS_SLOPE,total,212,7528
2008,10112,Kamchatka flounder,EBS_SHELF,total,307,2747
2008,10112,Kamchatka flounder,EBS_SLOPE,total,313,3926
2008,10115,Greenland turbot,EBS_SHELF,total,136,406
2008,10115,Greenland turbot,EBS_SLOPE,total,209,1307
2008,10130,flathead sole,EBS_SHELF,total,574,17220
2008,10210,yellowfin sole,EBS_SHELF,total,520,29644
2008,10261,northern rock sole,EBS_SHELF,total,684,34073
2008,10285,Alaska plaice,EBS_SHELF,total,496,13885
2008,21720,Pacific cod,EBS_SHELF,total,713,13734
2008,21740,walleye pollock,EBS_SHELF,total,637,20922
2008,30060,Pacific ocean perch,EBS_SLOPE,total,138,2818
2009,10110,arrowtooth flounder,EBS_SHELF,total,307,9862
2009,10110,arrowtooth flounder,GOA,total,1462,62918
2009,10112,Kamchatka flounder,EBS_SHELF,total,252,2084
2009,10115,Greenland turbot,EBS_SHELF,total,159,856
2009,10130,flathead sole,EBS_SHELF,total,506,14343
2009,10130,flathead sole,GOA,total,872,21099
2009,10180,Dover sole,GOA,total,693,6356
2009,10200,rex sole,GOA,total,1020,19936
2009,10210,yellowfin sole,EBS_SHELF,total,497,25818
2009,10261,northern rock sole,EBS_SHELF,total,649,31614
2009,10261,northern rock sole,GOA,total,486,9882
2009,10262,southern rock sole,GOA,total,578,12992
2009,10285,Alaska plaice,EBS_SHELF,total,454,14073
2009,20510,sablefish,GOA,total,522,5093
2009,21720,Pacific cod,EBS_SHELF,total,845,18145
2009,21720,Pacific cod,GOA,total,1020,17610
2009,21740,walleye pollock,EBS_SHELF,total,704,21243
2009,21740,walleye pollock,GOA,total,1052,29185
2009,30050,REBS rockfish complex,GOA,total,382,4167
2009,30060,Pacific ocean perch,GOA,total,706,24094
2009,30150,Dusky rockfish,GOA,total,172,2024
2009,30420,northern rockfish,GOA,total,207,2849
2010,10110,arrowtooth flounder,AI,total,554,10134
2010,10110,arrowtooth flounder,EBS_SHELF,total,328,10784
2010,10110,arrowtooth flounder,EBS_SLOPE,total,233,6662
2010,10112,Kamchatka flounder,AI,total,350,2978
2010,10112,Kamchatka flounder,EBS_SHELF,total,303,3271
2010,10112,Kamchatka flounder,EBS_SLOPE,total,334,4903
2010,10115,Greenland turbot,EBS_SHELF,total,289,3199
2010,10115,Greenland turbot,EBS_SLOPE,total,221,1485
2010,10130,flathead sole,EBS_SHELF,total,524,12911
2010,10210,yellowfin sole,EBS_SHELF,total,483,22756
2010,10261,northern rock sole,EBS_SHELF,total,586,21851
2010,10285,Alaska plaice,EBS_SHELF,total,429,11585
2010,21720,Pacific cod,AI,total,473,4332
2010,21720,Pacific cod,EBS_SHELF,total,758,14572
2010,21740,walleye pollock,AI,total,384,9763
2010,21740,walleye pollock,EBS_SHELF,total,724,20410
2010,21921,Atka mackerel,AI,total,414,13056
2010,30050,REBS rockfish complex,AI,total,131,986
2010,30060,Pacific ocean perch,AI,total,467,22725
2010,30060,Pacific ocean perch,EBS_SLOPE,total,159,3348
2010,30420,northern rockfish,AI,total,344,11796
2011,10110,arrowtooth flounder,EBS_SHELF,total,419,11760
2011,10110,arrowtooth flounder,GOA,total,1198,47543
2011,10112,Kamchatka flounder,EBS_SHELF,total,339,2139
2011,10115,Greenland turbot,EBS_SHELF,total,305,3721
2011,10130,flathead sole,EBS_SHELF,total,575,14535
2011,10130,flathead sole,GOA,total,695,17627
2011,10180,Dover sole,GOA,total,505,4629
2011,10200,rex sole,GOA,total,726,12871
2011,10210,yellowfin sole,EBS_SHELF,total,474,24489
2011,10261,northern rock sole,EBS_SHELF,total,614,26652
2011,10261,northern rock sole,GOA,total,382,6091
2011,10262,southern rock sole,GOA,total,426,8085
2011,10285,Alaska plaice,EBS_SHELF,total,421,11646
2011,20510,sablefish,GOA,total,388,3074
2011,21720,Pacific cod,EBS_SHELF,total,875,20410
2011,21720,Pacific cod,GOA,total,845,11888
2011,21740,walleye pollock,EBS_SHELF,total,838,32295
2011,21740,walleye pollock,GOA,total,932,25044
2011,30050,REBS rockfish complex,GOA,total,274,2475
2011,30060,Pacific ocean perch,GOA,total,583,19422
2011,30150,Dusky rockfish,GOA,total,129,1410
2011,30420,northern rockfish,GOA,total,147,2460
2012,10110,arrowtooth flounder,AI,total,584,8386
2012,10110,arrowtooth flounder,EBS_SHELF,total,294,9358
2012,10110,arrowtooth flounder,EBS_SLOPE,total,212,5897
2012,10112,Kamchatka flounder,AI,total,419,3036
2012,10112,Kamchatka flounder,EBS_SHELF,total,267,2966
2012,10112,Kamchatka flounder,EBS_SLOPE,total,292,3623
2012,10115,Greenland turbot,EBS_SHELF,total,205,2133
2012,10115,Greenland turbot,EBS_SLOPE,total,210,2144
2012,10130,flathead sole,EBS_SHELF,total,481,11922
2012,10210,yellowfin sole,EBS_SHELF,total,493,25778
2012,10261,northern rock sole,EBS_SHELF,total,573,20780
2012,10285,Alaska plaice,EBS_SHELF,total,444,10763
2012,21720,Pacific cod,AI,total,493,3850
2012,21720,Pacific cod,EBS_SHELF,total,828,22187
2012,21740,walleye pollock,AI,total,485,6505
2012,21740,walleye pollock,EBS_SHELF,total,716,31355
2012,21921,Atka mackerel,AI,total,328,7633
2012,30050,REBS rockfish complex,AI,total,169,1356
2012,30060,Pacific ocean perch,AI,total,570,31450
2012,30060,Pacific ocean perch,EBS_SLOPE,total,132,3459
2012,30420,northern rockfish,AI,total,317,10523
2013,10110,arrowtooth flounder,EBS_SHELF,total,288,8289
2013,10110,arrowtooth flounder,GOA,total,926,30689
2013,10112,Kamchatka flounder,EBS_SHELF,total,275,2954
2013,10115,Greenland turbot,EBS_SHELF,total,167,1160
2013,10130,flathead sole,EBS_SHELF,total,543,14375
2013,10130,flathead sole,GOA,total,562,15326
2013,10180,Dover sole,GOA,total,357,3181
2013,10200,rex sole,GOA,total,606,10303
2013,10210,yellowfin sole,EBS_SHELF,total,434,23329
2013,10261,northern rock sole,EBS_SHELF,total,570,21221
2013,10261,northern rock sole,GOA,total,323,4602
2013,10262,southern rock sole,GOA,total,363,7142
2013,10285,Alaska plaice,EBS_SHELF,total,375,9710
2013,20510,sablefish,GOA,total,224,1560
2013,21720,Pacific cod,EBS_SHELF,total,791,19762
2013,21720,Pacific cod,GOA,total,690,10227
2013,21740,walleye pollock,EBS_SHELF,total,761,30874
2013,21740,walleye pollock,GOA,total,811,27018
2013,30050,REBS rockfish complex,GOA,total,239,1692
2013,30060,Pacific ocean perch,GOA,total,442,19593
2013,30150,Dusky rockfish,GOA,total,147,1889
2013,30420,northern rockfish,GOA,total,137,3138
2014,10110,arrowtooth flounder,AI,total,552,10212
2014,10110,arrowtooth flounder,EBS_SHELF,total,368,8138
2014,10112,Kamchatka flounder,AI,total,408,3188
2014,10112,Kamchatka flounder,EBS_SHELF,total,320,2493
2014,10115,Greenland turbot,EBS_SHELF,total,174,973
2014,10130,flathead sole,EBS_SHELF,total,544,13436
2014,10210,yellowfin sole,EBS_SHELF,total,413,20289
2014,10261,northern rock sole,EBS_SHELF,total,518,17683
2014,10285,Alaska plaice,EBS_SHELF,total,366,7335
2014,21720,Pacific cod,AI,total,494,4556
2014,21720,Pacific cod,EBS_SHELF,total,752,15948
2014,21740,walleye pollock,AI,total,487,10305
2014,21740,walleye pollock,EBS_SHELF,total,834,40650
2014,21921,Atka mackerel,AI,total,385,10162
2014,30050,REBS rockfish complex,AI,total,160,1035
2014,30060,Pacific ocean perch,AI,total,570,30205
2014,30420,northern rockfish,AI,total,372,14884
2015,10110,arrowtooth flounder,EBS_SHELF,total,375,11441
2015,10110,arrowtooth flounder,GOA,total,1334,57997
2015,10112,Kamchatka flounder,EBS_SHELF,total,353,2953
2015,10115,Greenland turbot,EBS_SHELF,total,125,771
2015,10130,flathead sole,EBS_SHELF,total,564,14356
2015,10130,flathead sole,GOA,total,780,22075
2015,10180,Dover sole,GOA,total,536,3951
2015,10200,rex sole,GOA,total,860,15300
2015,10210,yellowfin sole,EBS_SHELF,total,418,20834
2015,10261,northern rock sole,EBS_SHELF,total,537,18294
2015,10261,northern rock sole,GOA,total,372,6073
2015,10262,southern rock sole,GOA,total,462,9396
2015,10285,Alaska plaice,EBS_SHELF,total,379,5989
2015,20510,sablefish,GOA,total,488,4488
2015,21720,Pacific cod,EBS_SHELF,total,703,19151
2015,21720,Pacific cod,GOA,total,919,11076
2015,21740,walleye pollock,EBS_SHELF,total,883,56109
2015,21740,walleye pollock,GOA,total,1105,27854
2015,30050,REBS rockfish complex,GOA,total,324,2592
2015,30060,Pacific ocean perch,GOA,total,656,25203
2015,30150,Dusky rockfish,GOA,total,183,1820
2015,30420,northern rockfish,GOA,total,145,2325
2016,10110,arrowtooth flounder,AI,total,582,9166
