survey,year,species_code,subarea,length,males,females,unsexed,total
BS,2017,10110,999999,70,0,64121,0,64121
BS,2017,10110,999999,80,162787,533891,0,696677
BS,2017,10110,999999,90,197642,84065,116501,398208
BS,2017,10110,999999,100,407858,228741,328594,965193
BS,2017,10110,999999,110,979730,788857,444422,2213008
BS,2017,10110,999999,120,870694,1806799,101563,2779057
BS,2017,10110,999999,130,768094,1069222,80735,1918051
BS,2017,10110,999999,140,753106,958282,79241,1790629
BS,2017,10110,999999,150,1754885,1652059,58251,3465194
BS,2017,10110,999999,160,3233377,6619872,79241,9932490
BS,2017,10110,999999,170,6526908,8667742,0,15194650
BS,2017,10110,999999,180,6170831,11345418,37342,17553591
BS,2017,10110,999999,190,5334433,10197036,0,15531469
BS,2017,10110,999999,200,4631720,7643052,0,12274772
BS,2017,10110,999999,210,4493496,6610512,0,11104008
BS,2017,10110,999999,220,4202812,7186155,0,11388966
BS,2017,10110,999999,230,4245996,6133983,0,10379979
BS,2017,10110,999999,240,3217400,6305710,0,9523109
BS,2017,10110,999999,250,5133939,7928594,0,13062533
BS,2017,10110,999999,260,4447159,7642196,0,12089354
BS,2017,10110,999999,270,6496682,7981496,0,14478178
BS,2017,10110,999999,280,6308912,11509910,0,17818822
BS,2017,10110,999999,290,6408111,12552241,0,18960352
BS,2017,10110,999999,300,8389610,14487052,0,22876661
BS,2017,10110,999999,310,8858279,13511908,0,22370187
BS,2017,10110,999999,320,10526266,16878717,0,27404983
BS,2017,10110,999999,330,8209737,17950746,0,26160483
BS,2017,10110,999999,340,9540380,17808799,0,27349179
BS,2017,10110,999999,350,11087225,18863029,0,29950254
BS,2017,10110,999999,360,11931547,17737657,0,29669204
BS,2017,10110,999999,370,12388865,21433724,0,33822589
BS,2017,10110,999999,380,13238090,21362745,0,34600835
BS,2017,10110,999999,390,9391220,23520564,0,32911785
BS,2017,10110,999999,400,7050263,17920996,0,24971258
BS,2017,10110,999999,410,6089007,18194797,0,24283804
BS,2017,10110,999999,420,6005266,15287145,0,21292411
BS,2017,10110,999999,430,4409848,10801658,0,15211506
BS,2017,10110,999999,440,3903971,11629148,0,15533118
BS,2017,10110,999999,450,3351712,8870625,0,12222338
BS,2017,10110,999999,460,1847529,6050720,0,7898249
BS,2017,10110,999999,470,1410589,6988195,0,8398784
BS,2017,10110,999999,480,1960541,6461710,0,8422250
BS,2017,10110,999999,490,535407,6340120,0,6875527
BS,2017,10110,999999,500,334477,6484683,0,6819160
BS,2017,10110,999999,510,175982,8034328,0,8210310
BS,2017,10110,999999,520,98373,7674777,0,7773150
BS,2017,10110,999999,530,110165,8188503,0,8298667
BS,2017,10110,999999,540,61208,8073714,0,8134922
BS,2017,10110,999999,550,103838,8917197,0,9021034
BS,2017,10110,999999,560,0,9884785,0,9884785
BS,2017,10110,999999,570,0,6853564,0,6853564
BS,2017,10110,999999,580,29728,7345920,0,7375648
BS,2017,10110,999999,590,101381,7282382,0,7383763
BS,2017,10110,999999,600,0,5025168,0,5025168
BS,2017,10110,999999,610,0,3593448,0,3593448
BS,2017,10110,999999,620,0,3869025,0,3869025
BS,2017,10110,999999,630,0,4491708,0,4491708
BS,2017,10110,999999,640,61132,2311547,0,2372679
BS,2017,10110,999999,650,29054,1515579,0,1544633
BS,2017,10110,999999,660,0,1908352,0,1908352
BS,2017,10110,999999,670,0,831196,0,831196
BS,2017,10110,999999,680,0,926600,0,926600
BS,2017,10110,999999,690,0,439639,0,439639
BS,2017,10110,999999,700,0,146246,0,146246
BS,2017,10110,999999,710,0,371230,0,371230
BS,2017,10110,999999,720,0,314795,0,314795
BS,2017,10110,999999,730,0,89543,0,89543
BS,2017,10110,999999,740,0,80735,0,80735
BS,2017,10110,999999,760,0,99335,0,99335
BS,2017,10110,999999,770,0,65507,0,65507
BS,2017,10110,999999,780,0,31049,0,31049
BS,2017,10110,999999,790,0,46569,0,46569
BS,2017,10110,999999,800,0,31049,0,31049
BS,2017,10110,999999,810,0,253355,0,253355
BS,2017,10110,999999,820,0,28522,0,28522
BS,2018,10110,999999,80,0,0,36613,36613
BS,2018,10110,999999,90,29907,0,22404,52310
BS,2018,10110,999999,100,0,67260,0,67260
BS,2018,10110,999999,110,89664,100455,95872,285991
BS,2018,10110,999999,120,349496,149452,114087,613035
BS,2018,10110,999999,130,709624,740782,226099,1676504
BS,2018,10110,999999,140,4053542,5371651,184794,9609986
BS,2018,10110,999999,150,9309619,13967307,658187,23935113
BS,2018,10110,999999,160,16811899,25970381,631567,43413847
BS,2018,10110,999999,170,25136509,34056406,0,59192916
BS,2018,10110,999999,180,21400979,33078767,0,54479746
BS,2018,10110,999999,190,10683107,25659549,0,36342657
BS,2018,10110,999999,200,8840928,17505309,0,26346237
BS,2018,10110,999999,210,4436989,12506199,59288,17002476
BS,2018,10110,999999,220,7305169,15253098,0,22558268
BS,2018,10110,999999,230,9049335,12835175,49160,21933669
BS,2018,10110,999999,240,8429815,15238993,0,23668808
BS,2018,10110,999999,250,11595534,20202774,0,31798308
BS,2018,10110,999999,260,11144548,14783648,0,25928196
BS,2018,10110,999999,270,10001809,21402412,0,31404221
BS,2018,10110,999999,280,9166368,14182883,0,23349251
BS,2018,10110,999999,290,6628414,12196945,0,18825359
BS,2018,10110,999999,300,8340473,12348432,0,20688905
BS,2018,10110,999999,310,7069480,11930736,0,19000216
BS,2018,10110,999999,320,8265659,13084070,0,21349729
BS,2018,10110,999999,330,13688314,12922785,0,26611099
BS,2018,10110,999999,340,10479412,14846067,0,25325479
BS,2018,10110,999999,350,10551261,19000645,0,29551905
BS,2018,10110,999999,360,10358300,23402346,0,33760647
BS,2018,10110,999999,370,11832196,19449198,0,31281394
BS,2018,10110,999999,380,14225384,20727747,0,34953131
BS,2018,10110,999999,390,12695624,21987363,0,34682987
BS,2018,10110,999999,400,14874487,22920617,49160,37844264
BS,2018,10110,999999,410,10957070,21609582,0,32566651
BS,2018,10110,999999,420,9642857,20645930,0,30288787
BS,2018,10110,999999,430,7668582,23658840,0,31327422
BS,2018,10110,999999,440,3923258,16934317,0,20857575
BS,2018,10110,999999,450,2491855,17221863,0,19713718
BS,2018,10110,999999,460,3375030,13878327,0,17253357
BS,2018,10110,999999,470,1461612,16115331,0,17576942
BS,2018,10110,999999,480,1924781,11247988,0,13172769
BS,2018,10110,999999,490,236451,9674660,0,9911111
BS,2018,10110,999999,500,479335,7556179,0,8035514
BS,2018,10110,999999,510,225699,6155571,0,6381270
BS,2018,10110,999999,520,49701,7030151,0,7079853
BS,2018,10110,999999,530,331968,7982011,0,8313979
BS,2018,10110,999999,540,122062,6664327,0,6786389
BS,2018,10110,999999,550,107012,6847444,0,6954456
BS,2018,10110,999999,560,119288,7298447,0,7417735
BS,2018,10110,999999,570,243610,7664235,0,7907845
BS,2018,10110,999999,580,57171,6592273,0,6649444
BS,2018,10110,999999,590,129002,7639092,0,7768094
BS,2018,10110,999999,600,103514,7764310,0,7867824
BS,2018,10110,999999,610,60349,4707989,0,4768338
BS,2018,10110,999999,620,57171,5052736,49160,5159067
BS,2018,10110,999999,630,28856,5057068,0,5085924
BS,2018,10110,999999,640,28586,2614280,0,2642865
BS,2018,10110,999999,650,57171,2430403,0,2487574
BS,2018,10110,999999,660,41060,1642099,0,1683159
BS,2018,10110,999999,670,0,1217990,0,1217990
BS,2018,10110,999999,680,0,984663,0,984663
BS,2018,10110,999999,690,28586,1107730,0,1136316
BS,2018,10110,999999,700,0,254066,0,254066
BS,2018,10110,999999,710,0,27923,0,27923
BS,2018,10110,999999,720,0,16548,0,16548
BS,2018,10110,999999,730,0,70315,0,70315
BS,2018,10110,999999,750,0,16548,0,16548
BS,2019,10110,999999,30,0,51127,0,51127
BS,2019,10110,999999,90,70415,0,57667,128081
BS,2019,10110,999999,100,0,0,118129,118129
BS,2019,10110,999999,110,95582,55182,0,150764
BS,2019,10110,999999,120,0,241534,395125,636658
BS,2019,10110,999999,130,428271,350508,591147,1369926
BS,2019,10110,999999,140,404418,1714909,1285896,3405223
BS,2019,10110,999999,150,1269469,1522592,830459,3622520
BS,2019,10110,999999,160,1518795,2954901,0,4473696
BS,2019,10110,999999,170,2147956,2341382,108580,4597918
BS,2019,10110,999999,180,3257806,3486739,98203,6842748
BS,2019,10110,999999,190,3050949,4635916,182190,7869055
BS,2019,10110,999999,200,4382657,4635984,281566,9300207
BS,2019,10110,999999,210,4339073,8107476,165627,12612176
BS,2019,10110,999999,220,5660360,9292130,364380,15316870
BS,2019,10110,999999,230,4366701,9262747,242255,13871702
BS,2019,10110,999999,240,7529698,8264638,114766,15909102
BS,2019,10110,999999,250,10651579,9923391,81640,20656610
BS,2019,10110,999999,260,16590036,16375769,31952,32997757
BS,2019,10110,999999,270,24124544,22003262,63905,46191710
BS,2019,10110,999999,280,30231159,30719129,95857,61046145
BS,2019,10110,999999,290,34095691,40519010,159761,74774463
BS,2019,10110,999999,300,24210204,38425681,63905,62699790
BS,2019,10110,999999,310,14857731,36716777,63905,51638413
BS,2019,10110,999999,320,10346535,28109544,0,38456079
BS,2019,10110,999999,330,11440414,17858789,31952,29331155
BS,2019,10110,999999,340,9576840,19370021,31952,28978813
BS,2019,10110,999999,350,11451048,16144973,95857,27691878
BS,2019,10110,999999,360,11567318,19483613,0,31050931
BS,2019,10110,999999,370,8220836,17978625,0,26199460
BS,2019,10110,999999,380,7805150,14427936,0,22233085
BS,2019,10110,999999,390,9108482,12077125,0,21185606
BS,2019,10110,999999,400,9020423,13809316,0,22829739
BS,2019,10110,999999,410,9297186,15602237,0,24899423
BS,2019,10110,999999,420,9309486,15966548,0,25276035
BS,2019,10110,999999,430,9014832,16401955,0,25416786
BS,2019,10110,999999,440,8015026,13811899,0,21826924
BS,2019,10110,999999,450,7869609,16445061,0,24314670
BS,2019,10110,999999,460,4852546,16560307,0,21412853
BS,2019,10110,999999,470,3336173,18301368,0,21637541
BS,2019,10110,999999,480,2312329,15804054,0,18116383
BS,2019,10110,999999,490,1669241,16348089,0,18017330
BS,2019,10110,999999,500,848690,13126296,0,13974986
BS,2019,10110,999999,510,729710,11908782,0,12638492
BS,2019,10110,999999,520,72591,9146373,0,9218964
BS,2019,10110,999999,530,135617,8190050,0,8325666
BS,2019,10110,999999,540,93735,5606025,0,5699761
BS,2019,10110,999999,550,86511,5549548,0,5636059
BS,2019,10110,999999,560,172285,4949752,0,5122037
BS,2019,10110,999999,570,28488,5751416,0,5779904
BS,2019,10110,999999,580,89397,4779746,0,4869143
BS,2019,10110,999999,590,72766,6273999,0,6346765
BS,2019,10110,999999,600,74003,6252753,0,6326756
BS,2019,10110,999999,610,227472,5381760,0,5609232
BS,2019,10110,999999,620,76537,4877123,0,4953660
BS,2019,10110,999999,630,0,4128317,0,4128317
BS,2019,10110,999999,640,134032,3942647,0,4076679
BS,2019,10110,999999,650,28974,4077120,0,4106094
BS,2019,10110,999999,660,0,2382232,0,2382232
BS,2019,10110,999999,670,0,1884252,0,1884252
BS,2019,10110,999999,680,0,1209265,0,1209265
BS,2019,10110,999999,690,0,873928,0,873928
BS,2019,10110,999999,700,0,606459,0,606459
BS,2019,10110,999999,710,0,773669,0,773669
BS,2019,10110,999999,720,0,72508,0,72508
BS,2019,10110,999999,740,0,36140,0,36140
BS,2019,10110,999999,760,0,47098,0,47098
BS,2019,10110,999999,780,0,245576,0,245576
BS,2021,10110,999999,80,0,60626,0,60626
BS,2021,10110,999999,90,116939,0,56160,173098
BS,2021,10110,999999,100,0,0,26917,26917
BS,2021,10110,999999,110,367871,0,138323,506194
BS,2021,10110,999999,120,0,32794,705801,738595
BS,2021,10110,999999,130,108106,138982,50317,297405
BS,2021,10110,999999,140,512541,644956,143657,1301154
BS,2021,10110,999999,150,580104,1149886,133243,1863233
BS,2021,10110,999999,160,1484482,808672,426931,2720085
BS,2021,10110,999999,170,2053447,1939846,133243,4126536
BS,2021,10110,999999,180,2961484,4571533,0,7533017
BS,2021,10110,999999,190,3858340,4623627,0,8481968
BS,2021,10110,999999,200,8179460,9107487,74669,17361616
BS,2021,10110,999999,210,10577801,13601676,0,24179477
BS,2021,10110,999999,220,11046653,17914803,74669,29036124
BS,2021,10110,999999,230,13718795,18165410,0,31884205
BS,2021,10110,999999,240,10096833,17604259,0,27701091
BS,2021,10110,999999,250,8385668,15464032,0,23849700
BS,2021,10110,999999,260,8845807,15373469,74669,24293945
BS,2021,10110,999999,270,10975459,16321515,0,27296973
BS,2021,10110,999999,280,12339885,16121414,0,28461299
BS,2021,10110,999999,290,11832747,15306267,0,27139013
BS,2021,10110,999999,300,13267488,13719737,0,26987225
BS,2021,10110,999999,310,11600769,15651848,57408,27310025
BS,2021,10110,999999,320,12245323,14390518,0,26635841
BS,2021,10110,999999,330,14399416,15172619,0,29572035
BS,2021,10110,999999,340,11610647,15322986,29431,26963065
BS,2021,10110,999999,350,12741615,18620413,79566,31441594
BS,2021,10110,999999,360,17357650,17362109,57408,34777167
BS,2021,10110,999999,370,23548777,19638811,391141,43578729
BS,2021,10110,999999,380,25103288,20563385,236177,45902850
BS,2021,10110,999999,390,24665224,21607283,518127,46790634
BS,2021,10110,999999,400,20299971,27449678,361709,48111358
BS,2021,10110,999999,410,14333063,27486591,231087,42050741
BS,2021,10110,999999,420,11558309,26241952,488696,38288957
BS,2021,10110,999999,430,5752005,23878085,316472,29946562
BS,2021,10110,999999,440,3989983,20263530,86839,24340353
BS,2021,10110,999999,450,3012461,13810318,57408,16880187
BS,2021,10110,999999,460,3371027,10175055,132077,13678159
BS,2021,10110,999999,470,2098488,9115679,57408,11271575
BS,2021,10110,999999,480,1105726,7689051,0,8794777
BS,2021,10110,999999,490,1047388,8806432,0,9853820
BS,2021,10110,999999,500,708420,9178170,29431,9916021
BS,2021,10110,999999,510,854055,5672346,0,6526401
BS,2021,10110,999999,520,0,7744155,0,7744155
BS,2021,10110,999999,530,567647,6209231,0,6776878
BS,2021,10110,999999,540,78613,4826115,0,4904728
BS,2021,10110,999999,550,107972,4205315,86839,4400126
BS,2021,10110,999999,560,138089,4329860,0,4467949
BS,2021,10110,999999,570,22158,2289251,0,2311410
BS,2021,10110,999999,580,0,2594301,0,2594301
BS,2021,10110,999999,590,50484,2001994,0,2052477
BS,2021,10110,999999,600,40589,1164480,0,1205068
BS,2021,10110,999999,610,0,1472226,0,1472226
BS,2021,10110,999999,620,0,1208739,0,1208739
BS,2021,10110,999999,630,62076,1140715,0,1202792
BS,2021,10110,999999,640,48043,2052058,0,2100102
BS,2021,10110,999999,650,0,1369202,0,1369202
BS,2021,10110,999999,660,0,2304142,0,2304142
BS,2021,10110,999999,670,0,1602923,0,1602923
BS,2021,10110,999999,680,0,1014781,0,1014781
BS,2021,10110,999999,690,0,740359,0,740359
BS,2021,10110,999999,700,0,396412,0,396412
BS,2021,10110,999999,710,0,1083255,0,1083255
BS,2021,10110,999999,720,0,111306,0,111306
BS,2021,10110,999999,730,0,199886,0,199886
BS,2021,10110,999999,740,0,396529,0,396529
BS,2021,10110,999999,750,0,127446,0,127446
BS,2021,10110,999999,780,0,48685,0,48685
BS,2017,10112,999999,80,87413,0,0,87413
BS,2017,10112,999999,90,0,232178,0,232178
BS,2017,10112,999999,100,94143,0,0,94143
BS,2017,10112,999999,110,31049,26280,30161,87490
BS,2017,10112,999999,120,60563,28645,0,89208
BS,2017,10112,999999,130,0,30161,144498,174659
BS,2017,10112,999999,140,27673,189792,0,217465
BS,2017,10112,999999,150,212426,150785,0,363211
BS,2017,10112,999999,160,361889,323884,0,685773
BS,2017,10112,999999,170,969926,920817,26452,1917195
BS,2017,10112,999999,180,1680390,1052885,0,2733275
BS,2017,10112,999999,190,1460031,1285585,0,2745615
BS,2017,10112,999999,200,940561,1592287,0,2532848
BS,2017,10112,999999,210,1377205,937542,0,2314747
BS,2017,10112,999999,220,749585,2016679,0,2766264
BS,2017,10112,999999,230,1148857,1034178,0,2183034
BS,2017,10112,999999,240,3226158,1768735,0,4994893
BS,2017,10112,999999,250,2209031,3576664,0,5785695
BS,2017,10112,999999,260,3108774,2107421,0,5216196
BS,2017,10112,999999,270,3298259,2006192,0,5304451
BS,2017,10112,999999,280,3579731,3429654,0,7009385
BS,2017,10112,999999,290,2963085,2809823,0,5772908
BS,2017,10112,999999,300,1843493,2542966,0,4386459
BS,2017,10112,999999,310,2335834,1738188,0,4074022
BS,2017,10112,999999,320,1712260,1499194,0,3211454
BS,2017,10112,999999,330,1440455,1967226,0,3407681
BS,2017,10112,999999,340,1159790,1710726,0,2870516
BS,2017,10112,999999,350,1399939,1473602,0,2873541
BS,2017,10112,999999,360,2036608,1021919,0,3058527
BS,2017,10112,999999,370,1414636,1268009,0,2682645
BS,2017,10112,999999,380,1367236,1130110,0,2497346
BS,2017,10112,999999,390,924126,1123109,0,2047235
BS,2017,10112,999999,400,1276213,1032628,0,2308841
BS,2017,10112,999999,410,655729,1329461,0,1985190
BS,2017,10112,999999,420,1824801,979310,0,2804111
BS,2017,10112,999999,430,1100686,1017521,0,2118208
BS,2017,10112,999999,440,1073971,1126558,0,2200529
BS,2017,10112,999999,450,1324977,1908244,0,3233221
BS,2017,10112,999999,460,574117,1306479,0,1880596
BS,2017,10112,999999,470,452511,1428411,0,1880922
BS,2017,10112,999999,480,282790,645556,0,928346
BS,2017,10112,999999,490,305661,863125,0,1168785
BS,2017,10112,999999,500,610671,539634,0,1150305
BS,2017,10112,999999,510,243008,687242,0,930250
BS,2017,10112,999999,520,307830,417952,0,725782
BS,2017,10112,999999,530,399818,136702,0,536520
BS,2017,10112,999999,540,68760,269617,0,338377
BS,2017,10112,999999,550,19673,187952,0,207626
BS,2017,10112,999999,560,27422,90397,0,117819
BS,2017,10112,999999,570,30370,220602,0,250973
BS,2017,10112,999999,580,0,174659,0,174659
BS,2017,10112,999999,590,0,90631,0,90631
BS,2017,10112,999999,600,0,183611,0,183611
BS,2017,10112,999999,610,30370,138829,0,169200
BS,2017,10112,999999,630,30571,67574,0,98144
BS,2017,10112,999999,640,0,265377,0,265377
BS,2017,10112,999999,650,0,86548,0,86548
BS,2017,10112,999999,660,0,264386,0,264386
BS,2017,10112,999999,680,0,29826,0,29826
BS,2017,10112,999999,690,0,94143,0,94143
BS,2017,10112,999999,700,0,120785,0,120785
BS,2017,10112,999999,720,0,121992,0,121992
BS,2017,10112,999999,730,0,47981,0,47981
BS,2017,10112,999999,740,0,21598,0,21598
BS,2017,10112,999999,750,0,30783,0,30783
BS,2017,10112,999999,760,0,29826,0,29826
BS,2017,10112,999999,780,0,98493,0,98493
BS,2017,10112,999999,820,0,68188,0,68188
BS,2018,10112,999999,110,0,0,30202,30202
BS,2018,10112,999999,120,92621,0,30202,122823
BS,2018,10112,999999,130,174554,265712,0,440267
BS,2018,10112,999999,140,213559,485774,30576,729909
BS,2018,10112,999999,150,518524,461196,0,979721
BS,2018,10112,999999,160,761492,878154,0,1639646
BS,2018,10112,999999,170,1730278,1143135,0,2873413
BS,2018,10112,999999,180,1505167,828482,0,2333649
BS,2018,10112,999999,190,513868,786704,30576,1331148
BS,2018,10112,999999,200,642309,394194,0,1036502
BS,2018,10112,999999,210,762915,501191,16548,1280655
BS,2018,10112,999999,220,411921,349748,16548,778217
BS,2018,10112,999999,230,1370780,1024256,0,2395036
BS,2018,10112,999999,240,1099131,1396823,0,2495953
BS,2018,10112,999999,250,1150412,1260975,0,2411386
BS,2018,10112,999999,260,2074999,1260991,0,3335990
BS,2018,10112,999999,270,1699967,1649004,16548,3365519
BS,2018,10112,999999,280,2051962,1306107,33097,3391166
BS,2018,10112,999999,290,2419613,1881335,33097,4334044
BS,2018,10112,999999,300,2750562,2482519,33097,5266177
BS,2018,10112,999999,310,2217101,2207265,33097,4457462
BS,2018,10112,999999,320,2191910,2432274,49645,4673829
BS,2018,10112,999999,330,1817793,1878697,33097,3729586
BS,2018,10112,999999,340,1526884,1317482,16548,2860914
BS,2018,10112,999999,350,1369706,1956425,33097,3359227
BS,2018,10112,999999,360,1375701,1316496,33097,2725294
BS,2018,10112,999999,370,1102972,814022,0,1916994
BS,2018,10112,999999,380,1024996,983385,16548,2024930
BS,2018,10112,999999,390,1017776,1201221,0,2218998
BS,2018,10112,999999,400,1026666,1013217,0,2039883
BS,2018,10112,999999,410,886364,1117726,16548,2020638
BS,2018,10112,999999,420,1402413,1410138,0,2812551
BS,2018,10112,999999,430,1278786,845922,0,2124708
BS,2018,10112,999999,440,835718,832088,16548,1684354
BS,2018,10112,999999,450,730369,692707,0,1423076
BS,2018,10112,999999,460,928840,1122755,0,2051595
BS,2018,10112,999999,470,836242,1214800,0,2051043
BS,2018,10112,999999,480,365602,813730,0,1179332
BS,2018,10112,999999,490,455755,787309,33097,1276161
BS,2018,10112,999999,500,226685,807326,0,1034010
BS,2018,10112,999999,510,259546,521250,0,780796
BS,2018,10112,999999,520,222201,621658,0,843860
BS,2018,10112,999999,530,19770,204159,0,223928
BS,2018,10112,999999,540,127636,207640,0,335275
BS,2018,10112,999999,550,59207,195947,0,255154
BS,2018,10112,999999,560,114051,72334,0,186386
BS,2018,10112,999999,570,64664,394108,0,458772
BS,2018,10112,999999,580,99020,262729,0,361750
BS,2018,10112,999999,590,26609,119426,0,146035
BS,2018,10112,999999,600,0,295306,0,295306
BS,2018,10112,999999,610,0,249728,16548,266276
BS,2018,10112,999999,620,31121,230156,0,261277
BS,2018,10112,999999,630,0,51691,33097,84787
BS,2018,10112,999999,640,0,172804,16548,189353
BS,2018,10112,999999,650,0,74052,16548,90600
BS,2018,10112,999999,660,0,97507,16548,114056
BS,2018,10112,999999,670,0,91179,16548,107728
BS,2018,10112,999999,680,0,18334,16548,34882
BS,2018,10112,999999,690,0,27807,16548,44355
BS,2018,10112,999999,730,0,77660,16548,94209
BS,2018,10112,999999,740,0,18105,0,18105
BS,2018,10112,999999,750,0,125637,0,125637
BS,2018,10112,999999,760,0,102069,0,102069
BS,2018,10112,999999,770,0,32790,0,32790
BS,2018,10112,999999,790,0,31897,0,31897
BS,2019,10112,999999,100,0,0,33125,33125
BS,2019,10112,999999,110,0,0,90172,90172
BS,2019,10112,999999,120,0,0,68898,68898
BS,2019,10112,999999,130,28939,57986,57174,144099
BS,2019,10112,999999,140,171871,29046,0,200918
BS,2019,10112,999999,150,143128,66259,28587,237974
BS,2019,10112,999999,160,82549,332163,0,414712
BS,2019,10112,999999,170,332066,74868,0,406935
BS,2019,10112,999999,180,226780,126390,0,353170
BS,2019,10112,999999,190,317192,346203,0,663395
BS,2019,10112,999999,200,395123,214845,0,609968
BS,2019,10112,999999,210,573306,370543,0,943849
BS,2019,10112,999999,220,428466,676767,0,1105233
BS,2019,10112,999999,230,490408,385393,0,875801
BS,2019,10112,999999,240,876341,614021,0,1490361
BS,2019,10112,999999,250,998267,884174,0,1882440
BS,2019,10112,999999,260,1604821,1166296,0,2771116
BS,2019,10112,999999,270,1484847,1500673,0,2985521
BS,2019,10112,999999,280,1964392,1055376,0,3019768
BS,2019,10112,999999,290,1445176,975886,0,2421062
BS,2019,10112,999999,300,943957,783844,0,1727801
BS,2019,10112,999999,310,985448,694831,0,1680280
BS,2019,10112,999999,320,1171355,1161619,0,2332974
BS,2019,10112,999999,330,1699757,1319787,0,3019544
BS,2019,10112,999999,340,1906189,2152759,0,4058948
BS,2019,10112,999999,350,2592746,1578719,0,4171465
BS,2019,10112,999999,360,2059052,1822349,0,3881402
BS,2019,10112,999999,370,2289805,2224052,0,4513857
BS,2019,10112,999999,380,1938080,2040496,0,3978576
BS,2019,10112,999999,390,1883454,1625133,0,3508587
BS,2019,10112,999999,400,1310205,1411005,0,2721211
BS,2019,10112,999999,410,1393685,1617194,0,3010879
BS,2019,10112,999999,420,1036100,944779,0,1980880
BS,2019,10112,999999,430,850337,945858,0,1796195
BS,2019,10112,999999,440,983228,676450,0,1659678
BS,2019,10112,999999,450,448861,1096408,0,1545268
BS,2019,10112,999999,460,441321,863633,0,1304954
BS,2019,10112,999999,470,606130,870731,0,1476861
BS,2019,10112,999999,480,347217,515620,0,862837
BS,2019,10112,999999,490,376927,568643,0,945570
BS,2019,10112,999999,500,194320,864908,0,1059229
BS,2019,10112,999999,510,151917,834183,0,986100
BS,2019,10112,999999,520,195128,675249,0,870376
BS,2019,10112,999999,530,413356,402803,0,816159
BS,2019,10112,999999,540,331729,584677,0,916406
BS,2019,10112,999999,550,168839,274243,0,443081
BS,2019,10112,999999,560,158094,114563,0,272657
BS,2019,10112,999999,570,52132,263461,0,315593
BS,2019,10112,999999,580,29041,148753,0,177794
BS,2019,10112,999999,590,0,341791,0,341791
BS,2019,10112,999999,600,0,291607,0,291607
BS,2019,10112,999999,610,0,178579,0,178579
BS,2019,10112,999999,620,0,114808,0,114808
BS,2019,10112,999999,630,0,214018,0,214018
BS,2019,10112,999999,640,62691,26951,0,89642
BS,2019,10112,999999,650,29314,323982,0,353295
BS,2019,10112,999999,660,0,36494,0,36494
BS,2019,10112,999999,670,0,270365,0,270365
BS,2019,10112,999999,690,0,76414,0,76414
BS,2019,10112,999999,820,0,28645,0,28645
BS,2021,10112,999999,140,30157,0,0,30157
BS,2021,10112,999999,150,28853,26917,0,55770
BS,2021,10112,999999,160,83875,59319,0,143194
BS,2021,10112,999999,170,232713,130883,52990,416585
BS,2021,10112,999999,180,273611,177785,111127,562522
BS,2021,10112,999999,190,169511,192566,0,362078
BS,2021,10112,999999,200,678566,272756,0,951323
BS,2021,10112,999999,210,507168,356359,52990,916516
BS,2021,10112,999999,220,894830,357578,105979,1358387
BS,2021,10112,999999,230,1481031,580348,169264,2230643
BS,2021,10112,999999,240,1348935,1463750,169264,2981949
BS,2021,10112,999999,250,2181966,1331332,227401,3740699
BS,2021,10112,999999,260,1140307,1385639,275243,2801189
BS,2021,10112,999999,270,1093282,1341982,290686,2725949
BS,2021,10112,999999,280,906595,741437,285538,1933571
BS,2021,10112,999999,290,1197621,759421,227401,2184443
BS,2021,10112,999999,300,695151,878787,174412,1748350
BS,2021,10112,999999,310,1043487,826212,116274,1985973
BS,2021,10112,999999,320,843493,698056,0,1541549
BS,2021,10112,999999,330,999785,764886,58137,1822808
BS,2021,10112,999999,340,537377,879629,192170,1609175
BS,2021,10112,999999,350,874743,688297,27054,1590094
BS,2021,10112,999999,360,1257473,799208,174412,2231093
BS,2021,10112,999999,370,745617,989322,174412,1909351
BS,2021,10112,999999,380,1036689,784198,58137,1879025
BS,2021,10112,999999,390,512370,878888,37643,1428900
BS,2021,10112,999999,400,881137,771661,0,1652798
BS,2021,10112,999999,410,1288182,547873,18821,1854876
BS,2021,10112,999999,420,731411,650476,0,1381887
BS,2021,10112,999999,430,504867,706264,90687,1301818
BS,2021,10112,999999,440,672044,728215,17758,1418017
BS,2021,10112,999999,450,580587,772640,0,1353227
BS,2021,10112,999999,460,409196,902815,0,1312011
BS,2021,10112,999999,470,449799,970633,55401,1475832
BS,2021,10112,999999,480,405472,663537,0,1069009
BS,2021,10112,999999,490,154298,361904,18821,535023
BS,2021,10112,999999,500,114419,532338,0,646757
BS,2021,10112,999999,510,116165,558755,18821,693742
BS,2021,10112,999999,520,152668,231795,0,384463
BS,2021,10112,999999,530,167208,404868,36579,608655
BS,2021,10112,999999,540,149292,227471,18821,395584
BS,2021,10112,999999,550,58594,108107,0,166700
BS,2021,10112,999999,560,58511,257143,0,315653
BS,2021,10112,999999,570,46762,110211,0,156973
BS,2021,10112,999999,580,88466,187659,0,276125
BS,2021,10112,999999,590,0,173363,0,173363
BS,2021,10112,999999,600,55682,401818,0,457500
BS,2021,10112,999999,610,0,48668,0,48668
BS,2021,10112,999999,620,0,191794,0,191794
BS,2021,10112,999999,630,0,36920,0,36920
BS,2021,10112,999999,640,0,314457,0,314457
BS,2021,10112,999999,650,0,189068,17758,206826
BS,2021,10112,999999,660,0,118219,0,118219
