species_code,stratum,hauljoin,vessel,cruise,sex,length,age,year
10112,41,-15554,178,201601,1,300,5,2016
10112,41,-15554,178,201601,1,260,3,2016
10112,41,-15554,178,201601,1,250,4,2016
10112,41,-15554,178,201601,1,270,4,2016
10112,41,-15554,178,201601,2,380,5,2016
10112,41,-15554,178,201601,2,320,4,2016
10112,41,-15554,178,201601,2,260,3,2016
10112,41,-15554,178,201601,2,330,5,2016
10112,41,-15554,178,201601,2,250,3,2016
10112,41,-15554,178,201601,2,360,4,2016
10112,41,-15554,178,201601,2,400,5,2016
10112,41,-15554,178,201601,2,300,4,2016
10112,41,-15554,178,201601,2,290,4,2016
10112,41,-15554,178,201601,2,340,4,2016
10112,41,-15554,178,201601,2,390,5,2016
10112,41,-15554,178,201601,2,240,3,2016
10112,41,-15554,178,201601,2,410,6,2016
10112,41,-15554,178,201601,2,420,6,2016
30060,41,-15554,178,201601,2,430,35,2016
30060,41,-15554,178,201601,2,390,22,2016
30060,41,-15554,178,201601,2,420,29,2016
30060,41,-15554,178,201601,2,440,42,2016
30060,41,-15554,178,201601,2,410,34,2016
30060,41,-15554,178,201601,1,400,39,2016
30060,41,-15554,178,201601,1,370,28,2016
30060,41,-15554,178,201601,1,360,34,2016
30060,41,-15554,178,201601,1,380,30,2016
30060,41,-15554,178,201601,1,380,28,2016
10112,41,-15554,178,201601,2,350,4,2016
10112,41,-15555,178,201601,2,460,7,2016
10112,41,-15555,178,201601,1,370,4,2016
10112,41,-15555,178,201601,1,420,6,2016
30060,41,-15555,178,201601,1,340,15,2016
30060,41,-15555,178,201601,1,390,31,2016
30060,41,-15555,178,201601,1,360,17,2016
30060,41,-15555,178,201601,1,350,14,2016
30060,41,-15555,178,201601,1,380,20,2016
30060,41,-15555,178,201601,2,370,20,2016
30060,41,-15555,178,201601,2,450,NA,2016
30060,41,-15555,178,201601,2,350,16,2016
30060,41,-15555,178,201601,2,350,14,2016
30060,41,-15555,178,201601,2,380,20,2016
10110,41,-15555,178,201601,1,400,5,2016
10110,41,-15555,178,201601,1,340,4,2016
10110,41,-15555,178,201601,1,370,5,2016
10110,41,-15555,178,201601,2,670,11,2016
10110,41,-15555,178,201601,2,670,28,2016
10110,41,-15555,178,201601,2,390,6,2016
10110,41,-15556,178,201601,2,310,4,2016
10110,41,-15556,178,201601,2,490,8,2016
10110,41,-15556,178,201601,2,500,5,2016
30060,41,-15556,178,201601,1,390,65,2016
30060,41,-15556,178,201601,1,390,29,2016
30060,41,-15556,178,201601,1,390,27,2016
30060,41,-15556,178,201601,1,410,34,2016
30060,41,-15556,178,201601,1,370,25,2016
30060,41,-15556,178,201601,2,420,32,2016
30060,41,-15556,178,201601,2,420,56,2016
30060,41,-15556,178,201601,2,470,34,2016
30060,41,-15556,178,201601,2,400,27,2016
30060,41,-15556,178,201601,2,380,17,2016
10112,33,-15557,178,201601,2,610,12,2016
10112,33,-15557,178,201601,1,510,14,2016
10112,33,-15557,178,201601,1,610,26,2016
10112,33,-15557,178,201601,1,490,12,2016
10112,33,-15557,178,201601,1,570,21,2016
10115,33,-15557,178,201601,1,680,11,2016
10112,34,-15558,178,201601,2,680,25,2016
10112,34,-15558,178,201601,2,550,13,2016
10112,34,-15558,178,201601,2,560,11,2016
10112,34,-15558,178,201601,2,570,8,2016
10115,34,-15558,178,201601,1,620,8,2016
10115,34,-15558,178,201601,2,560,7,2016
10110,31,-15559,178,201601,2,480,7,2016
10110,31,-15559,178,201601,2,400,5,2016
10110,31,-15559,178,201601,2,370,5,2016
10110,31,-15559,178,201601,1,270,3,2016
10110,31,-15559,178,201601,1,380,5,2016
10110,31,-15559,178,201601,1,330,4,2016
30060,31,-15559,178,201601,2,390,28,2016
30060,31,-15559,178,201601,2,380,22,2016
30060,31,-15559,178,201601,2,350,13,2016
30060,31,-15559,178,201601,2,350,14,2016
30060,31,-15559,178,201601,2,330,12,2016
30060,31,-15559,178,201601,1,340,14,2016
30060,31,-15559,178,201601,1,410,29,2016
30060,31,-15559,178,201601,1,370,22,2016
30060,31,-15559,178,201601,1,420,62,2016
30060,31,-15559,178,201601,1,330,14,2016
10112,34,-15561,178,201601,1,590,34,2016
10112,34,-15561,178,201601,1,580,27,2016
10115,34,-15561,178,201601,1,670,13,2016
10115,34,-15561,178,201601,2,760,11,2016
10115,34,-15561,178,201601,2,800,16,2016
10110,31,-15562,178,201601,1,450,7,2016
10110,31,-15562,178,201601,1,480,6,2016
10110,31,-15562,178,201601,1,380,5,2016
10110,31,-15562,178,201601,2,580,10,2016
10110,31,-15562,178,201601,2,630,13,2016
10110,31,-15562,178,201601,2,530,9,2016
10112,31,-15562,178,201601,2,460,6,2016
10112,31,-15562,178,201601,2,390,4,2016
30060,31,-15562,178,201601,1,390,29,2016
30060,31,-15562,178,201601,1,380,29,2016
30060,31,-15562,178,201601,1,390,28,2016
30060,31,-15562,178,201601,1,400,32,2016
30060,31,-15562,178,201601,1,360,22,2016
30060,31,-15562,178,201601,2,450,69,2016
30060,31,-15562,178,201601,2,430,30,2016
30060,31,-15562,178,201601,2,420,38,2016
30060,31,-15562,178,201601,2,360,19,2016
30060,31,-15562,178,201601,2,440,63,2016
10112,33,-15563,178,201601,1,520,13,2016
10112,33,-15563,178,201601,1,580,30,2016
10112,33,-15563,178,201601,1,640,30,2016
10112,33,-15563,178,201601,2,610,12,2016
10115,33,-15563,178,201601,1,700,10,2016
10112,33,-15563,178,201601,2,580,12,2016
10112,33,-15563,178,201601,2,720,28,2016
10112,33,-15563,178,201601,2,600,13,2016
10115,33,-15563,178,201601,1,600,8,2016
10115,33,-15563,178,201601,2,830,16,2016
10115,33,-15563,178,201601,2,800,16,2016
10115,33,-15563,178,201601,2,780,13,2016
10115,33,-15563,178,201601,2,720,15,2016
10115,33,-15563,178,201601,2,820,16,2016
10115,33,-15563,178,201601,2,590,10,2016
10115,33,-15563,178,201601,2,810,17,2016
10110,32,-15564,178,201601,2,580,10,2016
10110,32,-15564,178,201601,2,590,10,2016
10110,32,-15564,178,201601,2,590,10,2016
10112,32,-15564,178,201601,1,410,5,2016
10112,32,-15564,178,201601,1,490,10,2016
10112,32,-15564,178,201601,2,640,11,2016
10112,32,-15564,178,201601,2,540,13,2016
10112,32,-15564,178,201601,2,620,10,2016
10115,32,-15564,178,201601,1,710,NA,2016
10115,35,-15566,178,201601,2,780,17,2016
10115,35,-15566,178,201601,2,790,17,2016
10110,41,-15815,178,201601,1,440,5,2016
10110,41,-15815,178,201601,2,540,11,2016
10110,41,-15815,178,201601,2,630,10,2016
10110,41,-15815,178,201601,2,610,13,2016
10110,41,-15815,178,201601,1,400,6,2016
10110,41,-15815,178,201601,1,400,8,2016
10112,41,-15815,178,201601,1,460,8,2016
30060,41,-15815,178,201601,2,440,33,2016
30060,41,-15815,178,201601,2,450,31,2016
30060,41,-15815,178,201601,2,410,30,2016
30060,41,-15815,178,201601,2,410,19,2016
30060,41,-15815,178,201601,2,430,33,2016
30060,41,-15815,178,201601,1,400,26,2016
30060,41,-15815,178,201601,1,410,38,2016
30060,41,-15815,178,201601,1,400,26,2016
30060,41,-15815,178,201601,1,370,21,2016
30060,41,-15815,178,201601,1,400,52,2016
10112,43,-15816,178,201601,1,490,8,2016
10112,43,-15816,178,201601,1,350,3,2016
10112,43,-15816,178,201601,1,530,13,2016
10112,43,-15816,178,201601,2,710,32,2016
10112,43,-15816,178,201601,2,520,7,2016
10112,43,-15816,178,201601,2,450,5,2016
10115,43,-15816,178,201601,2,710,13,2016
10115,43,-15816,178,201601,2,800,16,2016
10115,43,-15816,178,201601,2,620,12,2016
10115,43,-15816,178,201601,2,700,12,2016
10115,43,-15816,178,201601,2,980,27,2016
10115,43,-15816,178,201601,2,660,10,2016
10115,43,-15816,178,201601,2,640,9,2016
10115,43,-15816,178,201601,2,830,14,2016
10115,43,-15816,178,201601,2,700,11,2016
10115,43,-15816,178,201601,2,630,NA,2016
10115,43,-15816,178,201601,2,550,12,2016
10115,43,-15816,178,201601,2,950,32,2016
10115,43,-15816,178,201601,2,690,11,2016
10115,43,-15816,178,201601,2,690,15,2016
10115,43,-15816,178,201601,2,960,29,2016
10115,43,-15816,178,201601,2,650,10,2016
10115,43,-15816,178,201601,1,650,12,2016
10115,43,-15816,178,201601,1,560,10,2016
10115,43,-15816,178,201601,1,580,12,2016
10115,43,-15816,178,201601,1,560,8,2016
10115,43,-15816,178,201601,1,660,19,2016
10115,43,-15816,178,201601,1,520,7,2016
10115,43,-15816,178,201601,1,640,8,2016
10115,43,-15816,178,201601,1,750,22,2016
10115,43,-15816,178,201601,1,580,9,2016
10110,52,-15817,178,201601,2,490,6,2016
10110,52,-15817,178,201601,2,580,11,2016
10112,52,-15817,178,201601,1,560,12,2016
10112,52,-15817,178,201601,1,510,8,2016
10112,52,-15817,178,201601,1,440,8,2016
10112,52,-15817,178,201601,1,390,6,2016
10112,52,-15817,178,201601,2,680,18,2016
10115,52,-15817,178,201601,1,600,10,2016
10115,52,-15817,178,201601,1,560,9,2016
10115,52,-15817,178,201601,1,580,9,2016
10115,52,-15817,178,201601,1,520,NA,2016
10115,52,-15817,178,201601,1,510,NA,2016
10115,52,-15817,178,201601,1,530,8,2016
10115,52,-15817,178,201601,1,500,7,2016
10115,52,-15817,178,201601,1,570,9,2016
10115,52,-15817,178,201601,1,550,NA,2016
10115,52,-15817,178,201601,1,540,8,2016
10115,52,-15817,178,201601,2,960,37,2016
10115,52,-15817,178,201601,2,560,9,2016
10115,52,-15817,178,201601,2,590,11,2016
10115,52,-15817,178,201601,2,600,12,2016
10115,52,-15817,178,201601,2,910,32,2016
10115,52,-15817,178,201601,2,570,13,2016
10115,52,-15817,178,201601,2,710,11,2016
10115,53,-15818,178,201601,1,820,17,2016
10115,53,-15818,178,201601,1,800,17,2016
10115,53,-15818,178,201601,1,840,19,2016
10110,52,-15819,178,201601,2,470,9,2016
10110,52,-15819,178,201601,2,520,9,2016
10110,52,-15819,178,201601,2,540,9,2016
10112,52,-15819,178,201601,1,430,8,2016
10112,52,-15819,178,201601,1,540,11,2016
10112,52,-15819,178,201601,1,600,19,2016
10112,52,-15819,178,201601,1,610,25,2016
10112,52,-15819,178,201601,2,530,9,2016
10112,52,-15819,178,201601,2,610,11,2016
10112,52,-15819,178,201601,2,610,11,2016
10112,52,-15819,178,201601,2,820,30,2016
10112,52,-15819,178,201601,2,470,7,2016
10115,52,-15819,178,201601,1,530,13,2016
10115,52,-15819,178,201601,1,640,11,2016
10115,52,-15819,178,201601,1,590,10,2016
10115,52,-15819,178,201601,1,550,7,2016
10115,52,-15819,178,201601,1,540,7,2016
10115,52,-15819,178,201601,1,560,8,2016
10115,52,-15819,178,201601,1,510,6,2016
10115,52,-15819,178,201601,1,580,7,2016
10115,52,-15819,178,201601,1,570,8,2016
10115,52,-15819,178,201601,1,520,12,2016
10115,52,-15819,178,201601,1,690,19,2016
10115,52,-15819,178,201601,1,670,19,2016
10115,52,-15819,178,201601,1,650,9,2016
10115,52,-15819,178,201601,1,630,9,2016
10115,52,-15819,178,201601,1,660,11,2016
10115,52,-15819,178,201601,1,480,6,2016
10115,52,-15819,178,201601,1,610,8,2016
10115,52,-15819,178,201601,2,510,8,2016
10115,52,-15819,178,201601,2,570,11,2016
10115,52,-15819,178,201601,2,610,8,2016
10115,52,-15819,178,201601,2,560,8,2016
10115,52,-15819,178,201601,2,630,10,2016
10115,52,-15819,178,201601,2,620,8,2016
10115,52,-15819,178,201601,2,520,10,2016
10115,52,-15819,178,201601,2,640,11,2016
10115,52,-15819,178,201601,2,580,12,2016
10115,52,-15819,178,201601,2,650,10,2016
10115,52,-15819,178,201601,2,660,8,2016
10115,52,-15819,178,201601,2,670,12,2016
10115,52,-15819,178,201601,2,500,5,2016
10115,52,-15819,178,201601,2,530,8,2016
10115,52,-15819,178,201601,2,600,NA,2016
10115,52,-15819,178,201601,2,560,8,2016
10115,52,-15819,178,201601,2,590,8,2016
10115,52,-15819,178,201601,2,740,10,2016
10115,52,-15819,178,201601,1,620,15,2016
10115,52,-15819,178,201601,1,720,24,2016
10115,52,-15819,178,201601,1,500,8,2016
10115,52,-15819,178,201601,1,680,12,2016
10115,52,-15819,178,201601,1,700,29,2016
10115,52,-15819,178,201601,1,670,22,2016
10115,52,-15819,178,201601,1,680,15,2016
10112,51,-15820,178,201601,1,410,4,2016
10112,51,-15820,178,201601,1,420,5,2016
10112,51,-15820,178,201601,2,330,4,2016
10112,51,-15820,178,201601,2,370,5,2016
10112,51,-15820,178,201601,1,370,5,2016
10112,51,-15820,178,201601,1,460,6,2016
10112,51,-15820,178,201601,1,320,3,2016
10112,51,-15820,178,201601,2,390,5,2016
10112,51,-15820,178,201601,2,440,5,2016
10112,51,-15820,178,201601,2,400,5,2016
10112,51,-15820,178,201601,2,410,5,2016
10112,51,-15820,178,201601,2,320,4,2016
10112,51,-15820,178,201601,1,400,5,2016
10112,51,-15820,178,201601,1,390,5,2016
10112,51,-15820,178,201601,1,380,5,2016
10112,51,-15820,178,201601,1,350,4,2016
10112,51,-15820,178,201601,2,360,4,2016
10112,51,-15820,178,201601,2,590,11,2016
10110,51,-15820,178,201601,1,460,8,2016
10110,51,-15820,178,201601,1,370,7,2016
10110,51,-15820,178,201601,2,430,7,2016
10110,51,-15820,178,201601,1,360,5,2016
10110,51,-15820,178,201601,2,490,7,2016
10110,51,-15820,178,201601,2,570,12,2016
10112,51,-15820,178,201601,1,430,6,2016
10112,51,-15820,178,201601,1,330,4,2016
10112,51,-15820,178,201601,1,340,4,2016
10112,51,-15820,178,201601,1,440,6,2016
10115,53,-15821,178,201601,2,910,13,2016
10112,63,-15822,178,201601,1,560,18,2016
10112,63,-15822,178,201601,1,520,7,2016
10112,63,-15822,178,201601,1,550,16,2016
10112,63,-15822,178,201601,1,510,11,2016
10112,63,-15822,178,201601,2,410,5,2016
10112,63,-15822,178,201601,2,600,12,2016
10112,63,-15822,178,201601,2,590,14,2016
10115,63,-15822,178,201601,1,680,9,2016
10115,63,-15822,178,201601,1,750,20,2016
10115,63,-15822,178,201601,1,730,18,2016
10115,63,-15822,178,201601,1,700,NA,2016
10115,63,-15822,178,201601,2,600,12,2016
10115,63,-15822,178,201601,1,550,NA,2016
10115,63,-15822,178,201601,2,880,27,2016
10115,63,-15822,178,201601,2,630,8,2016
10115,63,-15822,178,201601,2,650,12,2016
10115,63,-15822,178,201601,2,690,11,2016
10115,63,-15822,178,201601,2,590,8,2016
10115,63,-15822,178,201601,2,710,9,2016
10115,63,-15822,178,201601,2,680,11,2016
10110,61,-15823,178,201601,2,680,NA,2016
10110,61,-15823,178,201601,2,350,4,2016
10110,61,-15823,178,201601,2,350,5,2016
10112,61,-15823,178,201601,2,440,6,2016
10112,61,-15823,178,201601,2,390,5,2016
10112,61,-15823,178,201601,2,360,4,2016
10112,61,-15823,178,201601,2,450,6,2016
10112,61,-15823,178,201601,2,420,6,2016
10112,61,-15823,178,201601,2,350,4,2016
10112,61,-15823,178,201601,1,480,9,2016
10112,61,-15823,178,201601,1,320,NA,2016
10110,61,-15823,178,201601,1,390,4,2016
10110,61,-15823,178,201601,2,560,8,2016
10110,62,-15824,178,201601,2,510,6,2016
10110,62,-15824,178,201601,2,560,8,2016
10110,62,-15824,178,201601,2,600,10,2016
10110,62,-15824,178,201601,2,560,10,2016
10110,62,-15824,178,201601,1,510,11,2016
10112,62,-15824,178,201601,1,450,9,2016
10112,62,-15824,178,201601,1,480,9,2016
10112,62,-15824,178,201601,2,430,5,2016
10112,62,-15824,178,201601,2,500,9,2016
10112,62,-15824,178,201601,2,510,11,2016
10112,62,-15824,178,201601,2,500,5,2016
10112,62,-15824,178,201601,2,560,10,2016
10115,62,-15824,178,201601,1,790,13,2016
10115,62,-15824,178,201601,1,980,41,2016
10115,62,-15824,178,201601,2,620,14,2016
10115,62,-15824,178,201601,2,580,11,2016
10115,62,-15824,178,201601,2,500,8,2016
10115,62,-15824,178,201601,1,580,11,2016
10115,62,-15824,178,201601,1,480,6,2016
10115,62,-15824,178,201601,1,560,9,2016
10115,62,-15824,178,201601,1,490,8,2016
10115,62,-15824,178,201601,1,510,11,2016
10115,62,-15824,178,201601,1,520,9,2016
10115,62,-15824,178,201601,1,670,29,2016
10115,62,-15825,178,201601,1,660,19,2016
10115,62,-15825,178,201601,1,580,8,2016
10115,62,-15825,178,201601,1,630,9,2016
10115,62,-15825,178,201601,1,520,9,2016
10115,62,-15825,178,201601,1,680,30,2016
10115,62,-15825,178,201601,1,610,10,2016
10115,62,-15825,178,201601,1,560,7,2016
10115,62,-15825,178,201601,1,580,9,2016
10115,62,-15825,178,201601,2,630,9,2016
10115,62,-15825,178,201601,1,640,10,2016
10115,62,-15825,178,201601,1,540,8,2016
10115,62,-15825,178,201601,2,970,34,2016
10115,62,-15825,178,201601,2,570,11,2016
10115,62,-15825,178,201601,2,740,11,2016
10115,62,-15825,178,201601,2,570,10,2016
10110,62,-15825,178,201601,1,360,5,2016
10110,62,-15825,178,201601,2,650,11,2016
10110,62,-15825,178,201601,2,600,10,2016
10110,62,-15825,178,201601,2,510,7,2016
10110,62,-15825,178,201601,2,460,5,2016
10112,62,-15825,178,201601,1,510,12,2016
10112,62,-15825,178,201601,1,480,9,2016
10112,62,-15825,178,201601,1,410,5,2016
10112,62,-15825,178,201601,2,470,7,2016
10112,62,-15825,178,201601,2,600,8,2016
10112,62,-15825,178,201601,2,440,6,2016
10112,62,-15825,178,201601,2,460,6,2016
10112,62,-15825,178,201601,2,590,8,2016
10112,62,-15825,178,201601,2,650,12,2016
10112,62,-15825,178,201601,2,490,9,2016
10112,62,-15825,178,201601,2,510,9,2016
10112,62,-15825,178,201601,2,430,5,2016
10112,62,-15825,178,201601,2,440,6,2016
10112,62,-15825,178,201601,2,450,5,2016
10115,62,-15825,178,201601,2,680,13,2016
10115,62,-15825,178,201601,2,610,NA,2016
10115,62,-15825,178,201601,2,590,9,2016
10115,62,-15825,178,201601,2,690,11,2016
10115,62,-15825,178,201601,2,670,11,2016
10115,62,-15825,178,201601,2,650,12,2016
10110,61,-15826,178,201601,1,370,6,2016
10110,61,-15826,178,201601,1,450,8,2016
10110,61,-15826,178,201601,1,350,5,2016
10110,61,-15826,178,201601,1,380,6,2016
10110,61,-15826,178,201601,2,620,10,2016
10110,61,-15826,178,201601,2,500,7,2016
10110,61,-15826,178,201601,2,540,7,2016
10110,61,-15826,178,201601,2,470,5,2016
10112,61,-15826,178,201601,2,420,6,2016
10112,61,-15826,178,201601,2,340,5,2016
10112,61,-15826,178,201601,2,430,6,2016
10112,61,-15826,178,201601,2,480,8,2016
10112,61,-15826,178,201601,1,460,8,2016
10112,61,-15826,178,201601,1,290,4,2016
10112,61,-15826,178,201601,1,420,7,2016
10112,61,-15826,178,201601,1,390,5,2016
10112,61,-15826,178,201601,1,400,6,2016
30060,61,-15826,178,201601,2,510,18,2016
30060,61,-15826,178,201601,2,380,14,2016
30060,61,-15826,178,201601,2,360,14,2016
30060,61,-15826,178,201601,2,200,4,2016
30060,61,-15826,178,201601,2,410,35,2016
30060,61,-15826,178,201601,1,310,10,2016
30060,61,-15826,178,201601,1,370,18,2016
30060,61,-15826,178,201601,1,400,25,2016
30060,61,-15826,178,201601,1,370,22,2016
30060,61,-15826,178,201601,1,400,59,2016
10115,61,-15826,178,201601,1,450,6,2016
10115,61,-15826,178,201601,1,420,5,2016
10115,61,-15826,178,201601,1,520,8,2016
10115,64,-15828,178,201601,2,830,20,2016
10115,62,-15830,178,201601,1,550,8,2016
10115,64,-15828,178,201601,2,740,17,2016
10115,62,-15830,178,201601,1,460,6,2016
10115,62,-15830,178,201601,1,610,9,2016
10115,62,-15830,178,201601,1,510,9,2016
10115,62,-15830,178,201601,1,690,13,2016
10115,62,-15830,178,201601,1,560,8,2016
10115,62,-15830,178,201601,2,690,9,2016
10115,62,-15830,178,201601,2,740,11,2016
10115,62,-15830,178,201601,2,880,23,2016
10115,62,-15830,178,201601,2,660,10,2016
10115,62,-15830,178,201601,2,760,16,2016
10115,62,-15830,178,201601,2,760,9,2016
10115,62,-15830,178,201601,2,780,10,2016
10115,62,-15830,178,201601,2,600,8,2016
10115,62,-15830,178,201601,2,650,10,2016
10115,62,-15830,178,201601,2,790,19,2016
10115,62,-15830,178,201601,2,700,11,2016
10115,62,-15830,178,201601,2,860,15,2016
10115,65,-15831,178,201601,2,850,NA,2016
10115,62,-15832,178,201601,2,660,10,2016
10115,62,-15832,178,201601,2,680,10,2016
10115,62,-15832,178,201601,2,630,9,2016
10115,62,-15832,178,201601,2,680,11,2016
10115,62,-15832,178,201601,2,830,13,2016
10115,62,-15832,178,201601,1,530,8,2016
10112,61,-15833,178,201601,1,350,5,2016
10112,61,-15833,178,201601,1,430,6,2016
10112,61,-15833,178,201601,1,400,5,2016
10112,61,-15833,178,201601,1,460,7,2016
10112,61,-15833,178,201601,2,460,6,2016
10112,61,-15833,178,201601,2,420,6,2016
10112,61,-15833,178,201601,2,320,4,2016
10112,61,-15833,178,201601,2,370,6,2016
10112,61,-15833,178,201601,2,530,7,2016
10110,61,-15833,178,201601,2,500,9,2016
10110,61,-15833,178,201601,2,530,7,2016
10110,61,-15833,178,201601,2,510,6,2016
10110,61,-15833,178,201601,2,400,4,2016
10115,61,-15833,178,201601,2,610,9,2016
10110,61,-15834,178,201601,1,510,10,2016
10110,61,-15834,178,201601,1,460,7,2016
10110,61,-15834,178,201601,1,480,8,2016
10110,61,-15834,178,201601,1,610,11,2016
10110,61,-15834,178,201601,2,590,14,2016
10110,61,-15834,178,201601,2,510,10,2016
10110,61,-15834,178,201601,2,460,5,2016
10110,61,-15834,178,201601,2,520,5,2016
10112,61,-15834,178,201601,1,410,5,2016
10112,61,-15834,178,201601,1,470,6,2016
10112,61,-15834,178,201601,1,350,4,2016
10112,61,-15834,178,201601,1,380,6,2016
10112,61,-15834,178,201601,1,360,5,2016
10112,61,-15834,178,201601,2,770,29,2016
10112,61,-15834,178,201601,2,390,6,2016
10112,61,-15834,178,201601,2,410,5,2016
10112,61,-15834,178,201601,2,720,21,2016
10112,61,-15834,178,201601,2,500,8,2016
10115,61,-15834,178,201601,2,700,11,2016
10115,61,-15834,178,201601,2,600,8,2016
30060,61,-15834,178,201601,1,310,9,2016
30060,61,-15834,178,201601,1,230,6,2016
30060,61,-15834,178,201601,1,350,12,2016
30060,61,-15834,178,201601,1,360,13,2016
30060,61,-15834,178,201601,1,360,15,2016
30060,61,-15834,178,201601,2,350,NA,2016
30060,61,-15834,178,201601,2,350,NA,2016
10110,61,-15835,178,201601,2,490,6,2016
10110,61,-15835,178,201601,2,700,11,2016
10110,61,-15835,178,201601,2,580,8,2016
10110,61,-15835,178,201601,2,470,6,2016
10110,61,-15835,178,201601,1,370,4,2016
10110,61,-15835,178,201601,1,490,6,2016
10112,61,-15835,178,201601,2,470,6,2016
10112,61,-15835,178,201601,2,540,8,2016
10112,61,-15835,178,201601,2,470,7,2016
10112,61,-15835,178,201601,2,370,4,2016
10112,61,-15835,178,201601,2,480,6,2016
10112,61,-15835,178,201601,2,480,6,2016
10112,61,-15835,178,201601,2,380,4,2016
10112,61,-15835,178,201601,2,360,4,2016
10112,61,-15835,178,201601,2,340,5,2016
10112,61,-15835,178,201601,1,380,5,2016
10112,61,-15835,178,201601,1,320,4,2016
10112,61,-15835,178,201601,1,400,7,2016
10112,61,-15835,178,201601,1,390,4,2016
10112,61,-15835,178,201601,1,420,6,2016
10112,61,-15835,178,201601,1,450,6,2016
10112,61,-15835,178,201601,1,370,5,2016
10112,61,-15835,178,201601,1,360,5,2016
10115,61,-15835,178,201601,2,870,18,2016
10115,61,-15835,178,201601,2,600,11,2016
10115,61,-15835,178,201601,2,570,11,2016
10115,61,-15835,178,201601,1,530,NA,2016
10110,63,-15836,178,201601,2,630,13,2016
10112,63,-15836,178,201601,2,5850,NA,2016
10112,63,-15836,178,201601,2,540,8,2016
10112,63,-15836,178,201601,2,660,23,2016
10112,63,-15836,178,201601,2,540,10,2016
10112,63,-15836,178,201601,1,520,9,2016
10112,63,-15836,178,201601,1,610,28,2016
10112,63,-15836,178,201601,1,540,11,2016
10112,63,-15836,178,201601,1,630,32,2016
10112,63,-15836,178,201601,1,570,31,2016
10112,63,-15836,178,201601,1,490,9,2016
10112,63,-15836,178,201601,1,530,14,2016
10115,63,-15836,178,201601,1,760,23,2016
10115,63,-15836,178,201601,1,530,9,2016
10115,63,-15836,178,201601,1,730,18,2016
10115,63,-15836,178,201601,1,650,12,2016
10115,63,-15836,178,201601,1,620,10,2016
10115,63,-15836,178,201601,1,550,9,2016
10115,63,-15836,178,201601,1,750,22,2016
10115,63,-15836,178,201601,1,570,12,2016
10115,63,-15836,178,201601,1,540,7,2016
10115,63,-15836,178,201601,1,750,23,2016
10115,63,-15836,178,201601,2,800,18,2016
10115,63,-15836,178,201601,2,700,10,2016
10115,63,-15836,178,201601,2,550,11,2016
10115,63,-15836,178,201601,2,840,23,2016
10115,63,-15836,178,201601,2,950,30,2016
10115,63,-15836,178,201601,2,530,8,2016
10115,63,-15836,178,201601,2,710,13,2016
10115,63,-15836,178,201601,2,570,9,2016
10115,63,-15836,178,201601,2,640,14,2016
10115,63,-15836,178,201601,2,620,11,2016
10110,62,-15837,178,201601,2,630,10,2016
10110,62,-15837,178,201601,2,590,10,2016
10110,62,-15837,178,201601,2,600,12,2016
10110,62,-15837,178,201601,2,490,6,2016
10112,62,-15837,178,201601,2,560,10,2016
10112,62,-15837,178,201601,2,470,5,2016
10112,62,-15837,178,201601,2,730,24,2016
10112,62,-15837,178,201601,2,610,16,2016
10112,62,-15837,178,201601,2,500,6,2016
10112,62,-15837,178,201601,2,520,9,2016
10112,62,-15837,178,201601,1,530,8,2016
10112,62,-15837,178,201601,1,560,14,2016
10112,62,-15837,178,201601,1,450,5,2016
10112,62,-15837,178,201601,1,380,4,2016
10115,62,-15837,178,201601,1,620,11,2016
10115,62,-15837,178,201601,1,630,10,2016
10115,62,-15837,178,201601,1,640,13,2016
10115,62,-15837,178,201601,1,610,19,2016
10115,62,-15837,178,201601,1,590,10,2016
10115,62,-15837,178,201601,1,570,14,2016
10115,62,-15837,178,201601,2,710,9,2016
10115,62,-15837,178,201601,2,660,11,2016
10115,62,-15837,178,201601,2,550,10,2016
10115,62,-15837,178,201601,2,610,14,2016
10115,64,-15840,178,201601,2,850,16,2016
10110,61,-15838,178,201601,1,400,6,2016
10110,61,-15838,178,201601,2,530,8,2016
10110,61,-15838,178,201601,2,500,9,2016
10110,61,-15838,178,201601,2,600,7,2016
10110,61,-15838,178,201601,2,620,11,2016
10112,61,-15838,178,201601,1,350,5,2016
10112,61,-15838,178,201601,1,370,6,2016
10112,61,-15838,178,201601,2,380,4,2016
10112,61,-15838,178,201601,2,380,5,2016
10112,61,-15838,178,201601,2,490,8,2016
10112,61,-15838,178,201601,2,770,28,2016
10112,61,-15838,178,201601,2,520,9,2016
10112,61,-15838,178,201601,2,370,5,2016
10112,61,-15838,178,201601,2,400,7,2016
10115,61,-15838,178,201601,1,750,17,2016
10115,61,-15838,178,201601,1,640,10,2016
10115,65,-15839,178,201601,2,980,26,2016
10110,61,-15841,178,201601,2,570,10,2016
10110,61,-15841,178,201601,2,610,10,2016
10110,61,-15841,178,201601,2,620,10,2016
10110,61,-15841,178,201601,2,410,5,2016
10112,61,-15841,178,201601,1,390,5,2016
10112,61,-15841,178,201601,2,640,14,2016
10112,61,-15841,178,201601,2,720,21,2016
10112,61,-15841,178,201601,2,750,23,2016
10112,61,-15841,178,201601,2,400,7,2016
10115,61,-15841,178,201601,2,610,12,2016
10115,61,-15841,178,201601,2,730,11,2016
30060,61,-15841,178,201601,1,410,23,2016
30060,61,-15841,178,201601,1,340,10,2016
