year,species_code,ess,species_name,iss
2017,21720,ess_m,Pacific cod,1678.7552930480754
2018,21720,ess_m,Pacific cod,1665.4493313454518
2019,21720,ess_m,Pacific cod,724.722841962999
2021,21720,ess_m,Pacific cod,2455.8497264849766
2017,21740,ess_m,walleye pollock,2558.867520102695
2018,21740,ess_m,walleye pollock,981.2460108077544
2019,21740,ess_m,walleye pollock,3084.034552707009
2021,21740,ess_m,walleye pollock,1436.0546032843129
2017,10110,ess_t,arrowtooth flounder,2592.359498146863
2018,10110,ess_t,arrowtooth flounder,1974.8814195209766
2019,10110,ess_t,arrowtooth flounder,3124.5496235586156
2021,10110,ess_t,arrowtooth flounder,2568.0868311064337
2017,10112,ess_t,Kamchatka flounder,757.1469836197809
2018,10112,ess_t,Kamchatka flounder,788.7147201874191
2019,10112,ess_t,Kamchatka flounder,579.520078455376
2021,10112,ess_t,Kamchatka flounder,588.9549238758024
2017,10115,ess_t,Greenland turbot,176.17212044430795
2018,10115,ess_t,Greenland turbot,135.63836041359733
2019,10115,ess_t,Greenland turbot,89.450714825448
2021,10115,ess_t,Greenland turbot,57.169611922596864
2017,10130,ess_t,flathead sole,2682.8356289803905
2018,10130,ess_t,flathead sole,2157.9043432266894
2019,10130,ess_t,flathead sole,2199.809935561544
2021,10130,ess_t,flathead sole,2168.8672738252553
2017,10210,ess_t,yellowfin sole,1051.8956489649727
2018,10210,ess_t,yellowfin sole,436.28398224996084
2019,10210,ess_t,yellowfin sole,1937.6020419319327
2021,10210,ess_t,yellowfin sole,1238.729976545798
2017,10261,ess_t,northern rock sole,1972.1645806794686
2018,10261,ess_t,northern rock sole,1380.31752082223
2019,10261,ess_t,northern rock sole,2403.150391859828
2021,10261,ess_t,northern rock sole,1978.1177023250855
2017,10285,ess_t,Alaska plaice,1541.5978123060406
2018,10285,ess_t,Alaska plaice,2048.9173616874077
2019,10285,ess_t,Alaska plaice,1654.8091616157906
2021,10285,ess_t,Alaska plaice,1494.9322918897485
2017,21720,ess_t,Pacific cod,2768.487502006166
2018,21720,ess_t,Pacific cod,2929.3267698504224
2019,21720,ess_t,Pacific cod,1239.624780063089
2021,21720,ess_t,Pacific cod,3683.6151613654997
2017,21740,ess_t,walleye pollock,3853.4875244495724
2018,21740,ess_t,walleye pollock,1215.5865382214806
2019,21740,ess_t,walleye pollock,2749.154148789103
2021,21740,ess_t,walleye pollock,1972.7338352832041
