year,length,species_code,males,females,unsexed,region
2015,190,10262,166456,72601,0,W
2015,200,10261,1119273,2461731,0,W
2015,200,10262,298126,245540,0,W
2015,210,10261,1490616,2036974,0,W
2015,210,10262,303474,349038,0,W
2015,220,10261,1804519,1896841,0,W
2015,220,10262,248222,408641,0,W
2015,230,10261,1580006,1738379,0,W
2015,230,10262,460438,443076,0,W
2015,240,10261,1246954,1293600,0,W
2015,240,10262,474574,356490,0,W
2015,250,10261,1312074,1269671,0,W
2015,250,10262,754978,488191,0,W
2015,260,10261,1678036,940808,0,W
2015,260,10262,939828,598707,0,W
2015,270,10261,1986300,1103152,0,W
2015,270,10262,701396,633753,0,W
2015,280,10261,2421032,1182693,0,W
2015,280,10262,978009,700875,0,W
2015,290,10261,3060911,900927,0,W
2015,290,10262,1103997,727001,0,W
2015,300,10261,4363394,1348801,0,W
2015,300,10262,953056,795405,0,W
2015,310,10261,3432020,1344823,0,W
2015,310,10262,1722881,798292,0,W
2015,320,10261,1750860,1825014,0,W
2015,320,10262,1930812,806329,0,W
2015,330,10261,1261384,1840497,0,W
2015,330,10262,2338376,1125414,0,W
2015,340,10261,1103316,2014613,0,W
2015,340,10262,2540601,1204684,0,W
2015,350,10261,457443,2519037,0,W
2015,350,10262,2651560,2088072,0,W
2015,360,10261,267540,2500354,0,W
2015,360,10262,1630131,2748565,0,W
2015,370,10261,111852,2886471,0,W
2015,370,10262,1301521,3576018,0,W
2015,380,10261,164235,2392622,0,W
2015,380,10262,664470,4506140,0,W
2015,390,10261,39703,2104034,0,W
2015,390,10262,363628,5715135,0,W
2015,400,10261,0,1434349,0,W
2015,400,10262,196478,7404489,0,W
2015,410,10261,19666,1217862,0,W
2015,410,10262,84305,7022982,0,W
2015,420,10261,0,649832,0,W
2015,420,10262,0,5975450,0,W
2015,430,10261,0,602342,0,W
2015,430,10262,0,6211397,0,W
2015,440,10261,0,361319,0,W
2015,440,10262,0,3504166,0,W
2015,450,10261,0,133213,0,W
2015,450,10262,0,3009380,0,W
2015,460,10261,0,250336,0,W
2015,460,10262,0,2405681,0,W
2015,470,10261,0,44014,0,W
2015,470,10262,0,1353729,0,W
2015,480,10261,0,41267,0,W
2015,480,10262,0,783445,0,W
2015,490,10261,0,56630,0,W
2015,490,10262,0,315508,0,W
2015,500,10261,0,28206,0,W
2015,500,10262,0,220748,0,W
2015,510,10261,0,0,0,W
2015,510,10262,0,76640,0,W
2015,520,10261,0,25126,0,W
2015,520,10262,0,0,0,W
2015,530,10261,0,0,0,W
2015,530,10262,0,25126,0,W
2015,540,10261,0,0,0,W
2015,540,10262,0,0,0,W
2015,550,10261,0,0,0,W
2015,550,10262,0,0,0,W
2015,560,10261,0,0,0,W
2015,560,10262,0,0,0,W
2015,570,10261,0,0,0,W
2015,570,10262,0,0,0,W
2015,580,10262,0,0,0,W
2015,590,10261,0,0,0,W
2015,590,10262,0,0,0,W
2015,620,10261,0,0,0,W
2015,680,10262,0,0,0,W
2017,50,10262,0,0,0,W
2017,60,10261,0,0,0,W
2017,60,10262,0,0,0,W
2017,70,10262,0,0,0,W
2017,80,10262,0,0,0,W
2017,90,10261,0,0,0,W
2017,100,10261,0,0,0,W
2017,100,10262,0,0,0,W
2017,110,10261,0,0,0,W
2017,110,10262,0,0,0,W
2017,120,10261,0,0,24779,W
2017,120,10262,0,66176,0,W
2017,130,10261,20310,0,0,W
2017,130,10262,0,0,0,W
2017,140,10261,0,61489,148674,W
2017,140,10262,21645,0,0,W
2017,150,10261,82340,95359,24779,W
2017,150,10262,41916,43898,0,W
2017,160,10261,86730,95734,74337,W
2017,160,10262,83222,68552,0,W
2017,170,10261,191522,161508,0,W
2017,170,10262,270658,120936,0,W
2017,180,10261,455582,404704,0,W
2017,180,10262,372243,335199,0,W
2017,190,10261,92171,491811,49558,W
2017,190,10262,490429,420810,0,W
2017,200,10261,276039,392663,0,W
2017,200,10262,395329,569197,0,W
2017,210,10261,406252,304343,0,W
2017,210,10262,217498,532260,0,W
2017,220,10261,515992,633816,0,W
2017,220,10262,174418,179204,0,W
2017,230,10261,543213,794015,24779,W
2017,230,10262,325712,174433,0,W
2017,240,10261,711781,714848,0,W
2017,240,10262,216753,246864,0,W
2017,250,10261,994970,815738,0,W
2017,250,10262,275959,483721,0,W
2017,260,10261,1690095,911741,0,W
2017,260,10262,521740,310438,0,W
2017,270,10261,3161333,1222079,0,W
2017,270,10262,481563,505821,0,W
2017,280,10261,4348191,1284473,0,W
2017,280,10262,568198,431911,0,W
2017,290,10261,5351321,2036985,0,W
2017,290,10262,636346,499859,0,W
2017,300,10261,4428967,2164972,0,W
2017,300,10262,502368,696384,0,W
2017,310,10261,2405930,3423774,0,W
2017,310,10262,924291,722505,0,W
2017,320,10261,1639662,2889417,0,W
2017,320,10262,924594,751518,0,W
2017,330,10261,949296,3314267,0,W
2017,330,10262,1038949,1136131,0,W
2017,340,10261,1147906,3298355,0,W
2017,340,10262,1560441,801598,0,W
2017,350,10261,628204,3385736,0,W
2017,350,10262,1210309,1420246,0,W
2017,360,10261,455444,3233359,0,W
2017,360,10262,1211319,1718213,0,W
2017,370,10261,204231,2978125,0,W
2017,370,10262,534504,1866770,0,W
2017,380,10261,215109,2193556,0,W
2017,380,10262,425528,2744275,0,W
2017,390,10261,11381,1417621,0,W
2017,390,10262,183729,3559932,0,W
2017,400,10261,0,1214504,0,W
2017,400,10262,148050,4586535,0,W
2017,410,10261,35370,969918,0,W
2017,410,10262,94996,4915811,0,W
2017,420,10261,0,562304,0,W
2017,420,10262,0,4231468,0,W
2017,430,10261,0,362040,0,W
2017,430,10262,20520,3871190,0,W
2017,440,10261,24779,297897,0,W
2017,440,10262,0,2796007,0,W
2017,450,10261,0,208850,0,W
2017,450,10262,11270,2541872,0,W
2017,460,10261,0,160414,0,W
2017,460,10262,28044,1200719,0,W
2017,470,10261,0,31647,0,W
2017,470,10262,0,595432,0,W
2017,480,10261,0,45089,0,W
2017,480,10262,0,504312,0,W
2017,490,10261,0,49558,0,W
2017,490,10262,11273,191795,0,W
2017,500,10261,0,22875,0,W
2017,500,10262,0,133608,0,W
2017,510,10261,0,0,0,W
2017,510,10262,0,119808,0,W
2017,520,10261,0,12399,0,W
2017,520,10262,0,0,0,W
2017,530,10261,0,0,0,W
2017,530,10262,0,0,0,W
2017,540,10261,0,0,0,W
2017,540,10262,0,0,0,W
2017,550,10261,0,0,0,W
2017,550,10262,0,0,0,W
2017,560,10261,0,0,0,W
2017,560,10262,0,0,0,W
2017,570,10261,0,0,0,W
2017,570,10262,0,0,0,W
2017,580,10262,0,0,0,W
2017,590,10261,0,0,0,W
2017,590,10262,0,0,0,W
2017,620,10261,0,0,0,W
2017,680,10262,0,0,0,W
2019,50,10262,0,0,0,W
2019,60,10261,0,0,0,W
2019,60,10262,0,0,0,W
2019,70,10262,0,0,0,W
2019,80,10262,0,0,0,W
2019,90,10261,0,0,0,W
2019,100,10261,0,0,0,W
2019,100,10262,0,19436,0,W
2019,110,10261,18558,0,0,W
2019,110,10262,0,0,0,W
2019,120,10261,0,22299,0,W
2019,120,10262,0,0,0,W
2019,130,10261,0,0,0,W
2019,130,10262,0,0,0,W
2019,140,10261,0,0,0,W
2019,140,10262,122129,58758,0,W
2019,150,10261,136611,251680,0,W
2019,150,10262,261320,236548,0,W
2019,160,10261,272245,309128,0,W
2019,160,10262,450705,382563,0,W
2019,170,10261,248825,184888,0,W
2019,170,10262,570717,827117,0,W
2019,180,10261,187204,123392,0,W
2019,180,10262,364584,394947,0,W
2019,190,10261,337264,148527,0,W
2019,190,10262,619243,897564,0,W
2019,200,10261,338635,202127,0,W
2019,200,10262,539459,909979,21360,W
2019,210,10261,328852,435916,0,W
2019,210,10262,783509,1439628,0,W
2019,220,10261,343842,459477,0,W
2019,220,10262,962615,1108088,0,W
2019,230,10261,420364,300475,0,W
2019,230,10262,1048002,1213562,0,W
2019,240,10261,771960,388005,0,W
2019,240,10262,1591720,1405488,0,W
2019,250,10261,833276,411207,0,W
2019,250,10262,1682037,2263104,0,W
2019,260,10261,880667,236657,0,W
2019,260,10262,2096346,2640010,0,W
2019,270,10261,1919811,567967,0,W
2019,270,10262,2458494,2906914,0,W
2019,280,10261,3341719,542467,0,W
2019,280,10262,1778510,1754583,0,W
2019,290,10261,5167762,1032127,0,W
2019,290,10262,1207232,2231034,0,W
2019,300,10261,6800210,1378390,0,W
2019,300,10262,1324554,1780983,0,W
2019,310,10261,5427827,1985444,0,W
2019,310,10262,1281289,1424114,0,W
2019,320,10261,3642615,2729184,0,W
2019,320,10262,1132028,1499626,0,W
2019,330,10261,1258035,3391106,0,W
2019,330,10262,1376662,1307354,0,W
2019,340,10261,713133,4104452,0,W
2019,340,10262,1207739,1164462,0,W
2019,350,10261,336785,4168812,0,W
2019,350,10262,1363614,1533558,0,W
2019,360,10261,173323,3576892,0,W
2019,360,10262,1168870,1358498,0,W
2019,370,10261,163385,2800931,0,W
2019,370,10262,878119,1844678,0,W
2019,380,10261,128455,2678548,0,W
2019,380,10262,498511,1938716,0,W
2019,390,10261,0,2064431,0,W
2019,390,10262,202696,2694830,29335,W
2019,400,10261,0,1019512,0,W
2019,400,10262,69838,2393250,0,W
2019,410,10261,0,738726,0,W
2019,410,10262,22558,2977174,0,W
2019,420,10261,0,377202,0,W
2019,420,10262,39616,2899843,0,W
2019,430,10261,0,328550,0,W
2019,430,10262,0,3235586,0,W
2019,440,10261,0,289472,0,W
2019,440,10262,17058,2205268,0,W
2019,450,10261,0,63726,0,W
2019,450,10262,0,1837429,0,W
2019,460,10261,0,80623,0,W
2019,460,10262,22558,1292669,0,W
2019,470,10261,0,68519,0,W
2019,470,10262,0,582254,0,W
2019,480,10261,0,58534,0,W
2019,480,10262,17058,186879,0,W
2019,490,10261,0,18263,0,W
2019,490,10262,0,196980,0,W
2019,500,10261,0,20604,0,W
2019,500,10262,0,108625,0,W
2019,510,10261,0,0,0,W
2019,510,10262,0,26534,0,W
2019,520,10261,0,0,0,W
2019,520,10262,0,0,0,W
2019,530,10261,0,0,0,W
2019,530,10262,0,0,0,W
2019,540,10261,0,0,0,W
2019,540,10262,0,0,0,W
2019,550,10261,0,0,0,W
2019,550,10262,0,0,0,W
2019,560,10261,0,0,0,W
2019,560,10262,0,0,0,W
2019,570,10261,0,0,0,W
2019,570,10262,0,0,0,W
2019,580,10262,0,0,0,W
2019,590,10261,0,0,0,W
2019,590,10262,0,0,0,W
2019,620,10261,0,0,0,W
2019,680,10262,0,0,0,W
2021,50,10262,0,0,0,W
2021,60,10261,0,0,0,W
2021,60,10262,0,0,0,W
2021,70,10262,0,0,0,W
2021,80,10262,0,21395,0,W
2021,90,10261,0,0,0,W
2021,100,10261,0,0,0,W
2021,100,10262,0,0,0,W
2021,110,10261,0,0,0,W
2021,110,10262,0,0,0,W
2021,120,10261,0,0,0,W
2021,120,10262,0,35709,0,W
2021,130,10261,36116,0,0,W
2021,130,10262,0,0,0,W
2021,140,10261,0,0,0,W
2021,140,10262,32537,63832,0,W
2021,150,10261,0,0,0,W
2021,150,10262,81598,104393,0,W
2021,160,10261,51907,18936,0,W
2021,160,10262,330684,246643,0,W
2021,170,10261,112856,291323,0,W
2021,170,10262,616079,358592,0,W
2021,180,10261,237565,125344,0,W
2021,180,10262,463093,488578,0,W
2021,190,10261,604516,236763,0,W
2021,190,10262,708910,638120,0,W
2021,200,10261,867122,328002,0,W
2021,200,10262,1003245,611470,0,W
2021,210,10261,1291965,382424,0,W
2021,210,10262,1413926,1173061,0,W
2021,220,10261,1816424,528318,0,W
2021,220,10262,1878035,1764734,0,W
2021,230,10261,1708731,1130067,0,W
2021,230,10262,1835340,2259165,0,W
2021,240,10261,2187159,1017613,0,W
2021,240,10262,2214604,2155256,0,W
2021,250,10261,2120534,1078135,0,W
2021,250,10262,1869909,1954361,0,W
2021,260,10261,1702855,1382511,0,W
2021,260,10262,3071301,3234561,0,W
2021,270,10261,926702,1087113,0,W
2021,270,10262,2956384,3376378,0,W
2021,280,10261,2028557,797879,0,W
2021,280,10262,4478393,4252776,0,W
2021,290,10261,1500071,532115,0,W
2021,290,10262,3506941,3412580,0,W
2021,300,10261,1313610,969111,0,W
2021,300,10262,4331536,3117910,0,W
2021,310,10261,2223505,677492,0,W
2021,310,10262,5932359,2519131,0,W
2021,320,10261,2173581,1288248,0,W
2021,320,10262,6197161,3397413,0,W
2021,330,10261,1103056,1119900,0,W
2021,330,10262,4838101,4004434,0,W
2021,340,10261,1211139,1500783,0,W
2021,340,10262,3446193,4550711,0,W
2021,350,10261,483625,2073250,0,W
2021,350,10262,2810567,4894887,0,W
2021,360,10261,283187,2097356,0,W
2021,360,10262,1652473,4414587,0,W
2021,370,10261,526096,1930823,0,W
2021,370,10262,1422426,4486525,0,W
2021,380,10261,407374,1671341,0,W
2021,380,10262,1360540,4146209,0,W
2021,390,10261,451085,1196766,0,W
2021,390,10262,597390,4563743,0,W
2021,400,10261,108723,1486182,0,W
2021,400,10262,453847,3341323,0,W
2021,410,10261,0,473614,0,W
2021,410,10262,76488,3732809,0,W
2021,420,10261,0,1226933,0,W
2021,420,10262,41350,3317713,0,W
2021,430,10261,0,1024162,0,W
2021,430,10262,21436,3446627,0,W
2021,440,10261,0,440788,0,W
2021,440,10262,0,2607297,0,W
2021,450,10261,0,22202,0,W
2021,450,10262,43040,2522587,0,W
2021,460,10261,0,369628,0,W
2021,460,10262,58884,1600051,0,W
2021,470,10261,0,451846,0,W
2021,470,10262,22284,966020,0,W
2021,480,10261,0,0,0,W
2021,480,10262,0,1077561,0,W
2021,490,10261,0,0,0,W
2021,490,10262,0,488890,0,W
2021,500,10261,0,16955,0,W
2021,500,10262,0,229426,0,W
2021,510,10261,0,0,0,W
2021,510,10262,0,230030,0,W
2021,520,10261,0,0,0,W
2021,520,10262,0,21395,0,W
2021,530,10261,0,0,0,W
2021,530,10262,0,0,0,W
2021,540,10261,0,0,0,W
2021,540,10262,0,0,0,W
2021,550,10261,0,0,0,W
2021,550,10262,0,0,0,W
2021,560,10261,0,0,0,W
2021,560,10262,0,0,0,W
2021,570,10261,0,0,0,W
2021,570,10262,0,0,0,W
2021,580,10262,0,0,0,W
2021,590,10261,0,0,0,W
2021,590,10262,0,0,0,W
2021,620,10261,0,0,0,W
2021,680,10262,0,0,0,W
1996,40,10262,0,0,0,C
1996,60,10262,0,0,0,C
1996,70,10261,0,0,0,C
1996,70,10262,0,0,0,C
1996,80,10262,0,0,0,C
1996,90,10261,0,0,0,C
1996,90,10262,0,0,0,C
1996,100,10261,0,0,0,C
1996,100,10262,0,0,0,C
1996,110,10261,0,0,0,C
1996,110,10262,0,0,0,C
1996,120,10261,34937,0,0,C
1996,120,10262,94915,0,0,C
1996,130,10261,22888,34937,0,C
1996,130,10262,24169,109778,0,C
1996,140,10261,242942,152220,0,C
1996,140,10262,149157,65385,0,C
1996,150,10261,226548,480058,0,C
1996,150,10262,95710,377541,0,C
1996,160,10261,266541,318907,0,C
1996,160,10262,482527,381837,0,C
1996,170,10261,237967,327373,0,C
1996,170,10262,810714,706852,0,C
1996,180,10261,179640,153498,0,C
1996,180,10262,650892,849874,0,C
1996,190,10261,208545,231026,0,C
1996,190,10262,717938,690356,0,C
1996,200,10261,393051,334954,0,C
1996,200,10262,763214,624694,0,C
1996,210,10261,278250,238644,0,C
1996,210,10262,787151,703807,0,C
1996,220,10261,298739,288431,0,C
1996,220,10262,1053504,538496,0,C
1996,230,10261,260514,225212,0,C
1996,230,10262,1058841,880503,0,C
1996,240,10261,385210,393646,0,C
1996,240,10262,786307,572612,0,C
1996,250,10261,249634,290199,0,C
1996,250,10262,984220,977954,0,C
1996,260,10261,369001,403984,0,C
1996,260,10262,779431,824301,0,C
1996,270,10261,505465,337862,0,C
1996,270,10262,1360464,778418,0,C
1996,280,10261,483682,416945,0,C
1996,280,10262,1664331,1292661,0,C
1996,290,10261,1027590,543646,0,C
1996,290,10262,1884024,1207019,0,C
1996,300,10261,1083399,820280,0,C
1996,300,10262,1784044,1436801,0,C
1996,310,10261,788545,1042109,0,C
1996,310,10262,2521919,1848172,0,C
1996,320,10261,1071694,1030836,0,C
1996,320,10262,2506690,1483508,0,C
1996,330,10261,850561,1038649,0,C
1996,330,10262,2087558,1687558,0,C
1996,340,10261,587629,1149740,0,C
1996,340,10262,2011677,2145891,0,C
1996,350,10261,876391,1498351,0,C
1996,350,10262,1501326,2656829,0,C
1996,360,10261,613726,1282104,0,C
1996,360,10262,759794,3439931,0,C
1996,370,10261,502710,1249971,0,C
1996,370,10262,962042,4569157,0,C
1996,380,10261,274380,1108428,0,C
1996,380,10262,430183,4833209,0,C
1996,390,10261,26869,906995,0,C
1996,390,10262,319931,5756800,0,C
1996,400,10261,50098,828977,0,C
1996,400,10262,254406,5277952,0,C
1996,410,10261,38723,404699,0,C
1996,410,10262,58387,5818546,0,C
1996,420,10261,97194,533296,0,C
1996,420,10262,93263,5671427,0,C
1996,430,10261,19755,696708,0,C
1996,430,10262,34204,4950784,17855,C
1996,440,10261,0,100058,0,C
1996,440,10262,52079,3842702,0,C
1996,450,10261,0,198547,0,C
1996,450,10262,13017,2425986,0,C
1996,460,10261,0,183528,0,C
1996,460,10262,39051,2561989,0,C
1996,470,10261,13372,226371,0,C
1996,470,10262,13017,2039605,0,C
1996,480,10261,0,90713,0,C
1996,480,10262,30119,1917311,0,C
1996,490,10261,11937,327591,0,C
1996,490,10262,0,1376747,0,C
1996,500,10261,0,71098,0,C
1996,500,10262,13017,896098,0,C
1996,510,10261,0,139669,0,C
1996,510,10262,0,634187,0,C
1996,520,10261,0,67600,0,C
1996,520,10262,0,376888,0,C
1996,530,10261,0,35989,0,C
1996,530,10262,0,218595,0,C
1996,540,10261,0,34631,0,C
1996,540,10262,0,277302,0,C
1996,550,10261,0,0,0,C
1996,550,10262,0,123020,10674,C
1996,560,10261,0,11979,0,C
1996,560,10262,0,10674,0,C
1996,570,10261,0,0,0,C
1996,570,10262,0,0,0,C
1996,580,10261,0,0,0,C
1996,580,10262,0,10674,0,C
1996,590,10261,0,0,0,C
1996,590,10262,0,0,0,C
1996,600,10261,0,0,0,C
1996,600,10262,0,0,0,C
1996,610,10261,0,0,0,C
1996,610,10262,0,0,0,C
1996,710,10261,0,0,0,C
1999,40,10262,19818,0,0,C
1999,60,10262,0,0,0,C
1999,70,10261,0,0,0,C
1999,70,10262,0,0,0,C
1999,80,10262,0,0,0,C
1999,90,10261,0,0,0,C
1999,90,10262,0,0,0,C
1999,100,10261,0,0,0,C
1999,100,10262,0,16427,0,C
1999,110,10261,17223,0,19396,C
1999,110,10262,0,18684,0,C
1999,120,10261,58824,0,0,C
1999,120,10262,0,40372,0,C
1999,130,10261,60962,115340,0,C
1999,130,10262,40372,19818,0,C
1999,140,10261,75952,168296,0,C
1999,140,10262,134987,116035,0,C
1999,150,10261,249595,224696,0,C
1999,150,10262,194223,178220,0,C
1999,160,10261,464130,547560,0,C
1999,160,10262,447289,256491,0,C
1999,170,10261,644527,504029,0,C
1999,170,10262,768520,362630,41510,C
1999,180,10261,526866,615656,0,C
1999,180,10262,541279,286990,20756,C
1999,190,10261,585858,631904,0,C
1999,190,10262,508721,303333,0,C
1999,200,10261,425110,533543,0,C
1999,200,10262,527424,333742,0,C
1999,210,10261,506833,689924,0,C
1999,210,10262,750029,380747,0,C
1999,220,10261,693390,554964,0,C
1999,220,10262,568554,418014,0,C
1999,230,10261,489114,418184,0,C
1999,230,10262,425925,513474,0,C
1999,240,10261,476607,474789,0,C
1999,240,10262,449981,496268,0,C
1999,250,10261,387057,550403,0,C
1999,250,10262,857907,343037,0,C
1999,260,10261,328498,482666,0,C
1999,260,10262,721926,540879,0,C
1999,270,10261,439337,515357,0,C
1999,270,10262,1062297,1102524,0,C
1999,280,10261,429565,381518,0,C
1999,280,10262,1214760,876517,0,C
1999,290,10261,283920,239165,0,C
1999,290,10262,945095,1167715,22270,C
1999,300,10261,367239,428152,0,C
1999,300,10262,1411297,1398773,0,C
1999,310,10261,352582,420306,0,C
1999,310,10262,910159,1459318,0,C
1999,320,10261,353972,311452,0,C
1999,320,10262,1166987,980891,0,C
1999,330,10261,287167,346293,0,C
1999,330,10262,1296421,1226077,0,C
1999,340,10261,277677,295974,0,C
1999,340,10262,1091764,1457714,0,C
1999,350,10261,349180,653820,0,C
1999,350,10262,1114779,2142498,0,C
1999,360,10261,477299,642323,0,C
1999,360,10262,746242,1686243,0,C
1999,370,10261,293844,637333,0,C
1999,370,10262,537874,2417237,0,C
1999,380,10261,60075,527627,0,C
1999,380,10262,307001,2765353,0,C
1999,390,10261,316357,798400,0,C
1999,390,10262,224446,2800926,0,C
1999,400,10261,140206,584605,0,C
1999,400,10262,201795,3595463,0,C
1999,410,10261,126960,545705,0,C
1999,410,10262,57238,3479062,0,C
1999,420,10261,165490,709777,0,C
1999,420,10262,180398,3045439,0,C
1999,430,10261,49060,616062,0,C
1999,430,10262,38159,3308766,0,C
1999,440,10261,20052,739989,0,C
1999,440,10262,17420,2341737,0,C
1999,450,10261,22166,573880,0,C
1999,450,10262,0,2147133,0,C
1999,460,10261,0,552372,0,C
1999,460,10262,0,1987557,0,C
1999,470,10261,18623,372974,0,C
1999,470,10262,0,1488148,0,C
1999,480,10261,0,316766,0,C
1999,480,10262,0,1351811,0,C
1999,490,10261,0,530959,0,C
1999,490,10262,0,1017410,0,C
1999,500,10261,0,347599,0,C
1999,500,10262,0,855191,0,C
1999,510,10261,0,299270,0,C
1999,510,10262,0,1162108,0,C
1999,520,10261,0,115570,0,C
1999,520,10262,0,859143,0,C
1999,530,10261,0,151987,0,C
1999,530,10262,0,609154,0,C
1999,540,10261,0,227032,0,C
1999,540,10262,0,285020,0,C
1999,550,10261,0,133215,0,C
1999,550,10262,0,326099,0,C
1999,560,10261,0,96660,0,C
1999,560,10262,0,53599,0,C
1999,570,10261,0,37247,0,C
1999,570,10262,0,74332,0,C
1999,580,10261,0,0,0,C
1999,580,10262,0,17420,0,C
1999,590,10261,0,0,0,C
1999,590,10262,0,0,0,C
1999,600,10261,0,0,0,C
1999,600,10262,0,17517,0,C
1999,610,10261,0,0,0,C
1999,610,10262,0,0,0,C
1999,710,10261,0,0,0,C
2001,40,10262,0,0,0,C
2001,60,10262,0,0,0,C
2001,70,10261,0,0,0,C
2001,70,10262,0,0,0,C
2001,80,10262,0,0,0,C
2001,90,10261,0,0,0,C
2001,90,10262,0,0,0,C
2001,100,10261,0,22321,0,C
2001,100,10262,0,0,0,C
2001,110,10261,0,22321,0,C
2001,110,10262,0,0,0,C
2001,120,10261,14427,29148,0,C
2001,120,10262,19178,33645,0,C
2001,130,10261,36788,51559,0,C
2001,130,10262,33605,64938,0,C
2001,140,10261,91618,141508,0,C
2001,140,10262,61559,80316,0,C
2001,150,10261,195183,181482,0,C
2001,150,10262,201201,104783,0,C
2001,160,10261,540584,399507,0,C
2001,160,10262,213026,130303,0,C
2001,170,10261,577981,578167,0,C
2001,170,10262,335162,642070,0,C
2001,180,10261,833545,570399,0,C
2001,180,10262,772305,859444,0,C
2001,190,10261,889869,1026130,0,C
2001,190,10262,1092302,834693,0,C
2001,200,10261,1426420,967280,0,C
2001,200,10262,1741710,1167729,0,C
2001,210,10261,1184877,1357997,0,C
2001,210,10262,1541853,1745913,0,C
2001,220,10261,964788,1406752,0,C
2001,220,10262,1514427,1392183,0,C
2001,230,10261,884804,1163976,0,C
2001,230,10262,1134191,1311548,0,C
2001,240,10261,1085696,1715315,0,C
2001,240,10262,891963,1097508,0,C
2001,250,10261,1125106,1420861,0,C
2001,250,10262,1112781,1155067,0,C
2001,260,10261,1151842,1204956,0,C
2001,260,10262,1316414,1241630,0,C
2001,270,10261,840204,1381926,0,C
2001,270,10262,934142,1147742,0,C
2001,280,10261,1116115,895452,0,C
2001,280,10262,1271413,1053649,0,C
2001,290,10261,1128779,1094942,0,C
2001,290,10262,1357095,1294408,0,C
2001,300,10261,1107142,1229799,0,C
2001,300,10262,1331536,1244531,0,C
2001,310,10261,930249,1235714,0,C
2001,310,10262,1675572,1085403,0,C
2001,320,10261,1004161,895688,0,C
2001,320,10262,1455853,1208940,0,C
2001,330,10261,1231788,938959,0,C
2001,330,10262,1608525,1676827,0,C
2001,340,10261,776936,1177443,0,C
2001,340,10262,2170112,1527266,0,C
2001,350,10261,1007298,926114,0,C
2001,350,10262,1918202,1379046,0,C
2001,360,10261,460467,979756,0,C
2001,360,10262,1768249,1825277,0,C
2001,370,10261,550940,1316752,0,C
2001,370,10262,1671218,1998077,0,C
2001,380,10261,283432,841800,0,C
2001,380,10262,879310,2198046,0,C
2001,390,10261,387785,1192249,0,C
2001,390,10262,581195,2958654,0,C
2001,400,10261,310766,813675,0,C
2001,400,10262,396912,2961066,0,C
2001,410,10261,177839,1276754,0,C
2001,410,10262,272705,3319249,0,C
2001,420,10261,203716,985327,0,C
2001,420,10262,217137,3562244,0,C
2001,430,10261,113688,1170878,0,C
2001,430,10262,118502,3116927,0,C
2001,440,10261,0,851663,0,C
2001,440,10262,113635,2950055,0,C
2001,450,10261,0,636804,0,C
2001,450,10262,16188,2882673,0,C
2001,460,10261,0,656916,0,C
2001,460,10262,23747,2335202,0,C
2001,470,10261,0,537518,0,C
2001,470,10262,0,1604985,0,C
2001,480,10261,0,420036,0,C
2001,480,10262,0,1500717,0,C
2001,490,10261,11513,519367,0,C
2001,490,10262,0,1688311,0,C
2001,500,10261,51751,471128,0,C
2001,500,10262,0,980664,0,C
2001,510,10261,0,279533,0,C
2001,510,10262,0,957445,0,C
2001,520,10261,0,268916,0,C
2001,520,10262,0,587532,0,C
2001,530,10261,0,190419,0,C
2001,530,10262,0,441003,0,C
2001,540,10261,0,121780,0,C
2001,540,10262,0,386338,0,C
2001,550,10261,0,63771,0,C
2001,550,10262,0,202014,0,C
2001,560,10261,0,52051,0,C
2001,560,10262,0,96811,0,C
2001,570,10261,0,60896,0,C
2001,570,10262,0,63793,0,C
2001,580,10261,0,34710,0,C
2001,580,10262,0,79404,0,C
2001,590,10261,0,18870,0,C
2001,590,10262,0,27746,0,C
2001,600,10261,0,20399,0,C
2001,600,10262,0,35093,0,C
2001,610,10261,0,0,0,C
2001,610,10262,0,14940,0,C
2001,710,10261,0,0,0,C
2003,40,10262,0,0,0,C
2003,60,10262,0,0,0,C
2003,70,10261,0,0,0,C
2003,70,10262,0,0,0,C
2003,80,10262,0,0,0,C
2003,90,10261,0,0,0,C
2003,90,10262,0,0,0,C
2003,100,10261,0,0,0,C
2003,100,10262,0,0,0,C
2003,110,10261,0,0,0,C
2003,110,10262,0,0,0,C
2003,120,10261,0,36986,0,C
2003,120,10262,0,0,0,C
2003,130,10261,31454,31537,0,C
2003,130,10262,0,0,0,C
2003,140,10261,13097,31691,0,C
2003,140,10262,60633,32310,0,C
2003,150,10261,303537,26576,0,C
2003,150,10262,66350,78122,0,C
2003,160,10261,296277,268700,0,C
2003,160,10262,90795,84866,0,C
2003,170,10261,498284,339332,0,C
2003,170,10262,94681,194515,0,C
2003,180,10261,676948,651302,0,C
2003,180,10262,205749,266557,0,C
2003,190,10261,790729,557562,0,C
2003,190,10262,551644,428899,0,C
2003,200,10261,1168142,956494,0,C
2003,200,10262,655354,598669,0,C
2003,210,10261,1485870,1303001,0,C
2003,210,10262,786752,921100,0,C
2003,220,10261,1499143,1567207,0,C
2003,220,10262,908461,946723,0,C
2003,230,10261,1634046,1509699,0,C
2003,230,10262,1196997,1180582,0,C
2003,240,10261,1499437,1592570,0,C
2003,240,10262,1236589,1269029,0,C
2003,250,10261,1968249,2056833,0,C
2003,250,10262,1741650,1489518,0,C
2003,260,10261,1772458,1745635,0,C
2003,260,10262,1984662,2144421,0,C
2003,270,10261,1836714,1742961,0,C
