sim,year,species_code,ess,value,region
18,2009,10262,ess_m,NA,E
18,2011,10261,ess_m,NA,E
18,2013,10262,ess_m,1.3386501326654388,E
18,2015,10262,ess_m,NA,E
18,2017,10262,ess_m,1.280862461903104,E
18,2019,10262,ess_m,4.211543016696367,E
18,2005,10262,ess_t,33.569779772461466,E
18,2009,10262,ess_t,0,E
18,2011,10261,ess_t,49.997944655012574,E
18,2013,10262,ess_t,5.724264434689174,E
18,2015,10262,ess_t,0,E
18,2017,10262,ess_t,16.350655390518725,E
18,2019,10262,ess_t,8.2878801659538,E
19,2005,10262,ess_f,25.824437497757117,E
19,2009,10262,ess_f,NA,E
19,2013,10262,ess_f,4.56672286331483,E
19,2017,10262,ess_f,71.00790498331547,E
19,2019,10262,ess_f,12.663612621622821,E
19,2005,10262,ess_m,0.2563635846394375,E
19,2009,10262,ess_m,NA,E
19,2013,10262,ess_m,2.115780336516667,E
19,2017,10262,ess_m,15.482171831404067,E
19,2019,10262,ess_m,4.559124616963071,E
19,2005,10262,ess_t,24.19782361378719,E
19,2009,10262,ess_t,0,E
19,2013,10262,ess_t,5.105651588568695,E
19,2017,10262,ess_t,84.85228815567412,E
19,2019,10262,ess_t,24.79653169497888,E
20,2005,10262,ess_f,10.501201902648718,E
20,2009,10262,ess_f,10014.467224521444,E
20,2011,10261,ess_f,20.99968303956073,E
20,2017,10262,ess_f,8.527933226534305,E
20,2019,10262,ess_f,4.443132520533731,E
20,2005,10262,ess_m,42.82853510348825,E
20,2009,10262,ess_m,NA,E
20,2011,10261,ess_m,NA,E
20,2017,10262,ess_m,7.2637262966190415,E
20,2019,10262,ess_m,21.83750152353595,E
20,2005,10262,ess_t,27.109291300122905,E
20,2009,10262,ess_t,15.348213754147208,E
20,2011,10261,ess_t,20.99968303956073,E
20,2017,10262,ess_t,11.005640546226696,E
20,2019,10262,ess_t,21.303432027246757,E
21,2005,10262,ess_f,52.23177876332357,E
21,2009,10262,ess_f,0,E
21,2011,10261,ess_f,11.71898980073635,E
21,2013,10262,ess_f,10.11182773899689,E
21,2015,10262,ess_f,77.43030957987548,E
21,2017,10262,ess_f,16.669816868948374,E
21,2019,10262,ess_f,4.228346040358505,E
21,2005,10262,ess_m,5.872127315629402,E
21,2009,10262,ess_m,NA,E
21,2011,10261,ess_m,NA,E
21,2013,10262,ess_m,0,E
21,2015,10262,ess_m,0,E
21,2017,10262,ess_m,8.796133887146189,E
21,2019,10262,ess_m,2.5225990643597846,E
21,2005,10262,ess_t,47.49646338154734,E
21,2009,10262,ess_t,0,E
21,2011,10261,ess_t,11.71898980073635,E
21,2013,10262,ess_t,6.199375841914478,E
21,2015,10262,ess_t,77.68709764477335,E
21,2017,10262,ess_t,16.463304907395205,E
21,2019,10262,ess_t,5.294481719758689,E
22,2005,10262,ess_f,33.91353398449633,E
22,2009,10262,ess_f,0,E
22,2013,10262,ess_f,18.050441692266414,E
22,2017,10262,ess_f,158.50886119620787,E
22,2019,10262,ess_f,7.2413154326433276,E
22,2005,10262,ess_m,13.222226354569724,E
22,2009,10262,ess_m,NA,E
22,2013,10262,ess_m,18.29154073726221,E
22,2017,10262,ess_m,16.39736840116158,E
22,2019,10262,ess_m,0.9851382565355467,E
22,2005,10262,ess_t,36.18869371695852,E
22,2009,10262,ess_t,0,E
22,2013,10262,ess_t,21.43927032337211,E
22,2017,10262,ess_t,93.48599439588564,E
22,2019,10262,ess_t,9.263394703912134,E
23,2005,10262,ess_f,26.667573885989817,E
23,2009,10262,ess_f,2077.876770797735,E
23,2013,10262,ess_f,23.639330342869545,E
23,2015,10262,ess_f,264.52715022459205,E
23,2017,10262,ess_f,21.540063630497905,E
23,2019,10262,ess_f,103.07936472574865,E
23,2005,10262,ess_m,88.65730197584892,E
23,2009,10262,ess_m,NA,E
23,2013,10262,ess_m,20.76672400493904,E
23,2015,10262,ess_m,3.2503769935236955,E
23,2017,10262,ess_m,19.991775447805992,E
23,2019,10262,ess_m,5.427706396249896,E
23,2005,10262,ess_t,63.6313572963261,E
23,2009,10262,ess_t,5.8523104759910956,E
23,2013,10262,ess_t,47.07078781746996,E
23,2015,10262,ess_t,213.3129090751482,E
23,2017,10262,ess_t,25.38980281917215,E
23,2019,10262,ess_t,39.56114235351439,E
24,2005,10262,ess_f,167.15206485177933,E
24,2011,10261,ess_f,8.333141933563018,E
24,2013,10262,ess_f,8.594172419068137,E
24,2015,10262,ess_f,36.689781833635415,E
24,2017,10262,ess_f,16.637432108412096,E
24,2019,10262,ess_f,1.1486640883228727,E
24,2005,10262,ess_m,275.23323357874136,E
24,2011,10261,ess_m,NA,E
24,2013,10262,ess_m,12.57496862830316,E
24,2015,10262,ess_m,0,E
24,2017,10262,ess_m,14.035530026436213,E
24,2019,10262,ess_m,14.458859740257425,E
24,2005,10262,ess_t,270.8845640879304,E
24,2011,10261,ess_t,8.333141933563018,E
24,2013,10262,ess_t,13.393540555009203,E
24,2015,10262,ess_t,40.262621379772554,E
24,2017,10262,ess_t,26.897316372531787,E
24,2019,10262,ess_t,9.66770585321078,E
25,2005,10262,ess_f,3.234932664902941,E
25,2009,10262,ess_f,118.17844458976973,E
25,2011,10261,ess_f,0,E
25,2013,10262,ess_f,24.2250127637177,E
25,2017,10262,ess_f,6.805931876166522,E
25,2019,10262,ess_f,9.910796911890635,E
25,2005,10262,ess_m,1.1268466477911756,E
25,2009,10262,ess_m,NA,E
25,2011,10261,ess_m,NA,E
25,2013,10262,ess_m,23.265172655926676,E
25,2017,10262,ess_m,6.349845452491645,E
25,2019,10262,ess_m,1.653144683231339,E
25,2005,10262,ess_t,5.065014195588243,E
25,2009,10262,ess_t,48.08607641327986,E
25,2011,10261,ess_t,0,E
25,2013,10262,ess_t,44.21933863208178,E
25,2017,10262,ess_t,9.877813501217325,E
25,2019,10262,ess_t,13.059599797193838,E
26,2005,10262,ess_f,34.46370910097826,E
26,2009,10262,ess_f,862.2548635990194,E
26,2011,10261,ess_f,1000.0873898532764,E
26,2013,10262,ess_f,19.803878290275193,E
26,2015,10262,ess_f,18.1384859610675,E
26,2017,10262,ess_f,62.4982695865495,E
26,2019,10262,ess_f,3.400371774208385,E
26,2005,10262,ess_m,24.712255245796687,E
26,2009,10262,ess_m,NA,E
26,2011,10261,ess_m,NA,E
26,2013,10262,ess_m,61.133449776243,E
26,2015,10262,ess_m,0.2181793809224648,E
26,2017,10262,ess_m,13.605753425401947,E
26,2019,10262,ess_m,2.198186717099888,E
26,2005,10262,ess_t,41.8958199291912,E
26,2009,10262,ess_t,5.740629313088202,E
26,2011,10261,ess_t,1000.0873898532764,E
26,2013,10262,ess_t,133.21520599414782,E
26,2015,10262,ess_t,17.492882453153424,E
26,2017,10262,ess_t,44.22843416043712,E
26,2019,10262,ess_t,20.38592566850984,E
27,2005,10262,ess_f,25.387029532565276,E
27,2009,10262,ess_f,0,E
27,2013,10262,ess_f,10.915609529363717,E
27,2015,10262,ess_f,10.986833482933571,E
27,2017,10262,ess_f,35.96175167151491,E
27,2019,10262,ess_f,32.35708071238205,E
27,2005,10262,ess_m,56.95996149454038,E
27,2009,10262,ess_m,NA,E
27,2013,10262,ess_m,17.70873119977516,E
27,2015,10262,ess_m,0.1538688128991171,E
27,2017,10262,ess_m,11.028317600484902,E
27,2019,10262,ess_m,21.369776565172337,E
27,2005,10262,ess_t,50.981734761749166,E
27,2009,10262,ess_t,0,E
27,2013,10262,ess_t,78.97652263716078,E
27,2015,10262,ess_t,17.878092343660107,E
27,2017,10262,ess_t,33.67152493390335,E
27,2019,10262,ess_t,27.16745564836707,E
28,2005,10262,ess_f,21.807517981195552,E
28,2009,10262,ess_f,0,E
28,2011,10261,ess_f,0,E
28,2013,10262,ess_f,36.195799716084785,E
28,2017,10262,ess_f,29.45152389868707,E
28,2019,10262,ess_f,61.23395634945679,E
28,2005,10262,ess_m,0.30542899509892896,E
28,2009,10262,ess_m,NA,E
28,2011,10261,ess_m,NA,E
28,2013,10262,ess_m,64.43746158181035,E
28,2017,10262,ess_m,37.27095098216455,E
28,2019,10262,ess_m,8.815231811057265,E
28,2005,10262,ess_t,20.237324371906826,E
28,2009,10262,ess_t,2.636347617366085,E
28,2011,10261,ess_t,0,E
28,2013,10262,ess_t,242.82477266023233,E
28,2017,10262,ess_t,46.13650507782326,E
28,2019,10262,ess_t,33.8954256444995,E
29,2005,10262,ess_f,10.23547869338701,E
29,2009,10262,ess_f,160.0583223447411,E
29,2013,10262,ess_f,34.54643162623553,E
29,2017,10262,ess_f,43.33626190828601,E
29,2019,10262,ess_f,5.839014951755493,E
29,2005,10262,ess_m,NA,E
29,2009,10262,ess_m,NA,E
29,2013,10262,ess_m,20.862270217020985,E
29,2017,10262,ess_m,57.04384935225985,E
29,2019,10262,ess_m,3.6738945751130827,E
29,2005,10262,ess_t,9.269636570302884,E
29,2009,10262,ess_t,5.272358811851632,E
29,2013,10262,ess_t,67.33258055414716,E
29,2017,10262,ess_t,59.97534246448734,E
29,2019,10262,ess_t,9.904581722711509,E
30,2005,10262,ess_f,13.62666634844363,E
30,2009,10262,ess_f,0,E
30,2013,10262,ess_f,11.86475023399932,E
30,2015,10262,ess_f,74.38121838842767,E
30,2017,10262,ess_f,88.94645461954346,E
30,2019,10262,ess_f,22.483401225748224,E
30,2005,10262,ess_m,44.16500272945996,E
30,2009,10262,ess_m,NA,E
30,2013,10262,ess_m,9.771892860014118,E
30,2015,10262,ess_m,20.721754746818192,E
30,2017,10262,ess_m,61.65538473781154,E
30,2019,10262,ess_m,9.013194930396454,E
30,2005,10262,ess_t,34.761225529408776,E
30,2009,10262,ess_t,0.38267177410655356,E
30,2013,10262,ess_t,23.364720049456523,E
30,2015,10262,ess_t,96.6845062444753,E
30,2017,10262,ess_t,85.14371188856755,E
30,2019,10262,ess_t,24.827307462456396,E
31,2005,10262,ess_f,35.27226690288434,E
31,2013,10262,ess_f,8.530307347997024,E
31,2015,10262,ess_f,83.84862228857752,E
31,2017,10262,ess_f,94.25232304928919,E
31,2019,10262,ess_f,22.960157879489564,E
31,2005,10262,ess_m,4.916887964342129,E
31,2013,10262,ess_m,2.6450570419238852,E
31,2015,10262,ess_m,6.762345659907268,E
31,2017,10262,ess_m,22.931795784803647,E
31,2019,10262,ess_m,2.921050733236294,E
31,2005,10262,ess_t,70.80453469982153,E
31,2013,10262,ess_t,32.36978688300423,E
31,2015,10262,ess_t,71.14274494077742,E
31,2017,10262,ess_t,114.93453063270066,E
31,2019,10262,ess_t,15.8237869195911,E
32,2005,10262,ess_f,21.826300913421267,E
32,2009,10262,ess_f,0,E
32,2011,10261,ess_f,0,E
32,2013,10262,ess_f,42.7405672710975,E
32,2015,10262,ess_f,13.51026474599219,E
32,2017,10262,ess_f,7.019898946513997,E
32,2019,10262,ess_f,8.07468158723871,E
32,2005,10262,ess_m,44.2669279026948,E
32,2009,10262,ess_m,NA,E
32,2011,10261,ess_m,NA,E
32,2013,10262,ess_m,19.125308311883206,E
32,2015,10262,ess_m,9.060131041142425,E
32,2017,10262,ess_m,10.748451587019604,E
32,2019,10262,ess_m,1.834250247418067,E
32,2005,10262,ess_t,58.16746769647779,E
32,2009,10262,ess_t,2.11962037892428,E
32,2011,10261,ess_t,0,E
32,2013,10262,ess_t,52.250901665635666,E
32,2015,10262,ess_t,15.58641154857609,E
32,2017,10262,ess_t,16.906372315380928,E
32,2019,10262,ess_t,16.114392413054425,E
33,2005,10262,ess_f,36.47499290813626,E
33,2009,10262,ess_f,0,E
33,2011,10261,ess_f,7.797948888622099,E
33,2013,10262,ess_f,11.189123686318304,E
33,2015,10262,ess_f,0,E
33,2017,10262,ess_f,9.968983106162268,E
33,2019,10262,ess_f,12.548843573669199,E
33,2005,10262,ess_m,30.87405799391062,E
33,2009,10262,ess_m,NA,E
33,2011,10261,ess_m,NA,E
33,2013,10262,ess_m,61.04730244695298,E
33,2015,10262,ess_m,NA,E
33,2017,10262,ess_m,7.599267426713533,E
33,2019,10262,ess_m,1.566629319247554,E
33,2005,10262,ess_t,56.980161029276616,E
33,2009,10262,ess_t,1.120586960106918,E
33,2011,10261,ess_t,7.797948888622099,E
33,2013,10262,ess_t,48.32995056164366,E
33,2015,10262,ess_t,0,E
33,2017,10262,ess_t,16.559296261872703,E
33,2019,10262,ess_t,13.95662907802157,E
34,2005,10262,ess_f,25.55283557175673,E
34,2011,10261,ess_f,3.3735919765786386,E
34,2013,10262,ess_f,9.081757736030164,E
34,2015,10262,ess_f,21.702098308138154,E
34,2017,10262,ess_f,404.8765671241767,E
34,2019,10262,ess_f,0.23035582774206032,E
34,2005,10262,ess_m,6.819980556924233,E
34,2011,10261,ess_m,NA,E
34,2013,10262,ess_m,45.78213368251919,E
34,2015,10262,ess_m,NA,E
34,2017,10262,ess_m,58.23804719716754,E
34,2019,10262,ess_m,5.568895757451973,E
34,2005,10262,ess_t,58.0246934324179,E
34,2011,10261,ess_t,3.3735919765786386,E
34,2013,10262,ess_t,21.340161236513033,E
34,2015,10262,ess_t,16.546213036395972,E
34,2017,10262,ess_t,249.65157432784144,E
34,2019,10262,ess_t,3.480926611491633,E
35,2005,10262,ess_f,27.42679897919148,E
35,2009,10262,ess_f,12.569486928712948,E
35,2013,10262,ess_f,33.395524628355815,E
35,2015,10262,ess_f,28.212559073036385,E
35,2017,10262,ess_f,24.072055532943423,E
35,2019,10262,ess_f,11.342096429440643,E
35,2005,10262,ess_m,1.4203513898580045,E
35,2009,10262,ess_m,NA,E
35,2013,10262,ess_m,19.804085254462937,E
35,2015,10262,ess_m,0.29660098082950587,E
35,2017,10262,ess_m,7.055480292690934,E
35,2019,10262,ess_m,14.676395836424144,E
35,2005,10262,ess_t,26.711174463066257,E
35,2009,10262,ess_t,0.6242368658631156,E
35,2013,10262,ess_t,70.5295479780815,E
35,2015,10262,ess_t,44.15770868780744,E
35,2017,10262,ess_t,21.26635002915654,E
35,2019,10262,ess_t,19.347489451718094,E
36,2005,10262,ess_f,53.347303734145,E
36,2009,10262,ess_f,172.42406166896131,E
36,2011,10261,ess_f,15.6244127509389,E
36,2013,10262,ess_f,12.004161153559435,E
