year,species_code,ess,species_name,iss
1983,21740,ess_t,walleye pollock,162.4013775098869
1983,21921,ess_t,Atka mackerel,37.6124238660077
1983,30060,ess_t,Pacific ocean perch,112.01499222724419
1983,30420,ess_t,northern rockfish,27.663692820054422
1986,21740,ess_t,walleye pollock,48.1525103417015
1986,21921,ess_t,Atka mackerel,37.14573475131538
1986,30060,ess_t,Pacific ocean perch,247.47796309471062
1986,30420,ess_t,northern rockfish,96.00845543232124
1991,21720,ess_t,Pacific cod,39.88979976653395
1991,21740,ess_t,walleye pollock,112.52243020600149
1991,21921,ess_t,Atka mackerel,20.085794326542477
1991,30060,ess_t,Pacific ocean perch,100.52988323725147
1991,30420,ess_t,northern rockfish,55.733800644580576
1994,21720,ess_t,Pacific cod,26.584659836521894
1994,21740,ess_t,walleye pollock,69.3333724456505
1994,21921,ess_t,Atka mackerel,70.94497111928412
1994,30060,ess_t,Pacific ocean perch,140.1759049709856
1994,30420,ess_t,northern rockfish,84.01947045373633
1997,21720,ess_t,Pacific cod,66.40443835894689
1997,21740,ess_t,walleye pollock,157.4448578549613
1997,21921,ess_t,Atka mackerel,75.34977226212719
1997,30060,ess_t,Pacific ocean perch,173.04770303390384
1997,30420,ess_t,northern rockfish,86.52500973492442
2000,21720,ess_t,Pacific cod,145.07992408140385
2000,21740,ess_t,walleye pollock,75.0120070078106
2000,21921,ess_t,Atka mackerel,34.94232039612381
2000,30060,ess_t,Pacific ocean perch,206.51509278374414
2000,30420,ess_t,northern rockfish,138.90033172516843
2002,21720,ess_t,Pacific cod,157.28835182368547
2002,21740,ess_t,walleye pollock,192.12004381386814
2002,21921,ess_t,Atka mackerel,108.83708195657603
2002,30060,ess_t,Pacific ocean perch,89.8739811008562
2002,30420,ess_t,northern rockfish,69.07713971784375
2004,21720,ess_t,Pacific cod,147.5631023895941
2004,21740,ess_t,walleye pollock,88.97625808668256
2004,21921,ess_t,Atka mackerel,154.11048740999266
2004,30060,ess_t,Pacific ocean perch,290.7726913726953
2004,30420,ess_t,northern rockfish,144.45567185962602
2006,21720,ess_t,Pacific cod,109.19612206146434
2006,21740,ess_t,walleye pollock,116.94273033943882
2006,21921,ess_t,Atka mackerel,101.74753447618772
2006,30060,ess_t,Pacific ocean perch,136.01867870149815
2006,30420,ess_t,northern rockfish,175.43773220564668
2010,10110,ess_t,arrowtooth flounder,107.51549324713136
2010,10112,ess_t,Kamchatka flounder,76.5573221476709
2010,21720,ess_t,Pacific cod,144.25819186013166
2010,21740,ess_t,walleye pollock,32.04003611952999
2010,21921,ess_t,Atka mackerel,76.43190859764329
2010,30060,ess_t,Pacific ocean perch,255.51049973405793
2010,30420,ess_t,northern rockfish,115.64993829820439
2012,10110,ess_t,arrowtooth flounder,97.49761760391294
2012,21720,ess_t,Pacific cod,122.8962411110375
2012,21740,ess_t,walleye pollock,49.11819444595989
2012,21921,ess_t,Atka mackerel,85.41318855895396
2012,30060,ess_t,Pacific ocean perch,241.5794925031739
2012,30420,ess_t,northern rockfish,142.94137191712187
2014,10110,ess_t,arrowtooth flounder,118.52700709659105
2014,21720,ess_t,Pacific cod,155.17973767605704
2014,21740,ess_t,walleye pollock,9.081818610960232
2014,21921,ess_t,Atka mackerel,74.4216312976391
2014,30060,ess_t,Pacific ocean perch,225.30762423479922
2014,30420,ess_t,northern rockfish,139.28496265027763
2016,10110,ess_t,arrowtooth flounder,134.2316842365473
2016,10112,ess_t,Kamchatka flounder,93.28083050851909
2016,21720,ess_t,Pacific cod,147.4624183033314
2016,21740,ess_t,walleye pollock,33.37525786886695
2016,21921,ess_t,Atka mackerel,36.43492317908175
2016,30060,ess_t,Pacific ocean perch,431.1495898271634
2016,30420,ess_t,northern rockfish,215.39366493422082
2018,10110,ess_t,arrowtooth flounder,202.60341863683686
2018,10112,ess_t,Kamchatka flounder,114.5296196332151
2018,21720,ess_t,Pacific cod,194.90916303388903
2018,21740,ess_t,walleye pollock,96.82330823567413
