year,species_code,ess,species_name,iss
2000,10110,ess_t,arrowtooth flounder,861.1484896973045
2002,10110,ess_t,arrowtooth flounder,1361.002707288204
2004,10110,ess_t,arrowtooth flounder,1360.0597041059414
2006,10110,ess_t,arrowtooth flounder,708.61346138343
2010,10110,ess_t,arrowtooth flounder,569.1568701001459
2012,10110,ess_t,arrowtooth flounder,438.40508559878094
2014,10110,ess_t,arrowtooth flounder,1025.2998336183389
2016,10110,ess_t,arrowtooth flounder,643.4271324832505
2018,10110,ess_t,arrowtooth flounder,1155.1911675621616
1980,10112,ess_t,Kamchatka flounder,23.37349393167421
1991,10112,ess_t,Kamchatka flounder,265.16035568097635
1994,10112,ess_t,Kamchatka flounder,258.36359541694884
1997,10112,ess_t,Kamchatka flounder,334.29065983751474
2000,10112,ess_t,Kamchatka flounder,440.3347969088932
2002,10112,ess_t,Kamchatka flounder,400.7786187613867
2004,10112,ess_t,Kamchatka flounder,378.6691223954894
2006,10112,ess_t,Kamchatka flounder,407.2678811058915
2010,10112,ess_t,Kamchatka flounder,264.1561911168507
2012,10112,ess_t,Kamchatka flounder,306.06805150425646
2014,10112,ess_t,Kamchatka flounder,202.72631766479518
2016,10112,ess_t,Kamchatka flounder,397.14677285750787
2018,10112,ess_t,Kamchatka flounder,328.0910853007854
1980,21720,ess_t,Pacific cod,455.329982825669
1983,21720,ess_t,Pacific cod,698.4946833089582
1986,21720,ess_t,Pacific cod,459.05944094303453
1991,21720,ess_t,Pacific cod,361.42700238001606
1994,21720,ess_t,Pacific cod,141.29112397767364
1997,21720,ess_t,Pacific cod,527.7634379943185
2000,21720,ess_t,Pacific cod,654.6725764904775
2002,21720,ess_t,Pacific cod,815.6080826754634
2004,21720,ess_t,Pacific cod,1002.0705141862761
2006,21720,ess_t,Pacific cod,522.6091754911456
2010,21720,ess_t,Pacific cod,859.0098865003592
2012,21720,ess_t,Pacific cod,741.294598480058
2014,21720,ess_t,Pacific cod,1077.5283831457828
2016,21720,ess_t,Pacific cod,1130.3752158194154
2018,21720,ess_t,Pacific cod,1008.2795802978846
1980,21740,ess_t,walleye pollock,54.280108524325385
1983,21740,ess_t,walleye pollock,458.32697401292876
1986,21740,ess_t,walleye pollock,159.8331603869048
1991,21740,ess_t,walleye pollock,485.8273571343844
1994,21740,ess_t,walleye pollock,252.40751758400154
1997,21740,ess_t,walleye pollock,712.3809085183431
2000,21740,ess_t,walleye pollock,269.652059776347
2002,21740,ess_t,walleye pollock,539.3376652790184
2004,21740,ess_t,walleye pollock,271.8601423211365
2006,21740,ess_t,walleye pollock,294.0839681585244
2010,21740,ess_t,walleye pollock,147.9794598241713
2012,21740,ess_t,walleye pollock,154.47705397308798
2014,21740,ess_t,walleye pollock,52.57062860811422
2016,21740,ess_t,walleye pollock,111.55861307411658
2018,21740,ess_t,walleye pollock,335.4661045572304
1980,21921,ess_t,Atka mackerel,32.8333569160086
1983,21921,ess_t,Atka mackerel,130.55662068120745
